,Unnamed: 0,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,shot_per_game,key_passes_per_game,dribbles_per_game,fouled_per_game,offsides_per_game,dispossessed_per_game,bad_control_per_game,rating
0,0,29742,Sidney Sam,34, M(CLR),174,68,16(6),16,6,1396,8,7,1.8,2.0,2.9,1.5,0.4,2.5,0.9,7.33
1,1,6624,Roberto Hilbert,37," D(R),M(R)",182,80,15(1),15,1,1293,1,1,0.8,0.8,2.8,0.8,0.0,0.5,0.3,7.16
2,2,91909,Son Heung-Min,30," M(CLR),FW",183,78,29(2),29,2,2387,10,4,2.7,1.1,2.7,1.5,0.5,2.0,1.3,7.39
3,3,111212,Emre Can,28," D(CLR),DMC",186,86,24(5),24,5,2204,3,3,1.2,0.6,2.5,1.2,0.0,1.3,0.8,7.31
4,4,141556,Julian Brandt,26," M(CLR),FW",185,83,6(6),6,6,597,2,2,0.9,1.0,1.9,0.3,0.2,1.3,1.3,6.66
5,5,13423,Gonzalo Castro,35," D(L),M(CR)",172,72,30,30,0,2559,5,8,1.6,2.6,1.7,0.6,0.1,1.3,0.8,7.29
6,6,29940,Lars Bender,33," D(CR),M(CR)",185,78,28(1),28,1,2352,3,1,0.8,0.7,1.7,1.8,0.2,1.5,0.7,7.3
7,7,21019,Andrés Guardado,36," D(L),M(CL)",169,60,3(1),3,1,271,0,0,1.3,1.0,1.5,0.3,0.0,0.8,1.0,6.84
8,8,8096,Stefan Kießling,38, FW,191,81,30(2),30,2,2679,15,3,2.6,1.2,1.2,3.0,0.7,2.0,1.9,7.7
9,9,106486,Konstantinos Stafylidis,28," D(LR),DMC,M(L)",178,74,0(1),0,1,9,0,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,6.57
10,10,82961,Giulio Donati,32," D(LR),M(R)",178,76,20(4),20,4,1861,0,1,0.2,0.8,1.0,1.4,0.0,0.7,0.8,7.05
11,11,6427,Simon Rolfes,40, M(C),191,83,22(9),22,9,2210,4,3,0.9,0.8,0.8,0.7,0.1,0.8,0.5,7.09
12,12,40942,Stefan Reinartz,33, M(C),189,87,13(1),13,1,1105,0,1,0.4,0.6,0.8,0.5,0.0,0.6,0.6,6.82
13,13,35366,Jens Hegeler,34," D(C),M(CR)",193,86,6(12),6,12,686,0,3,0.8,0.7,0.8,0.4,0.3,1.0,1.2,6.62
14,14,13757,Sebastian Boenisch,35, D(CL),191,90,25,25,0,2250,1,3,1.8,1.0,0.7,0.5,0.3,0.8,0.6,7.18
15,15,134756,Levin Öztunali,26, M(CLR),184,81,0(9),0,9,86,0,0,0.0,0.1,0.7,0.1,0.0,0.2,0.0,6.27
16,16,7905,Emir Spahic,42, D(C),186,81,26(1),26,1,2345,2,2,0.3,0.2,0.6,0.4,0.0,0.2,0.1,7.31
17,17,110165,Dominik Kohr,28, DMC,183,77,0(2),0,2,5,0,0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,6.2
18,18,32078,Robbie Kruse,33," AM(CLR),FW",179,70,4(11),4,11,412,2,2,0.8,0.3,0.5,0.9,0.1,0.5,0.6,6.53
19,19,26176,Eren Derdiyok,34, FW,191,90,4(14),4,14,547,1,1,1.3,0.4,0.4,0.4,0.3,0.5,0.7,6.44
20,20,43589,Ömer Toprak,33, D(C),186,83,27(1),27,1,2450,1,1,0.4,0.4,0.3,0.5,0.0,0.4,0.1,7.08
21,21,86173,Philipp Wollscheid,33, D(C),194,88,13(7),13,7,1163,0,0,0.3,0.3,0.1,0.4,0.1,0.2,0.3,6.85
22,22,92173,Bernd Leno,30, GK,189,82,34,34,0,3060,0,0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,7.02
23,23,141925,Ryu Seung-Woo,28, Midfielder,172,67,0(2),0,2,17,0,0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,5.85
