,Unnamed: 0,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,total_assists,key_passes_per_game,passes_per_game,pass_success_percentage,crosses_per_game,long_ball_per_game,through_balls_per_game,rating
0,26,343346,Mason Mount,23.0, M(CLR),178.0,70.0,27(5),27.0,5,2365.0,10.0,1.8,34.8,85.4,1.3,0.7,0.2,7.19
1,27,361330,Reece James,22.0," D(CR),DMC,M(R)",182.0,82.0,22(4),22.0,4,1868.0,9.0,1.8,53.0,89.6,0.9,1.7,0.0,7.24
2,28,93894,Mateo Kovacic,28.0, M(CL),178.0,78.0,16(9),16.0,9,1557.0,5.0,1.1,47.7,88.8,0.0,2.2,0.2,7.05
3,29,84008,Marcos Alonso,31.0," D(CL),M(L)",188.0,84.0,25(3),25.0,3,2173.0,4.0,1.5,40.5,81.1,1.1,1.5,0.0,7.1
4,30,114075,N'Golo Kanté,31.0, DMC,168.0,68.0,21(5),21.0,5,1778.0,4.0,0.9,49.7,86.7,0.0,1.3,0.2,7.01
5,31,115868,Hakim Ziyech,29.0, M(CLR),180.0,65.0,14(9),14.0,9,1317.0,3.0,1.3,27.5,81.2,0.8,1.0,0.0,6.92
6,32,326413,Kai Havertz,23.0," M(CR),FW",188.0,83.0,22(7),22.0,7,1816.0,3.0,0.7,22.6,81.3,0.1,0.3,0.1,6.85
7,33,350088,Callum Hudson-Odoi,21.0, M(CLR),182.0,76.0,11(4),11.0,4,966.0,2.0,1.7,23.6,85.3,0.3,0.6,0.0,6.77
8,34,25931,César Azpilicueta,33.0," D(CLR),M(R)",178.0,76.0,24(3),24.0,3,2075.0,2.0,0.6,59.4,85.7,0.2,1.7,0.0,6.82
9,35,302692,Christian Pulisic,24.0," M(CLR),FW",172.0,69.0,13(9),13.0,9,1286.0,2.0,0.7,19.9,80.3,0.1,0.3,0.0,6.67
10,36,106968,Jorginho,30.0, DMC,180.0,65.0,26(3),26.0,3,2279.0,2.0,0.9,64.9,89.3,0.0,2.1,0.1,6.97
11,37,255777,Ruben Loftus-Cheek,26.0, M(CLR),191.0,88.0,13(11),13.0,11,1388.0,2.0,0.8,40.0,89.7,0.1,0.6,0.0,6.87
12,38,299272,Ben Chilwell,25.0," D(L),M(L)",178.0,77.0,6(1),6.0,1,541.0,1.0,1.4,38.6,83.0,1.0,0.7,0.0,7.42
13,39,132838,Kenedy,26.0," D(L),M(LR)",182.0,77.0,1,1.0,0,59.0,1.0,2.0,46.0,73.9,0.0,2.0,0.0,7.46
14,40,130903,Timo Werner,26.0," AM(CLR),FW",180.0,75.0,15(6),15.0,6,1286.0,1.0,0.4,17.7,78.2,0.0,0.2,0.0,6.52
15,41,353292,Trevoh Chalobah,23.0," D(CR),DMC",190.0,75.0,17(3),17.0,3,1451.0,1.0,0.2,63.5,90.6,0.0,2.2,0.1,7.03
16,42,130331,Andreas Christensen,26.0," D(C),DMC",187.0,82.0,17(2),17.0,2,1496.0,0.0,0.3,69.5,90.0,0.1,3.2,0.1,6.9
17,43,104010,Antonio Rüdiger,29.0, D(CR),190.0,85.0,34,34.0,0,3035.0,0.0,0.4,73.4,88.1,0.1,4.7,0.1,6.87
18,44,321390,Édouard Mendy,30.0, GK,197.0,86.0,34,34.0,0,3060.0,0.0,0.0,23.6,82.0,0.0,3.5,0.0,6.68
19,45,101955,Emerson,28.0," D(L),M(L)",176.0,63.0,0(1),0.0,1,4.0,0.0,0.0,2.0,50.0,0.0,0.0,0.0,6.03
20,46,113880,Kepa Arrizabalaga,28.0, GK,189.0,84.0,4,4.0,0,360.0,0.0,0.0,27.3,78.9,0.0,3.5,0.0,7.02
21,47,322747,Malang Sarr,23.0, D(CL),182.0,73.0,6(2),6.0,2,546.0,0.0,0.4,58.4,88.2,0.1,1.8,0.1,6.77
22,48,78498,Romelu Lukaku,29.0," AM(R),FW",190.0,93.0,16(10),16.0,10,1586.0,0.0,0.9,12.2,72.9,0.0,0.2,0.0,6.82
23,49,92547,Ross Barkley,28.0, M(CLR),189.0,76.0,1(5),1.0,5,176.0,0.0,1.3,20.2,85.1,0.5,0.7,0.2,6.82
24,50,112161,Saúl Ñíguez,27.0," D(CL),M(CLR)",184.0,76.0,5(5),5.0,5,480.0,0.0,0.3,32.5,88.9,0.2,1.3,0.0,6.49
25,51,28550,Thiago Silva,38.0, D(C),183.0,79.0,28(4),28.0,4,2651.0,0.0,0.2,81.9,92.8,0.0,5.3,0.0,7.08
