,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,yellow_cards,red_cards,shots_per_game,pass_success_percentage,aerials_won,man_of_the_match,rating
0,14102,David Silva,36," M(CLR),FW",170,67,33(3),33,3,2819,6,15,0,0,2.4,87.1,0.1,5,7.5
1,14260,Sergio Agüero,34," AM(CL),FW",173,70,31(3),31,3,2602,23,8,2,0,3.8,86.5,0.1,6,7.45
2,14053,Yaya Touré,39, M(C),188,90,31(1),31,1,2651,6,6,8,0,2.0,90.5,0.6,3,7.42
3,6042,Gaël Clichy,37, D(L),176,65,28,28,0,2488,0,4,1,1,0.4,85.5,0.9,1,7.37
4,10136,Vincent Kompany,36, D(C),193,85,31,31,0,2774,3,1,5,1,0.6,86.6,1.0,2,7.32
5,14244,Pablo Zabaleta,37," D(R),DMC,M(R)",176,74,18(3),18,3,1549,1,0,5,0,0.9,87.4,1.0,2,7.29
6,188,Gareth Barry,41, M(C),185,87,31(3),31,3,2739,1,3,8,1,0.7,86.4,1.1,2,7.23
7,13298,Samir Nasri,35, M(CLR),175,75,26(4),26,4,2173,5,9,2,0,1.9,91.1,0.1,2,7.2
8,12267,Aleksandar Kolarov,36," D(CL),M(L)",187,81,9(3),9,3,821,2,4,1,0,2.1,82.0,1.1,1,7.18
9,14167,Carlos Tevez,38," AM(CL),FW",173,75,7(6),7,6,601,4,3,1,0,2.5,86.8,0.2,0,7.14
10,33799,Mario Balotelli,32, FW,189,88,14(9),14,9,1325,13,1,4,2,3.6,77.5,0.5,2,7.07
11,8137,Joleon Lescott,40, D(CL),190,89,30(1),30,1,2688,2,1,1,0,0.3,87.5,1.4,1,7.05
12,24845,Edin Dzeko,36, FW,193,80,16(14),16,14,1497,14,3,1,0,3.1,68.8,1.2,3,7.04
13,14168,Micah Richards,34, D(CR),180,83,23(6),23,6,2043,1,5,2,0,0.7,84.3,1.8,1,7.03
14,4511,James Milner,36," D(LR),M(CLR)",175,70,17(9),17,9,1579,3,5,3,0,0.6,84.3,0.5,0,6.91
15,14269,Adam Johnson,35, M(CLR),175,63,10(16),10,16,1140,6,2,1,0,1.3,87.7,0.0,0,6.88
16,8786,Joe Hart,35, GK,196,91,38,38,0,3420,0,0,0,0,0.0,50.9,0.0,1,6.82
17,4608,Nigel de Jong,37, M(C),174,72,11(10),11,10,1071,0,0,5,0,0.3,92.3,0.2,0,6.71
18,77564,Stefan Savic,31, D(C),187,81,5(6),5,6,543,1,0,1,0,0.3,84.0,1.4,0,6.63
19,3817,Kolo Touré,41, D(C),183,74,8(6),8,6,847,0,0,0,0,0.5,89.4,0.7,0,6.58
20,2239,David Pizarro,43, M(C),170,65,1(4),1,4,164,0,1,0,0,0.2,92.0,0.0,0,6.3
21,11669,Nedum Onuoha,35, D(CR),183,94,0(1),0,1,9,0,0,0,0,0.0,100.0,0.0,0,6.09
22,553,Owen Hargreaves,41, Midfielder,180,74,0(1),0,1,13,0,0,0,0,0.0,100.0,0.0,0,6.05
23,98850,Abdul Razak,29, DMC,180,80,0(1),0,1,10,0,0,0,0,0.0,91.7,0.0,0,6.03
