,match_id,home_team_id,home_team,home_short_title,away_team_id,away_team,away_short_title,home_goals,away_goals,datetime
0,11643,87,Liverpool,LIV,79,Norwich,NOR,4,1,2019-08-09 20:00:00
1,11644,81,West Ham,WHU,88,Manchester City,MCI,0,5,2019-08-10 12:30:00
2,11645,73,Bournemouth,BOU,238,Sheffield United,SHE,1,1,2019-08-10 15:00:00
3,11646,92,Burnley,BUR,74,Southampton,SOU,3,0,2019-08-10 15:00:00
4,11647,78,Crystal Palace,CRY,72,Everton,EVE,0,0,2019-08-10 15:00:00
5,11648,90,Watford,WAT,220,Brighton,BRI,0,3,2019-08-10 15:00:00
6,11649,82,Tottenham,TOT,71,Aston Villa,AVL,3,1,2019-08-10 17:30:00
7,11650,86,Newcastle United,NEW,83,Arsenal,ARS,0,1,2019-08-11 14:00:00
8,11651,75,Leicester,LEI,229,Wolverhampton Wanderers,WOL,0,0,2019-08-11 14:00:00
9,11652,89,Manchester United,MUN,80,Chelsea,CHE,4,0,2019-08-11 16:30:00
10,11653,83,Arsenal,ARS,92,Burnley,BUR,2,1,2019-08-17 12:30:00
11,11654,71,Aston Villa,AVL,73,Bournemouth,BOU,1,2,2019-08-17 15:00:00
12,11655,220,Brighton,BRI,81,West Ham,WHU,1,1,2019-08-17 15:00:00
13,11656,72,Everton,EVE,90,Watford,WAT,1,0,2019-08-17 15:00:00
14,11657,79,Norwich,NOR,86,Newcastle United,NEW,3,1,2019-08-17 15:00:00
15,11658,74,Southampton,SOU,87,Liverpool,LIV,1,2,2019-08-17 15:00:00
16,11659,88,Manchester City,MCI,82,Tottenham,TOT,2,2,2019-08-17 17:30:00
17,11660,238,Sheffield United,SHE,78,Crystal Palace,CRY,1,0,2019-08-18 14:00:00
18,11661,80,Chelsea,CHE,75,Leicester,LEI,1,1,2019-08-18 16:30:00
19,11662,229,Wolverhampton Wanderers,WOL,89,Manchester United,MUN,1,1,2019-08-19 20:00:00
20,11663,71,Aston Villa,AVL,72,Everton,EVE,2,0,2019-08-23 20:00:00
21,11664,79,Norwich,NOR,80,Chelsea,CHE,2,3,2019-08-24 12:30:00
22,11665,238,Sheffield United,SHE,75,Leicester,LEI,1,2,2019-08-24 15:00:00
23,11666,220,Brighton,BRI,74,Southampton,SOU,0,2,2019-08-24 15:00:00
24,11667,90,Watford,WAT,81,West Ham,WHU,1,3,2019-08-24 15:00:00
25,11669,89,Manchester United,MUN,78,Crystal Palace,CRY,1,2,2019-08-24 15:00:00
26,11670,87,Liverpool,LIV,83,Arsenal,ARS,3,1,2019-08-24 17:30:00
27,11671,73,Bournemouth,BOU,88,Manchester City,MCI,1,3,2019-08-25 14:00:00
28,11668,229,Wolverhampton Wanderers,WOL,92,Burnley,BUR,1,1,2019-08-25 16:30:00
29,11672,82,Tottenham,TOT,86,Newcastle United,NEW,0,1,2019-08-25 16:30:00
30,11673,74,Southampton,SOU,89,Manchester United,MUN,1,1,2019-08-31 12:30:00
31,11674,81,West Ham,WHU,79,Norwich,NOR,2,0,2019-08-31 15:00:00
32,11675,80,Chelsea,CHE,238,Sheffield United,SHE,2,2,2019-08-31 15:00:00
33,11676,78,Crystal Palace,CRY,71,Aston Villa,AVL,1,0,2019-08-31 15:00:00
34,11677,75,Leicester,LEI,73,Bournemouth,BOU,3,1,2019-08-31 15:00:00
35,11678,88,Manchester City,MCI,220,Brighton,BRI,4,0,2019-08-31 15:00:00
36,11679,86,Newcastle United,NEW,90,Watford,WAT,1,1,2019-08-31 15:00:00
37,11680,92,Burnley,BUR,87,Liverpool,LIV,0,3,2019-08-31 17:30:00
38,11681,72,Everton,EVE,229,Wolverhampton Wanderers,WOL,3,2,2019-09-01 14:00:00
39,11682,83,Arsenal,ARS,82,Tottenham,TOT,2,2,2019-09-01 16:30:00
40,11683,87,Liverpool,LIV,86,Newcastle United,NEW,3,1,2019-09-14 11:30:00
