,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,yellow_cards,red_cards,shots_per_game,pass_success_percentage,aerials_won,man_of_the_match,rating
0,355152,Carlos Isaac,24, Defender,184,74,1,1,0.0,90,0,0,0,0,1.0,85.4,1.0,0,7.35
1,80241,Antoine Griezmann,31," AM(CLR),FW",176,73,37,37,0.0,3204,15,9,5,0,3.1,78.3,1.1,4,7.29
2,303139,Rodri,26, DMC,191,82,32(2),32,2.0,2743,3,1,5,0,0.8,91.1,2.3,3,7.24
3,112161,Saúl Ñíguez,27," D(CL),M(CLR)",184,76,32(1),32,1.0,2925,4,1,10,0,1.6,78.8,2.9,4,7.17
4,135914,José Giménez,27, D(CR),185,80,19(2),19,2.0,1772,0,0,5,0,0.7,80.5,2.7,0,7.13
5,91213,Álvaro Morata,29," AM(L),FW",190,84,13(2),13,2.0,1089,6,1,5,0,2.0,59.4,4.1,1,7.1
6,372469,Sergio Camello,21, Forward,177,69,0(1),0,1.0,45,1,0,0,0,3.0,88.9,0.0,0,7.09
7,80764,Koke,30, M(CLR),176,77,29(1),29,1.0,2588,3,4,8,1,0.7,86.2,0.5,1,7.09
8,139186,Lucas Hernández,26, D(CL),184,79,13(1),13,1.0,1119,1,0,5,0,0.4,81.3,1.6,1,7.02
9,26059,Diego Godín,36, D(C),187,78,28(2),28,2.0,2508,3,1,7,0,0.5,80.5,3.0,1,6.98
10,363495,Borja Garcés,23, Forward,175,71,0(1),0,1.0,19,1,0,0,0,3.0,50.0,0.0,0,6.98
11,22152,Filipe Luís,37, D(L),181,77,24(3),24,3.0,2038,2,2,4,0,0.4,83.1,0.7,0,6.96
12,238940,Thomas Partey,29," D(R),M(CR)",185,77,22(10),22,10.0,2067,3,4,7,1,1.1,83.8,1.3,5,6.93
13,333359,Toni Moya,24, DMC,180,78,1,1,0.0,90,0,0,0,0,0.0,91.8,1.0,0,6.91
14,88112,Santiago Arias,30, D(R),178,72,20(5),20,5.0,1771,1,1,4,0,0.4,81.9,1.7,1,6.91
15,76662,Jan Oblak,29, GK,188,87,37,37,0.0,3330,0,0,0,0,0.0,49.4,0.2,2,6.9
16,132962,Thomas Lemar,26, AM(CLR),171,63,22(9),22,9.0,1829,3,3,4,0,0.8,85.2,0.3,1,6.87
17,10332,Juanfran,37, D(R),181,71,18(4),18,4.0,1609,0,2,7,0,0.0,82.2,0.6,1,6.69
18,127604,Ángel Correa,27," AM(CLR),FW",171,70,20(16),20,16.0,1922,3,2,7,1,0.9,75.6,0.3,1,6.68
19,363494,Andrés Solano,24, Defender,176,69,1,1,0.0,46,0,0,0,0,0.0,76.9,1.0,0,6.67
20,77564,Stefan Savic,31, D(C),187,81,17(1),17,1.0,1401,0,2,3,1,0.4,81.6,1.9,0,6.63
21,91430,Vitolo,32," M(CLR),FW",185,80,5(15),5,15.0,745,0,1,1,0,0.4,77.9,0.3,0,6.55
22,23285,Antonio Adán,35, GK,190,94,2,2,0.0,91,0,0,1,0,0.0,50.0,0.0,0,6.47
23,24248,Diego Costa,33, FW,188,83,14(2),14,2.0,1117,2,2,4,1,1.0,70.3,1.8,0,6.46
24,296576,Gelson Martins,27, M(LR),173,72,1(7),1,7.0,224,0,0,0,0,0.6,77.4,0.3,0,6.35
25,25091,Nikola Kalinic,34, FW,187,79,7(10),7,10.0,641,2,0,3,0,0.5,57.0,1.0,0,6.3
26,363493,Francisco Montero,23, D(C),185,76,4(5),4,5.0,401,0,0,2,0,0.0,75.0,0.1,0,6.19
27,369090,Víctor Mollejo,21, Forward,176,63,0(4),0,4.0,63,0,0,0,0,0.5,82.6,0.5,0,6.02
28,366204,Joaquín Muñoz,23, Forward,173,60,0(1),0,1.0,1,0,0,0,0,0.0,0.0,1.0,0,6.0
