,Unnamed: 0,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,shot_per_game,key_passes_per_game,dribbles_per_game,fouled_per_game,offsides_per_game,dispossessed_per_game,bad_control_per_game,rating
0,0,335107,Juan Foyth,24," D(CR),DMC",179,69,10(2),10,2,890,1,0,0.3,0.3,1.6,0.8,0.0,0.8,0.9,6.93
1,1,91909,Son Heung-Min,30," M(CLR),FW",183,78,23(8),23,8,2049,12,6,2.4,1.1,1.5,0.6,0.7,1.4,1.9,7.1
2,2,313672,Kyle Walker-Peters,25," D(LR),M(R)",173,62,4(2),4,2,374,0,3,0.3,1.2,1.5,1.7,0.2,0.5,0.5,6.95
3,3,92508,Lucas Moura,30," AM(CLR),FW",172,72,25(7),25,7,2128,10,0,1.4,0.8,1.4,1.5,0.4,1.1,2.1,6.96
4,4,83532,Harry Kane,29," AM(C),FW",188,86,27(1),27,1,2427,17,4,3.6,1.1,1.4,1.9,0.4,1.6,2.9,7.38
5,5,24711,Danny Rose,32," D(L),M(L)",173,72,20(6),20,6,1798,0,3,0.6,1.0,1.3,1.8,0.0,0.7,1.9,6.84
6,6,29595,Moussa Sissoko,33, M(CR),187,83,27(2),27,2,2337,0,3,0.5,0.9,1.2,0.7,0.1,1.0,1.4,6.75
7,7,131519,Dele Alli,26," M(CL),FW",188,76,22(3),22,3,1835,5,3,1.6,1.1,1.2,0.8,0.1,1.2,2.0,6.95
8,8,75830,Erik Lamela,30," AM(CLR),FW",181,79,9(10),9,10,973,4,2,1.5,1.2,1.1,0.9,0.1,1.1,1.5,6.77
9,9,83683,Sèrge Aurier,29," D(CLR),M(R)",176,76,6(2),6,2,564,0,2,0.5,0.8,1.0,0.3,0.1,0.9,1.5,6.85
10,10,12187,Mousa Dembélé,35, M(CR),185,87,7(3),7,3,516,0,0,0.1,0.0,0.7,0.3,0.0,0.7,0.9,6.38
11,11,143990,Harry Winks,26, DMC,178,65,17(9),17,9,1592,1,0,0.3,0.3,0.7,0.6,0.1,0.8,0.6,6.55
12,12,69344,Christian Eriksen,30," M(CLR),FW",182,76,30(5),30,5,2772,8,12,2.4,2.1,0.5,0.5,0.1,0.8,1.7,7.08
13,13,71714,Victor Wanyama,31, DMC,188,80,4(9),4,9,513,1,0,0.5,0.2,0.5,0.5,0.0,0.3,0.6,6.53
14,14,21778,Jan Vertonghen,35, D(CL),189,79,22,22,0,1915,1,0,0.7,0.2,0.4,0.5,0.0,0.1,0.5,6.89
15,15,133381,Vincent Janssen,28, FW,184,79,0(3),0,3,36,0,0,1.0,0.0,0.3,0.0,0.3,0.3,0.0,6.3
16,16,83078,Kieran Trippier,32," D(LR),M(R)",178,71,26(1),26,1,2278,1,3,0.3,1.8,0.3,0.9,0.2,0.5,0.7,7.1
17,17,13361,Fernando Llorente,37, FW,193,90,6(14),6,14,685,1,4,1.2,0.7,0.3,0.3,0.3,0.6,1.4,6.49
18,18,364215,Oliver Skipp,22, DMC,175,70,2(6),2,6,216,0,0,0.3,0.1,0.3,0.4,0.0,0.3,0.3,6.38
19,19,103837,Ben Davies,29," D(CL),M(L)",181,76,20(7),20,7,1839,0,0,0.5,0.6,0.1,0.5,0.0,0.4,0.7,6.69
20,20,117973,Eric Dier,28," D(CR),DMC",188,88,18(2),18,2,1510,3,0,0.5,0.4,0.1,0.5,0.0,0.5,0.6,6.74
21,21,322655,Davinson Sánchez,26, D(C),187,81,22(1),22,1,1943,1,1,0.6,0.2,0.0,0.4,0.0,0.1,0.3,6.83
22,22,69933,Toby Alderweireld,33, D(CR),186,81,33(1),33,1,2924,0,0,0.6,0.2,0.0,0.0,0.0,0.0,0.2,6.84
23,23,134887,Georges-Kévin Nkoudou,27, AM(LR),172,75,0(1),0,1,4,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.83
24,24,25604,Hugo Lloris,35, GK,188,82,33,33,0,2970,0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,6.96
25,25,329492,Luke Amos,25, M(C),179,70,0(1),0,1,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.13
26,26,19270,Michel Vorm,38, GK,183,84,2,2,0,180,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.85
27,27,104732,Paulo Gazzaniga,30, GK,196,90,3,3,0,270,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,7.14
