,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,yellow_cards,red_cards,shots_per_game,pass_success_percentage,aerials_won,man_of_the_match,rating
0,25008,Arturo Vidal,35, M(CR),180,75,31(2),31,2,2708,10,11,4,1,1.6,83.6,0.8,10,7.77
1,25716,Renato Augusto,34," M(CLR),FW",186,86,26(1),26,1,2222,7,2,5,0,2.1,78.5,0.4,4,7.4
2,29239,Domagoj Vida,33, D(CR),184,76,0(1),0,1,76,0,0,0,0,0.0,64.3,2.0,0,7.38
3,29742,Sidney Sam,34, M(CLR),174,68,26(4),26,4,2173,7,3,4,0,1.8,83.3,0.4,3,7.11
4,30993,Daniel Schwaab,34," D(CR),DMC",186,76,28(2),28,2,2457,0,0,3,0,0.2,78.4,1.2,1,7.06
5,18315,Michal Kadlec,37, D(CL),185,76,30(2),30,2,2651,2,1,6,0,1.1,79.6,0.8,0,6.97
6,13423,Gonzalo Castro,35," D(L),M(CR)",172,72,19(4),19,4,1714,3,8,3,0,0.8,76.5,0.2,1,6.93
7,9719,Tranquillo Barnetta,37, M(CLR),178,70,19(5),19,5,1520,2,2,3,0,1.8,78.7,0.3,2,6.88
8,40942,Stefan Reinartz,33, M(C),189,87,29(2),29,2,2641,2,2,7,0,0.5,82.4,0.8,0,6.87
9,6427,Simon Rolfes,40, M(C),191,83,21(7),21,7,1910,5,3,1,0,0.7,82.7,0.6,1,6.87
10,26176,Eren Derdiyok,34, FW,191,90,18(14),18,14,1971,6,6,1,0,1.7,72.3,1.0,2,6.86
11,8096,Stefan Kießling,38, FW,191,81,15(7),15,7,1353,7,2,3,0,1.6,67.8,1.5,1,6.84
12,6670,Patrick Helmes,38," AM(L),FW",182,82,8(3),8,3,701,5,1,0,0,1.7,76.0,0.1,1,6.68
13,8,Sami Hyypiä,48," D(C),DMC",195,88,20(1),20,1,1670,1,0,1,0,0.4,80.8,1.0,0,6.66
14,255,Michael Ballack,45," D(C),M(C),FW",189,88,13(4),13,4,1180,0,1,3,0,1.2,81.3,0.5,0,6.62
15,29940,Lars Bender,33," D(CR),M(CR)",185,78,10(17),10,17,1229,3,1,3,0,0.5,79.4,0.5,0,6.6
16,5627,Manuel Friedrich,43, D(C),189,87,17(2),17,2,1462,0,0,5,0,0.6,84.9,0.7,0,6.55
17,24090,René Adler,37, GK,191,85,32,32,0,2880,0,0,2,0,0.0,54.1,0.1,0,6.55
18,2989,Hanno Balitsch,41," D(R),M(C)",182,81,9(15),9,15,923,3,0,1,0,0.5,79.2,0.4,0,6.53
19,72595,Nicolai Jørgensen,31, FW,190,83,1(8),1,8,197,0,2,0,0,0.6,72.7,0.0,0,6.25
20,36383,Fabian Giefer,32, GK,196,93,2,2,0,180,0,0,0,0,0.0,61.0,0.0,0,6.0
