,Unnamed: 0,player_number,name,age,position,tall,weight,games,mins,goals,assists,yel,red,spg,ps,aw,motm,rating,start_games,sub_games
0,0,97692,Raheem Sterling,27," M(CLR),FW",170,69,31(3),2777,17,10,3,0,2.3,85.8,0.4,8,7.61,31,3
1,1,14260,Sergio Agüero,34," AM(CL),FW",173,70,31(2),2480,21,8,3,0,3.6,85.0,0.5,5,7.53,31,2
2,2,19119,Fernandinho,37," D(CR),DMC",179,67,27(2),2382,1,3,5,0,1,87.5,2.6,2,7.31,27,2
3,3,105962,Benjamin Mendy,28," D(L),DMC,M(L)",185,85,10,900,0,5,1,0,0.7,88.3,0.8,0,7.29,10,0
4,4,14102,David Silva,36," M(CLR),FW",170,67,28(5),2412,6,8,3,0,1.5,87.8,0.6,1,7.26,28,5
5,5,136741,Bernardo Silva,28," M(CLR),FW",173,64,31(5),2853,7,7,3,0,1.7,86.1,0.3,4,7.26,31,5
6,6,144711,Leroy Sané,26," M(CLR),FW",183,80,21(10),1867,10,10,1,0,1.8,84.4,0.3,1,7.26,21,10
7,7,273257,Oleksandr Zinchenko,25," D(L),M(CLR)",175,64,14,1153,0,3,1,0,0.5,91.5,1.7,0,7.19,14,0
8,8,77464,Ilkay Gündogan,31, M(C),180,80,23(8),2136,6,3,3,0,1.4,90.8,0.8,2,7.1,23,8
9,9,122117,Aymeric Laporte,28, D(CL),191,86,34(1),3057,3,3,3,0,0.7,92.3,2.2,1,7.05,34,1
10,10,73084,Kevin De Bruyne,31," M(CLR),FW",181,68,11(8),978,2,2,2,0,1.6,83.7,0.3,2,7.05,11,8
11,11,88300,Danilo,31," D(CLR),DMC",184,78,9(2),806,1,0,1,0,1.3,87.0,1.6,1,7.01,9,2
12,12,75691,Nicolás Otamendi,34, D(C),183,81,14(4),1234,0,0,1,0,0.8,92.7,2.2,0,6.98,14,4
13,13,69778,Kyle Walker,32," D(CR),M(R)",178,70,30(3),2777,1,1,3,0,0.6,90.1,1.4,0,6.96,30,3
14,14,104749,Riyad Mahrez,31," AM(CLR),FW",179,67,14(13),1338,7,4,0,0,2,84.7,0.7,3,6.96,14,13
15,15,10136,Vincent Kompany,36, D(C),193,85,13(4),1223,1,0,6,0,0.3,93.0,2.2,0,6.93,13,4
16,16,101374,John Stones,28, D(CR),188,70,20(4),1763,0,0,1,0,0.2,94.2,2.5,0,6.87,20,4
17,17,27213,Fabian Delph,32," D(L),M(CL)",174,60,8(3),725,0,1,1,1,0.4,91.3,0.8,0,6.82,8,3
18,18,121774,Ederson,29, GK,188,86,38,3420,0,1,2,0,0,82.6,0.3,0,6.66,38,0
19,19,279379,Gabriel Jesus,25," AM(LR),FW",175,73,8(21),1022,7,3,1,0,1.5,82.6,0.5,1,6.64,8,21
20,20,331254,Phil Foden,22," AM(CLR),FW",171,70,3(10),330,1,0,0,0,1.1,86.6,0.2,0,6.52,3,10
