,id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
0,2381,Rodrigo,37,2699,16,14.54919939674437,4,3.9083183892071247,92,34,4,0,F S,Valencia,15,13.805921794846654,20.068420182913542,5.152238545939326
1,1642,Simone Zaza,33,2082,13,10.359604025259614,1,2.3537987042218447,72,15,8,1,F S,Valencia,13,10.359604025259614,13.207989500835538,2.7284959480166435
2,2384,Santi Mina,32,1548,12,8.923802088946104,2,2.0410297084599733,43,10,3,0,F S,Valencia,11,8.180524434894323,10.49205993488431,2.4854000210762024
3,2378,Daniel Parejo,34,3005,7,6.5688184686005116,7,5.847737889736891,45,69,15,1,M,Valencia,1,2.109925888478756,13.467405343428254,11.953082174062729
4,5682,Gonçalo Guedes,33,2443,5,4.797542955726385,9,6.607714613899589,61,46,2,0,M S,Valencia,5,4.797542955726385,18.108092222362757,8.17908338829875
5,1516,Geoffrey Kondogbia,31,2621,4,2.2838934380561113,4,2.169272258877754,28,21,11,1,M S,Valencia,4,2.2838934380561113,12.760872526094317,10.715755531564355
6,497,Francis Coquelin,9,655,1,0.27112358063459396,0,0.05951402708888054,4,2,2,0,D M S,Valencia,1,0.27112358063459396,1.2444432061165571,0.9741557333618402
7,922,Andreas Pereira,23,1074,1,0.9561013076454401,3,1.9506691917777061,14,20,5,0,M S,Valencia,1,0.9561013076454401,3.6655103377997875,1.7044099494814873
8,2478,Carlos Soler,33,2373,1,4.584170542657375,4,4.1335525922477245,45,35,4,0,M S,Valencia,1,4.584170542657375,13.724158886820078,7.138431733474135
9,5162,Nacho Vidal,7,447,1,0.40817834436893463,0,0.017302105203270912,3,1,1,0,D S,Valencia,1,0.40817834436893463,0.9552666991949081,0.5605261251330376
10,493,Gabriel,30,2584,0,1.048003307543695,0,0.06070070341229439,15,3,5,1,D S,Valencia,0,1.048003307543695,5.023726649582386,4.886953834444284
11,1297,Neto,33,2970,0,0.4786851406097412,0,0.0,1,0,2,0,GK,Valencia,0,0.4786851406097412,2.838644130155444,2.838644130155444
12,1508,Jeison Murillo,17,1375,0,0.08288193866610527,0,0.0,2,0,4,0,D S,Valencia,0,0.08288193866610527,4.315193397924304,4.315193397924304
13,1950,Martín Montoya,25,2152,0,0.2494496894069016,4,1.9880914948880672,8,13,7,0,D S,Valencia,0,0.2494496894069016,7.337741032242775,6.129465339705348
14,2379,João Cancelo,1,90,0,0.39025619626045227,0,0.437094509601593,4,5,0,0,M,Valencia,0,0.39025619626045227,0.7663963437080383,0.06282763183116913
15,2386,Rúben Vezo,19,1552,0,0.1278010495007038,0,0.26727316714823246,3,3,1,1,D S,Valencia,0,0.1278010495007038,2.2966071739792824,2.0336130745708942
16,2475,Jaume,5,450,0,0.0,0,0.0,0,0,2,0,GK,Valencia,0,0.0,1.2661336958408356,1.2661336958408356
17,2479,Toni Lato,16,800,0,0.031544655561447144,1,1.2601953689008951,1,6,4,0,D M S,Valencia,0,0.031544655561447144,2.299621067941189,1.090485092252493
18,2505,José Gayá,34,2919,0,0.4004737241193652,3,4.225520066916943,14,36,11,0,D M S,Valencia,0,0.4004737241193652,9.294949635863304,6.237668478861451
19,3056,Ezequiel Garay,24,2030,0,0.3252115463837981,0,0.3891340233385563,6,3,5,0,D S,Valencia,0,0.3252115463837981,2.8813769165426493,2.867208519950509
20,6076,Nemanja Maksimovic,15,551,0,0.3358849287033081,0,0.4679948650300503,7,10,1,0,M S,Valencia,0,0.3358849287033081,3.308628425002098,2.8251173347234726
21,6441,Ferrán Torres,13,299,0,0.43944734148681164,1,0.6938420012593269,3,4,0,0,M S,Valencia,0,0.43944734148681164,1.4128667116165161,0.2795773781836033
