,Unnamed: 0,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,total_assists,key_passes_per_game,passes_per_game,pass_success_percentage,crosses_per_game,long_ball_per_game,through_balls_per_game,rating
0,23,299451,Ademola Lookman,24.0," AM(CLR),FW",174.0,71.0,4(4),4.0,4,377.0,1.0,1.0,14.9,79.0,0.3,0.4,0.0,6.64
1,24,398300,Brandon Soppy,20.0," D(R),M(R)",0.0,0.0,4(1),4.0,1,323.0,1.0,0.4,19.2,78.1,0.0,0.2,0.0,6.41
2,25,363652,Joakim Maehle,25.0," D(LR),M(LR)",185.0,79.0,3(4),3.0,4,304.0,1.0,0.9,20.3,78.2,0.0,0.4,0.1,6.44
3,26,84190,Luis Muriel,31.0," AM(CL),FW",179.0,79.0,3(3),3.0,3,301.0,1.0,1.3,16.2,71.1,0.3,1.0,0.2,6.51
4,27,129903,Mario Pasalic,27.0, M(CLR),188.0,82.0,4(3),4.0,3,377.0,1.0,0.3,17.9,82.4,0.1,0.6,0.0,6.55
5,28,85070,Marten de Roon,31.0," D(C),DMC",185.0,76.0,8,8.0,0,720.0,1.0,0.3,39.5,75.3,0.0,4.3,0.0,6.77
6,29,439584,Rasmus Højlund,19.0, Forward,185.0,79.0,2(3),2.0,3,220.0,1.0,0.8,9.8,75.5,0.0,0.2,0.0,6.55
7,30,295456,Ruslan Malinovskyi,29.0," M(CR),FW",181.0,79.0,4(4),4.0,4,300.0,1.0,0.9,19.4,80.6,0.5,2.5,0.0,6.6
8,31,343308,Teun Koopmeiners,24.0," D(C),M(C)",183.0,77.0,8,8.0,0,720.0,1.0,1.5,43.1,75.7,0.9,3.1,0.0,7.43
9,32,100962,Berat Djimsiti,29.0, D(C),190.0,83.0,2,2.0,0,172.0,0.0,0.0,40.5,86.4,0.0,1.5,0.0,6.5
10,33,141312,Davide Zappacosta,30.0," D(LR),M(LR)",185.0,70.0,2,2.0,0,92.0,0.0,0.0,15.0,70.0,0.0,0.0,0.0,6.22
11,34,41073,Duván Zapata,31.0, FW,189.0,88.0,4,4.0,0,289.0,0.0,0.5,22.3,66.3,0.0,0.5,0.0,6.49
12,35,362556,Éderson,23.0, M(C),182.0,83.0,4(2),4.0,2,357.0,0.0,0.8,16.7,71.0,0.3,0.2,0.0,6.46
13,36,405133,Giorgio Scalvini,18.0, D(C),0.0,0.0,2(3),2.0,3,190.0,0.0,0.0,15.8,68.4,0.0,1.6,0.0,6.67
14,37,135890,Hans Hateboer,28.0," D(R),M(R)",185.0,72.0,7,7.0,0,601.0,0.0,1.0,31.7,82.4,0.7,1.7,0.1,6.63
15,38,280766,Jérémie Boga,25.0," AM(CLR),FW",172.0,68.0,0(2),0.0,2,26.0,0.0,0.5,6.0,83.3,0.0,0.0,0.0,6.28
16,39,126278,Juan Musso,28.0, GK,191.0,93.0,7,7.0,0,548.0,0.0,0.1,22.9,63.7,0.0,6.6,0.0,6.6
17,40,95504,Marco Sportiello,30.0, GK,192.0,87.0,1(1),1.0,1,172.0,0.0,0.0,30.5,63.9,0.0,10.0,0.0,7.49
18,41,402046,Matteo Ruggeri,20.0, M(L),187.0,69.0,0(1),0.0,1,10.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,6.37
19,42,368312,Caleb Okoli,21.0, D(C),191.0,91.0,5(2),5.0,2,503.0,0.0,0.0,28.0,73.0,0.0,1.3,0.0,6.89
20,43,362555,Merih Demiral,24.0, D(C),192.0,86.0,6(1),6.0,1,556.0,0.0,0.1,26.1,78.1,0.0,2.0,0.0,7.01
21,44,423508,Nadir Zortea,23.0, D(R),175.0,70.0,0(5),0.0,5,93.0,0.0,0.0,5.0,64.0,0.0,0.6,0.0,6.37
22,45,64075,Rafael Tolói,31.0, D(C),185.0,75.0,8,8.0,0,677.0,0.0,0.9,37.0,73.0,0.1,3.4,0.0,7.11
