,Unnamed: 0,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,shot_per_game,key_passes_per_game,dribbles_per_game,fouled_per_game,offsides_per_game,dispossessed_per_game,bad_control_per_game,rating
0,0,18214,Abou Diaby,36, M(C),191,75,10(1),10,1,714,0,0,0.7,1.3,2.5,0.3,0.1,2.0,1.1,7.16
1,1,4522,Santi Cazorla,37, M(CLR),168,65,37(1),37,1,3311,12,11,3.0,2.6,2.3,1.3,0.0,1.7,1.1,7.86
2,2,42686,Jack Wilshere,30, M(CLR),172,68,20(5),20,5,1696,0,3,0.5,1.9,2.2,2.1,0.2,1.2,1.0,7.05
3,3,13796,Theo Walcott,33," M(CLR),FW",176,68,24(8),24,8,2286,14,10,2.7,1.3,1.5,1.1,0.8,1.3,0.9,7.24
4,4,17740,Gervinho,35," M(LR),FW",179,66,12(6),12,6,1019,5,3,1.9,0.8,1.3,0.6,0.4,1.2,1.2,6.78
5,5,84146,Alex Oxlade Chamberlain,29, M(CLR),180,70,11(14),11,14,1063,1,3,1.3,0.8,1.2,0.6,0.1,1.0,0.7,6.78
6,6,26820,Aaron Ramsey,31, M(CLR),178,76,21(15),21,15,2087,1,2,1.3,1.3,0.9,0.9,0.0,1.2,0.6,6.96
7,7,91879,Carl Jenkinson,30, D(R),185,77,14,14,0,1188,0,0,0.3,0.6,0.7,0.4,0.0,0.8,0.6,6.76
8,8,845,Tomas Rosicky,41, M(CR),178,65,7(3),7,3,614,2,1,1.0,0.9,0.7,1.0,0.0,0.3,0.8,7.03
9,9,1443,Mikel Arteta,40, M(C),183,64,34,34,0,2985,6,3,0.6,0.8,0.6,1.4,0.0,0.7,0.5,7.37
10,10,27550,Kieran Gibbs,33," D(L),M(L)",181,73,23(4),23,4,2100,0,3,0.3,1.1,0.4,0.4,0.2,0.5,0.6,7.11
11,11,19471,Bacary Sagna,39, D(CR),176,72,25,25,0,2240,0,0,0.1,0.8,0.4,1.0,0.0,0.7,0.6,7.03
12,12,6040,Lukas Podolski,37," AM(CLR),FW",182,80,25(8),25,8,2000,11,9,1.6,1.0,0.4,0.5,0.3,0.6,0.9,6.98
13,13,10209,Thomas Vermaelen,36, D(CL),183,80,25(4),25,4,2238,0,0,0.5,0.1,0.3,0.7,0.0,0.1,0.4,6.82
14,14,24444,Olivier Giroud,36, FW,192,93,24(10),24,10,2325,11,3,3.1,1.0,0.3,0.7,0.6,1.4,2.1,7.08
15,15,23072,Nacho Monreal,36," D(CL),M(L)",179,72,9(1),9,1,792,1,1,0.6,0.7,0.3,0.7,0.0,0.3,0.2,7.13
16,16,69738,Francis Coquelin,31, M(CLR),176,74,3(8),3,8,223,0,0,0.1,0.1,0.3,0.5,0.0,0.8,0.1,6.35
17,17,4599,Andrey Arshavin,41, AM(LR),172,69,0(7),0,7,80,0,0,0.4,0.7,0.1,0.1,0.0,0.1,0.6,6.15
18,18,27487,André Santos,39," D(L),M(CL)",180,73,3(5),3,5,395,0,0,0.5,0.6,0.1,0.4,0.0,1.1,0.4,6.73
19,19,30051,Laurent Koscielny,37, D(C),186,75,20(5),20,5,1673,2,1,0.4,0.1,0.1,0.6,0.0,0.0,0.2,6.94
20,20,6292,Per Mertesacker,38, D(C),198,90,33(1),33,1,3028,3,0,0.5,0.1,0.0,0.6,0.0,0.0,0.1,6.95
21,21,96128,Ignasi Miquel,30, D(C),188,82,0(1),0,1,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.09
22,22,20973,Lukasz Fabianski,37, GK,190,83,4,4,0,360,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75
23,23,119501,Serge Gnabry,27," AM(CLR),FW",176,77,0(1),0,1,8,0,0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,6.13
24,24,21682,Vito Mannone,34, GK,188,77,9,9,0,810,0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,6.59
25,25,73379,Wojciech Szczesny,32, GK,195,90,25,25,0,2250,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,6.83
