,Unnamed: 0,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,shot_per_game,key_passes_per_game,dribbles_per_game,fouled_per_game,offsides_per_game,dispossessed_per_game,bad_control_per_game,rating
0,0,125883,Kingsley Coman,26," M(LR),FW",180,76,20(3),20,3,1688,4,6,1.6,1.5,3.7,2.0,0.1,0.7,1.3,7.52
1,1,68889,Douglas Costa,32, M(CLR),172,70,23(4),23,4,1973,4,9,2.4,1.8,3.3,0.8,0.4,0.7,1.3,7.56
2,2,9016,Franck Ribéry,39," AM(CL),FW",170,72,6(7),6,7,683,2,3,1.0,2.1,2.4,1.0,0.6,0.5,0.7,7.05
3,3,74939,Thiago,31, M(C),174,70,16(11),16,11,1637,2,3,1.1,1.4,1.8,1.3,0.1,0.8,1.0,7.34
4,4,4173,Arjen Robben,38," M(CLR),FW",180,80,14(1),14,1,1101,4,1,3.5,1.8,1.7,0.9,0.7,0.8,1.0,7.11
5,5,80382,Mario Götze,30," M(CLR),FW",176,75,11(3),11,3,957,3,4,1.3,1.3,1.4,0.8,0.7,0.9,1.7,7.18
6,6,29400,Robert Lewandowski,34, FW,185,81,29(3),29,3,2654,30,2,4.8,0.7,1.2,1.5,1.2,1.5,2.7,7.61
7,7,37099,Thomas Müller,33," M(CLR),FW",185,76,26(5),26,5,2345,20,5,3.0,1.9,1.2,0.9,0.4,1.1,1.5,7.5
8,8,106894,Juan Bernat,29," D(L),M(CL)",177,67,13(3),13,3,1149,0,1,0.6,0.4,1.1,0.8,0.0,0.6,0.6,6.96
9,9,39722,David Alaba,30," D(CL),M(CL)",180,78,27(3),27,3,2492,1,0,0.9,0.6,0.5,0.5,0.0,0.3,0.6,6.94
10,10,13755,Rafinha,37," D(CLR),M(R)",172,65,18(7),18,7,1748,0,3,0.4,0.8,0.5,0.9,0.0,0.2,0.5,6.96
11,11,29888,Medhi Benatia,35, D(C),189,94,11(3),11,3,980,1,2,0.6,0.2,0.4,0.4,0.1,0.0,0.4,7.13
12,12,5570,Philipp Lahm,38," D(R),DMC",170,66,25(1),25,1,2200,1,1,0.4,1.9,0.4,0.7,0.1,0.2,0.4,7.09
13,13,283323,Joshua Kimmich,27," D(CR),DMC,M(R)",177,75,15(8),15,8,1423,0,2,0.3,0.4,0.3,1.3,0.0,0.0,0.5,6.79
14,14,23589,Jérôme Boateng,34, D(CR),192,90,17(2),17,2,1353,0,3,0.4,0.7,0.2,0.2,0.0,0.1,0.3,6.96
15,15,25008,Arturo Vidal,35, M(CR),180,75,24(6),24,6,2048,4,5,1.7,1.6,0.2,1.3,0.2,0.4,0.5,7.4
16,16,65581,Sebastian Rode,31," D(R),M(C)",180,71,3(12),3,12,399,1,1,0.5,0.2,0.2,0.3,0.0,0.2,0.1,6.34
17,17,4961,Xabi Alonso,40, M(C),183,80,23(3),23,3,1947,0,2,0.5,1.6,0.2,1.4,0.0,0.3,0.5,7.15
18,18,14091,Javi Martínez,34," D(C),M(C)",192,86,11(5),11,5,1104,1,1,0.8,0.5,0.1,0.8,0.0,0.4,0.4,7.07
19,19,13754,Manuel Neuer,36, GK,193,93,34,34,0,3021,0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,6.72
20,20,6683,Dante,38, D(C),188,87,0(1),0,1,17,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.07
21,21,29943,Holger Badstuber,33, D(CL),189,83,5(2),5,2,470,0,0,0.4,0.3,0.0,0.3,0.0,0.0,0.0,6.88
22,22,298436,Milos Pantovic,26, AM(CLR),186,77,0(1),0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
23,23,13762,Serdar Tasci,35, D(C),186,80,3,3,0,220,0,0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,6.67
24,24,35506,Sven Ulreich,34, GK,192,87,0(1),0,1,39,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.17
