,match_id,home_team_id,home_team,home_short_title,away_team_id,away_team,away_short_title,home_goals,away_goals,datetime
0,16756,94,Verona,VER,104,Sassuolo,SAS,2,3,2021-08-21 16:30:00
1,16757,106,Inter,INT,101,Genoa,GEN,4,0,2021-08-21 16:30:00
2,16758,113,Torino,TOR,107,Atalanta,ATA,1,2,2021-08-21 18:45:00
3,16759,108,Empoli,EMP,96,Lazio,LAZ,1,3,2021-08-21 18:45:00
4,16760,97,Bologna,BOL,264,Salernitana,SAL,3,2,2021-08-22 16:30:00
5,16761,99,Udinese,UDI,98,Juventus,JUV,2,2,2021-08-22 16:30:00
6,16762,105,Napoli,NAP,265,Venezia,VEN,2,0,2021-08-22 18:45:00
7,16763,95,Roma,ROM,110,Fiorentina,FIO,3,1,2021-08-22 18:45:00
8,16764,116,Cagliari,CAG,260,Spezia,SPE,2,2,2021-08-23 16:30:00
9,16765,102,Sampdoria,SAM,111,AC Milan,MIL,0,1,2021-08-23 18:45:00
10,16766,99,Udinese,UDI,265,Venezia,VEN,3,0,2021-08-27 16:30:00
11,16767,94,Verona,VER,106,Inter,INT,1,3,2021-08-27 18:45:00
12,16768,96,Lazio,LAZ,260,Spezia,SPE,6,1,2021-08-28 16:30:00
13,16769,107,Atalanta,ATA,97,Bologna,BOL,0,0,2021-08-28 16:30:00
14,16770,110,Fiorentina,FIO,113,Torino,TOR,2,1,2021-08-28 18:45:00
15,16771,98,Juventus,JUV,108,Empoli,EMP,0,1,2021-08-28 18:45:00
16,16772,104,Sassuolo,SAS,102,Sampdoria,SAM,0,0,2021-08-29 16:30:00
17,16773,101,Genoa,GEN,105,Napoli,NAP,1,2,2021-08-29 16:30:00
18,16774,111,AC Milan,MIL,116,Cagliari,CAG,4,1,2021-08-29 18:45:00
19,16775,264,Salernitana,SAL,95,Roma,ROM,0,4,2021-08-29 18:45:00
20,16779,108,Empoli,EMP,265,Venezia,VEN,1,2,2021-09-11 13:00:00
21,16781,105,Napoli,NAP,98,Juventus,JUV,2,1,2021-09-11 16:00:00
22,16776,107,Atalanta,ATA,110,Fiorentina,FIO,1,2,2021-09-11 18:45:00
23,16783,102,Sampdoria,SAM,106,Inter,INT,2,2,2021-09-12 10:30:00
24,16778,116,Cagliari,CAG,101,Genoa,GEN,2,3,2021-09-12 13:00:00
25,16784,260,Spezia,SPE,99,Udinese,UDI,0,1,2021-09-12 13:00:00
26,16785,113,Torino,TOR,264,Salernitana,SAL,4,0,2021-09-12 13:00:00
27,16780,111,AC Milan,MIL,96,Lazio,LAZ,2,0,2021-09-12 16:00:00
28,16782,95,Roma,ROM,104,Sassuolo,SAS,2,1,2021-09-12 18:45:00
29,16777,97,Bologna,BOL,94,Verona,VER,1,0,2021-09-13 18:45:00
30,16793,104,Sassuolo,SAS,113,Torino,TOR,0,1,2021-09-17 18:45:00
31,16787,101,Genoa,GEN,110,Fiorentina,FIO,1,2,2021-09-18 13:00:00
