,Unnamed: 0,player_number,name,age,position,tall,weight,games,mins,goals,assists,yel,red,spg,ps,aw,motm,rating,start_games,sub_games
0,0,82062,Faouzi Ghoulam,31, D(L),186,80,11,987,2,3,1,0,0.9,89.1,2,1,7.65,11,0.0
1,1,83390,Lorenzo Insigne,31," AM(CL),FW",163,59,36(1),3104,8,11,4,0,4.8,85.2,0.1,7,7.51,36,1.0
2,2,128740,Lorenzo Tonelli,32, D(C),183,78,3(1),350,1,0,0,0,0.8,94.0,3.5,0,7.23,3,1.0
3,3,67206,José Callejón,35," M(LR),FW",178,73,38,3247,10,10,3,0,1.7,84.3,0.6,2,7.22,38,0.0
4,4,23100,Dries Mertens,35," AM(CLR),FW",169,61,35(3),3013,18,6,4,0,3.4,75.5,0.1,7,7.21,35,3.0
5,5,82438,Allan,31, DMC,173,73,32(6),2857,4,5,2,0,1,87.7,0.3,3,7.17,32,6.0
6,6,12575,Raúl Albiol,37, D(C),187,74,30(1),2742,3,1,7,0,0.5,89.5,3.1,3,7.15,30,1.0
7,7,90880,Kalidou Koulibaly,31, D(C),195,89,35,3066,5,1,5,1,0.5,91.2,1.8,4,7.04,35,0.0
8,8,106968,Jorginho,30, DMC,180,65,33,2665,2,4,5,0,0.5,89.5,0.5,0,7.02,33,0.0
9,9,76921,Vlad Chiriches,32, D(CR),184,75,7,583,0,0,1,0,0.4,90.6,2.6,0,6.93,7,0.0
10,10,13475,Marek Hamsik,35," M(C),FW",183,79,32(6),2397,7,1,2,0,2.3,89.3,0.5,1,6.91,32,6.0
11,11,106931,Mário Rui,31," D(L),M(L)",170,67,24(1),2088,2,4,8,1,0.3,87.8,0.7,1,6.88,24,1.0
12,12,108345,Elseid Hysaj,28," D(LR),M(R)",182,75,35,3125,0,1,3,1,0.3,86.9,1.1,0,6.8,35,0.0
13,13,118169,Piotr Zielinski,28, M(CL),180,75,14(22),1659,4,2,3,0,1.1,88.0,0.2,0,6.75,14,22.0
14,14,70319,Luigi Sepe,31, GK,191,90,1,90,0,0,0,0,0,88.2,0,0,6.74,1,0.0
15,15,2943,Christian Maggio,40," D(R),M(R)",184,79,6(7),636,0,0,0,0,0,84.7,1.7,1,6.71,6,7.0
16,16,2987,Pepe Reina,40, GK,188,92,37,3330,0,0,1,0,0,80.6,0.2,0,6.63,37,0.0
17,17,104257,Arkadiusz Milik,28," AM(C),FW",186,80,3(12),440,5,0,2,0,1.5,78.2,0.3,0,6.52,3,12.0
18,18,294044,Amadou Diawara,25, DMC,183,75,5(13),644,1,1,1,0,0.3,92.8,0.1,0,6.41,5,13.0
19,19,297577,Adam Ounas,25," AM(CLR),FW",172,65,0(7),89,0,0,0,0,0.7,84.3,0,0,6.33,0,7.0
20,20,98631,Nikola Maksimovic,30," D(CR),M(R)",193,82,1(1),95,0,0,0,0,0,96.6,1,0,6.3,1,1.0
21,21,72296,Emanuele Giaccherini,37, M(CLR),167,60,0(4),60,0,0,2,0,0.3,86.5,0,0,6.24,0,4.0
22,22,203436,Marko Rog,27, M(C),180,73,0(28),259,1,0,2,0,0.2,87.5,0.3,0,6.2,0,28.0
