,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,yellow_cards,red_cards,shots_per_game,pass_success_percentage,aerials_won,man_of_the_match,rating
0,70524,Ivan Perisic,33," M(CLR),FW",186,80,37,37,0.0,3316,11,9,4,0,3.1,75.4,1.8,5,7.35
1,106964,Mauro Icardi,29, FW,181,75,34,34,0.0,2971,29,1,2,0,3.0,74.0,1.1,6,7.28
2,302918,Milan Skriniar,27, D(C),187,80,38,38,0.0,3420,4,0,2,0,0.6,91.2,1.9,3,7.2
3,106590,Rafinha,30, M(CLR),174,71,12(5),12,5.0,1048,2,3,1,0,0.9,89.5,0.5,3,7.2
4,87449,Marcelo Brozovic,29, M(CR),181,68,21(10),21,10.0,1924,4,9,9,0,1.5,87.9,0.7,3,7.2
5,128967,João Cancelo,28," D(LR),M(R)",182,74,20(6),20,6.0,1845,1,3,4,0,0.5,84.1,0.7,1,7.12
6,64271,Danilo D'Ambrosio,34," D(CLR),M(LR)",180,75,34,34,0.0,2986,2,3,6,0,0.5,82.2,1.9,1,7.02
7,34112,Antonio Candreva,35, M(CLR),180,70,33(3),33,3.0,2563,0,8,4,0,2.0,82.5,0.0,1,6.97
8,22504,Miranda,38, D(C),186,78,31,31,0.0,2729,0,0,8,0,0.3,87.6,1.9,0,6.89
9,27421,Andrea Ranocchia,34, D(C),195,81,7(4),7,4.0,626,2,0,4,0,0.6,90.4,2.4,0,6.87
10,125268,Lisandro López,33, D(C),193,80,0(1),0,1.0,45,0,0,0,0,0.0,92.9,1.0,0,6.85
11,135625,Matías Vecino,31, M(C),187,81,25(4),25,4.0,2137,3,2,7,1,1.4,88.3,1.1,0,6.83
12,9972,Samir Handanovic,38, GK,193,92,38,38,0.0,3420,0,0,0,0,0.0,80.3,0.3,4,6.81
13,136279,Roberto Gagliardini,28, DMC,190,77,23(7),23,7.0,1986,0,0,8,0,0.7,85.2,2.2,0,6.81
14,19112,Borja Valero,37, M(CL),175,73,29(7),29,7.0,2573,2,0,3,0,0.5,91.6,0.3,0,6.72
15,322748,Dalbert,29," D(L),DMC,M(L)",181,70,5(8),5,8.0,525,0,0,0,0,0.5,83.8,1.0,0,6.71
16,125476,João Mário,29, M(CLR),179,73,5(9),5,9.0,548,0,3,0,0,0.9,89.4,0.2,0,6.65
17,44642,Davide Santon,31, D(LR),187,77,9(6),9,6.0,836,0,0,2,0,0.5,83.7,1.7,0,6.64
18,37188,Yuto Nagatomo,36," D(LR),M(LR)",170,68,9(2),9,2.0,793,0,0,1,0,0.4,78.6,1.0,0,6.61
19,22377,Éder,35," AM(CLR),FW",179,72,4(25),4,25.0,778,3,0,4,0,0.9,84.7,0.3,0,6.33
20,298060,Yann Karamoh,24," AM(LR),FW",185,77,4(12),4,12.0,481,1,0,0,0,1.2,86.1,0.2,1,6.32
21,317544,Andrea Pinamonti,23, FW,188,72,0(1),0,1.0,13,0,0,0,0,1.0,100.0,0.0,0,5.98
