,Unnamed: 0,player_number,name,age,position,tall,weight,games,mins,goals,assists,yel,red,spg,ps,aw,motm,rating,start_games,sub_games
0,0,19729,Gonzalo Higuaín,34, FW,186,89,35,2978,36,2,1,1,5.2,78.1,0.3,9,7.74,35,0.0
1,1,13475,Marek Hamsik,35," M(C),FW",183,79,38,3245,6,11,0,0,2.2,86.6,0.7,2,7.31,38,0.0
2,2,83390,Lorenzo Insigne,31," AM(CL),FW",163,59,34(3),2626,12,10,2,0,3.6,80.5,0.1,5,7.25,34,3.0
3,3,106968,Jorginho,30, DMC,180,65,32(3),2913,0,4,10,1,0.2,90.9,0.6,1,7.22,32,3.0
4,4,82438,Allan,31, DMC,173,73,32(3),2824,3,5,5,0,0.8,86.3,0.5,0,7.21,32,3.0
5,5,90880,Kalidou Koulibaly,31, D(C),195,89,32(1),2888,0,0,11,0,0.2,85.9,2.5,3,7.19,32,1.0
6,6,76921,Vlad Chiriches,32, D(CR),184,75,8,698,1,0,2,0,0.5,90.2,2.9,0,7.09,8,0.0
7,7,82062,Faouzi Ghoulam,31, D(L),186,80,32(2),2917,0,3,3,0,0.6,86.7,2.3,2,7.08,32,2.0
8,8,12575,Raúl Albiol,37, D(C),187,74,36,3240,1,1,10,0,0.3,87.8,3.1,2,7.03,36,0.0
9,9,67206,José Callejón,35," M(LR),FW",178,73,35(3),2832,7,7,4,0,1.6,82.9,0.7,4,6.95,35,3.0
10,10,108345,Elseid Hysaj,28," D(LR),M(R)",182,75,37,3285,0,2,5,0,0.3,85.6,1.1,0,6.9,37,0.0
11,11,128746,Mirko Valdifiori,36, DMC,185,70,6,458,0,0,3,0,0.2,85.8,1,0,6.69,6,0.0
12,12,23100,Dries Mertens,35," AM(CLR),FW",169,61,6(27),1086,5,5,7,0,1.6,77.0,0.1,1,6.68,6,27.0
13,13,40966,Ivan Strinic,35, D(L),186,78,3(2),252,0,0,0,0,0.6,89.4,0.4,0,6.64,3,2.0
14,14,2943,Christian Maggio,40," D(R),M(R)",184,79,4(4),392,0,0,0,0,0.1,80.2,1,0,6.59,4,4.0
15,15,2987,Pepe Reina,40, GK,188,92,37,3330,0,0,1,0,0,78.3,0.1,0,6.49,37,0.0
16,16,92691,David López,32," D(C),DMC",183,81,6(19),728,1,1,2,0,0.4,88.8,0.6,0,6.44,6,19.0
17,17,74921,Manolo Gabbiadini,30," AM(CLR),FW",181,75,4(19),543,5,3,1,0,1.3,76.2,0.2,0,6.4,4,19.0
18,18,101657,Gabriel Vasconcelos,29, GK,193,86,1,90,0,0,0,0,0,93.8,0,0,6.28,1,0.0
19,19,67835,Omar El Kaddouri,32, AM(CL),185,82,0(20),230,1,2,2,0,0.6,89.6,0.2,0,6.28,0,20.0
20,20,92729,Nathaniel Chalobah,27, DMC,187,80,0(5),29,0,0,0,0,0,93.0,0.4,0,6.15,0,5.0
21,21,70675,Vasco Regini,32, D(CL),185,79,0(1),14,0,0,0,0,0,100.0,0,0,6.07,0,1.0
