,Unnamed: 0,player_number,name,age,position,tall,weight,games,mins,goals,assists,yel,red,spg,ps,aw,motm,rating,start_games,sub_games
0,0,22546,Papu Gómez,34," M(CL),FW",167,68,33(1),2825,7,7,4,1,2.5,79.5,0.2,5,7.36,33,1
1,1,22486,Boukary Dramé,37," D(L),M(L)",180,78,25,2053,0,0,1,1,0.7,81.9,1.7,1,7.07,25,0
2,2,85070,Marten de Roon,31," D(C),DMC",185,76,35(1),3095,1,2,9,1,0.6,77.2,1.8,2,7.05,35,1
3,3,136279,Roberto Gagliardini,28, DMC,190,77,1,82,0,0,0,0,2,82.4,2,0,7.02,1,0
4,4,20596,Maximiliano Moralez,35," M(CLR),FW",160,52,16(1),1362,1,4,2,0,1.5,83.0,0.1,1,6.94,16,1
5,5,14126,Luca Cigarini,36, M(C),175,72,21(4),1825,2,2,10,0,1.7,79.9,0.9,0,6.93,21,4
6,6,240989,Alberto Grassi,27, DMC,183,75,13,985,0,0,4,1,1.2,78.5,1.3,0,6.87,13,0
7,7,64075,Rafael Tolói,31, D(C),185,75,21(3),1896,1,0,6,1,0.4,77.2,1.3,1,6.86,21,3
8,8,14157,Andrea Masiello,36, D(CR),185,75,27(2),2401,0,1,7,0,0.1,76.3,0.8,0,6.84,27,2
9,9,100962,Berat Djimsiti,29, D(C),190,83,3,270,0,0,1,0,0.3,82.0,2,0,6.82,3,0
10,10,5734,Mauricio Pinilla,38, FW,185,75,16(4),1342,5,2,8,1,2.1,68.4,2.8,1,6.81,16,4
11,11,95504,Marco Sportiello,30, GK,192,87,36,3240,0,0,2,0,0,50.8,0.1,0,6.79,36,0
12,12,22605,Gabriel Paletta,36, D(C),190,88,24,2014,1,0,5,2,0.3,78.1,1.8,0,6.78,24,0
13,13,294137,Andrea Conti,28," D(R),M(R)",184,76,10(4),814,2,1,1,1,0.4,77.2,1,0,6.77,10,4
14,14,302691,Remo Freuler,30, DMC,180,80,5(1),451,1,0,0,0,0.8,79.1,0.7,0,6.71,5,1
15,15,14484,Germán Denis,41, FW,182,87,12(3),977,4,1,0,0,1.3,70.7,2.9,1,6.67,12,3
16,16,14137,Guglielmo Stendardo,41, D(C),190,89,12(3),1108,1,0,3,1,0.3,82.5,1,0,6.67,12,3
17,17,79498,Marco D'Alessandro,31, M(LR),173,71,11(12),1160,3,2,3,0,0.6,73.2,0.1,0,6.6,11,12
18,18,30585,Nicolò Cherubin,35, D(CL),188,83,10(4),1026,1,0,1,1,0.2,74.8,1.3,0,6.6,10,4
19,19,4644,Marco Borriello,40, FW,180,73,8(7),851,4,1,3,0,1.7,79.6,1.3,2,6.59,8,7
20,20,90287,Jasmin Kurtic,33, M(CL),186,88,30(2),2416,2,0,6,1,1.3,78.5,1.6,1,6.58,30,2
21,21,9943,Cristian Raimondi,41," D(R),M(R)",182,78,6(12),738,0,0,4,0,0.3,66.2,0.8,0,6.58,6,12
22,22,30310,Alessandro Diamanti,39," M(CR),FW",180,75,9(7),861,1,1,4,0,1.5,73.9,0.1,1,6.55,9,7
23,23,6638,Gianpaolo Bellini,42, D(LR),178,75,11(4),949,1,0,4,0,0.4,79.9,0.5,0,6.53,11,4
24,24,24175,Carlos Carmona,35, DMC,179,68,5(3),465,0,0,2,1,0.1,84.8,0.5,0,6.49,5,3
25,25,10930,Giulio Migliaccio,41, DMC,182,72,3(15),521,0,0,2,1,0.2,66.1,2.2,0,6.44,3,15
26,26,19023,Davide Brivio,34," D(L),M(L)",185,82,10(4),1008,0,0,2,0,0.6,78.6,0.9,0,6.42,10,4
27,27,57560,Luigi Giorgi,35, M(CR),186,80,0(1),13,0,0,0,0,0,100.0,0,0,6.39,0,1
28,28,129546,Davide Bassi,37, GK,190,82,1,90,0,0,0,0,0,37.0,0,0,6.38,1,0
29,29,121222,Gaetano Monachello,28, Forward,184,79,3(7),355,0,0,2,0,1.5,81.4,0.2,0,6.15,3,7
30,30,19530,Serge Gakpé,35," AM(LR),FW",177,79,0(5),72,0,0,0,0,0.6,56.3,0.4,0,6.13,0,5
31,31,295006,Boris Radunovic,26, GK,194,84,1,90,0,0,0,0,0,58.6,0,0,6.12,1,0
32,32,31161,Marcelo Estigarribia,34," D(L),M(CLR)",181,71,0(4),25,0,0,0,0,0,69.2,0,0,6.06,0,4
