,Unnamed: 0,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,shot_per_game,key_passes_per_game,dribbles_per_game,fouled_per_game,offsides_per_game,dispossessed_per_game,bad_control_per_game,rating
0,0,84146,Alex Oxlade Chamberlain,29, M(CLR),180,70,3,3,0,242,0,0,3.0,1.7,5.7,0.3,0.3,1.3,1.7,7.81
1,1,42686,Jack Wilshere,30, M(CLR),172,68,12(8),12,8,1188,1,3,0.8,0.8,2.3,1.9,0.1,1.3,1.2,6.82
2,2,25244,Alexis Sánchez,33," M(CLR),FW",169,62,17(2),17,2,1508,7,3,3.6,2.7,2.1,2.3,0.8,2.5,3.4,7.33
3,3,28421,Henrikh Mkhitaryan,33," M(CLR),FW",177,75,9(2),9,2,797,2,4,1.9,1.5,1.5,1.5,0.2,1.8,1.7,7.35
4,4,136824,Alex Iwobi,26, M(CLR),180,75,22(4),22,4,1844,3,5,1.7,1.4,1.4,0.5,0.0,1.2,1.6,6.88
5,5,13756,Mesut Özil,33, M(CLR),180,76,24(2),24,2,2164,4,8,1.5,3.2,1.4,0.8,0.5,1.2,1.6,7.25
6,6,255169,Ainsley Maitland-Niles,25," D(LR),M(CLR)",177,71,8(7),8,7,909,0,0,0.3,0.5,1.3,0.3,0.0,0.9,1.2,6.65
7,7,26820,Aaron Ramsey,31, M(CLR),178,76,21(3),21,3,1848,7,8,2.3,1.2,1.2,1.4,0.0,1.5,2.0,7.27
8,8,73078,Alexandre Lacazette,31," M(CLR),FW",175,73,26(6),26,6,2212,14,4,2.1,1.1,1.0,0.9,0.7,1.6,1.9,7.09
9,9,44120,Pierre-Emerick Aubameyang,33," M(CLR),FW",187,80,12(1),12,1,1058,10,4,2.4,1.0,0.8,0.6,0.8,0.9,0.9,7.33
10,10,125211,Héctor Bellerín,27," D(R),M(R)",178,74,34(1),34,1,3051,2,3,0.8,0.9,0.7,0.2,0.1,0.9,1.1,6.79
11,11,124316,Calum Chambers,27," D(CR),DMC",182,66,10(2),10,2,869,0,0,0.8,0.2,0.6,0.4,0.0,0.5,0.8,6.77
12,12,39308,Danny Welbeck,31," AM(CLR),FW",185,73,12(16),12,16,1185,5,2,1.1,0.5,0.5,0.7,0.1,0.9,1.1,6.52
13,13,89401,Granit Xhaka,30," D(L),M(C)",186,80,37(1),37,1,3266,1,7,1.7,1.0,0.5,1.1,0.0,0.5,0.9,7.02
14,14,110260,Sead Kolasinac,29," D(CL),DMC,M(L)",183,85,25(2),25,2,2152,2,4,0.8,0.7,0.4,0.4,0.0,0.6,0.8,6.92
15,15,288795,Rob Holding,27, D(CR),189,81,9(3),9,3,820,0,0,0.1,0.2,0.4,0.4,0.0,0.5,0.6,6.69
16,16,351127,Konstantinos Mavropanos,24, D(C),194,94,3,3,0,195,0,0,0.0,0.0,0.3,1.0,0.0,0.0,0.0,6.3
17,17,342564,Reiss Nelson,22, M(LR),175,71,2(1),2,1,146,0,0,0.7,0.3,0.3,0.7,0.0,0.3,1.7,6.44
18,18,125209,Mohamed Elneny,30, DMC,179,72,11(2),11,2,870,0,1,0.6,0.8,0.2,0.5,0.1,0.6,0.5,6.47
19,19,23072,Nacho Monreal,36," D(CL),M(L)",179,72,26(2),26,2,2244,5,2,0.8,0.5,0.2,0.6,0.1,0.2,0.3,7.13
20,20,13796,Theo Walcott,33," M(CLR),FW",176,68,0(6),0,6,64,0,0,0.0,0.0,0.2,0.0,0.8,0.2,0.0,6.09
21,21,69738,Francis Coquelin,31, M(CLR),176,74,1(6),1,6,157,0,0,0.1,0.1,0.1,0.1,0.0,0.3,0.1,6.13
22,22,30051,Laurent Koscielny,37, D(C),186,75,25,25,0,2227,2,0,0.4,0.3,0.1,1.0,0.1,0.2,0.5,7.08
23,23,24444,Olivier Giroud,36, FW,192,93,1(15),1,15,375,4,0,1.1,0.4,0.1,0.1,0.1,0.3,0.8,6.46
24,24,6775,Petr Cech,40, GK,196,90,34,34,0,3040,0,0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,6.75
25,25,80921,Shkodran Mustafi,30, D(CR),184,82,25(2),25,2,2274,3,1,0.5,0.3,0.0,0.4,0.1,0.1,0.3,7.38
26,26,36745,David Ospina,34, GK,183,80,4(1),4,1,380,0,0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,6.95
27,27,345845,Eddie Nketiah,23, FW,175,72,0(3),0,3,17,0,0,0.3,0.0,0.0,0.0,0.0,0.3,0.3,6.05
28,28,342563,Joe Willock,23, M(C),179,71,1(1),1,1,82,0,0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,6.04
29,29,6292,Per Mertesacker,38, D(C),198,90,4(2),4,2,365,1,0,0.3,0.0,0.0,0.7,0.0,0.2,0.3,6.67
