,Unnamed: 0,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,shot_per_game,key_passes_per_game,dribbles_per_game,fouled_per_game,offsides_per_game,dispossessed_per_game,bad_control_per_game,rating
0,0,50835,Neymar,30," AM(CLR),FW",175,68,15,15,0,1322,13,6,4.7,2.6,6.0,4.1,0.1,3.1,4.9,8.58
1,1,382491,Adil Aouchiche,20, AM(CL),181,72,1,1,0,65,0,0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,7.17
2,2,300713,Kylian Mbappé,23," AM(LR),FW",178,73,17(3),17,3,1516,18,5,4.4,2.0,2.8,1.1,0.9,1.3,2.4,8.14
3,3,23110,Ángel Di María,34," M(CLR),FW",180,75,23(3),23,3,2005,8,14,2.8,3.0,2.6,0.8,0.2,1.1,2.0,7.75
4,4,373556,Arthur Zagre,20, D(L),168,55,0(1),0,1,24,0,0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,6.76
5,5,106894,Juan Bernat,29," D(L),M(CL)",177,67,16(2),16,2,1390,0,4,0.3,0.8,1.6,0.9,0.0,0.8,1.0,7.05
6,6,91961,Marco Verratti,29, M(C),165,60,15(5),15,5,1482,0,5,0.1,1.4,1.3,1.7,0.0,1.1,0.7,7.32
7,7,80464,Idrissa Gueye,33, M(C),174,66,19(1),19,1,1655,1,2,0.6,1.2,1.1,1.1,0.1,0.7,1.3,7.33
8,8,248112,Abdou Diallo,26, D(CL),187,79,14(2),14,2,1203,0,1,0.3,0.3,1.0,0.4,0.0,0.2,0.9,6.88
9,9,352830,Mitchel Bakker,22," D(L),M(L)",185,85,1,1,0,90,0,0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,6.27
10,10,29809,Eric Choupo-Moting,33," M(CLR),FW",191,90,5(4),5,4,452,3,1,2.0,0.7,0.9,0.7,0.6,0.8,1.7,6.93
11,11,96449,Julian Draxler,29," AM(CLR),FW",185,72,7(4),7,4,685,0,4,1.2,1.1,0.8,0.4,0.0,1.0,1.2,6.93
12,12,247800,Presnel Kimpembe,27, D(C),183,77,14(2),14,2,1224,0,0,0.4,0.1,0.8,1.1,0.0,0.1,0.3,7.0
13,13,361283,Colin Dagba,24, D(R),170,62,7(3),7,3,660,0,0,0.2,0.7,0.7,0.3,0.2,0.5,0.7,6.56
14,14,92795,Layvin Kurzawa,30," D(L),M(L)",182,74,9(5),9,5,856,1,0,0.4,0.1,0.6,0.5,0.1,1.1,1.0,6.78
15,15,104376,Thomas Meunier,31," D(R),M(R)",191,90,14(2),14,2,1244,0,2,0.3,1.2,0.6,0.1,0.0,0.3,0.6,6.95
16,16,24328,Edinson Cavani,35," AM(LR),FW",184,71,7(7),7,7,602,4,1,2.0,0.7,0.5,0.1,0.2,0.1,1.5,6.56
17,17,109338,Sergio Rico,29, GK,195,90,2,2,0,180,0,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,6.0
18,18,382492,Tanguy Nianzou,20, D(C),187,83,4(2),4,2,452,2,0,0.5,0.5,0.5,1.3,0.0,0.3,0.5,7.03
19,19,93700,Leandro Paredes,28, DMC,180,75,8(9),8,9,807,0,1,1.1,0.3,0.5,0.8,0.0,0.1,0.2,6.61
20,20,101949,Marquinhos,28," D(CR),DMC",183,75,15(4),15,4,1474,3,1,0.6,0.2,0.4,0.3,0.0,0.5,0.4,7.19
21,21,106964,Mauro Icardi,29, FW,181,75,14(6),14,6,1268,12,2,1.8,0.6,0.3,0.5,0.6,0.2,0.8,7.15
22,22,255167,Thilo Kehrer,26," D(CLR),M(R)",186,76,5(2),5,2,480,1,0,0.4,0.3,0.3,0.4,0.1,0.1,0.1,6.71
23,23,71174,Ander Herrera,33, M(C),182,71,6(2),6,2,547,1,1,0.8,1.0,0.3,0.5,0.1,0.3,0.9,6.87
24,24,94868,Pablo Sarabia,30," D(L),M(CLR),FW",174,70,13(8),13,8,1165,4,3,1.6,0.9,0.2,0.5,0.3,0.5,1.5,6.73
25,25,28550,Thiago Silva,38, D(C),183,79,20(1),20,1,1576,0,0,0.3,0.0,0.1,0.5,0.0,0.1,0.2,6.97
26,26,92516,Alphonse Areola,29, GK,195,94,3,3,0,270,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,6.3
27,27,106028,Jesé,29," AM(LR),FW",178,72,0(1),0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
28,28,65901,Keylor Navas,35, GK,185,80,21,21,0,1890,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,6.69
29,29,373555,Loïc Mbe Soh,21, D(C),186,0,1,1,0,59,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.35
30,30,361433,Marcin Bulka,22, GK,199,0,1,1,0,90,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.11
