,match_id,home_team_id,home_team,home_short_title,away_team_id,away_team,away_short_title,home_goals,away_goals,datetime
0,8259,117,Bayern Munich,BAY,119,Bayer Leverkusen,LEV,3,1,2017-08-18 19:30:00
1,8260,120,Hoffenheim,HOF,123,Werder Bremen,WER,1,0,2017-08-19 14:30:00
2,8261,122,Hertha Berlin,HER,133,VfB Stuttgart,STU,2,0,2017-08-19 14:30:00
3,8262,118,Hamburger SV,HAM,121,Augsburg,AUG,1,0,2017-08-19 14:30:00
4,8263,125,Mainz 05,MAI,128,Hannover 96,HAN,0,1,2017-08-19 14:30:00
5,8264,131,Wolfsburg,WOL,129,Borussia Dortmund,DOR,0,3,2017-08-19 14:30:00
6,8265,124,Schalke 04,SCH,136,RasenBallsport Leipzig,RBL,2,0,2017-08-19 17:30:00
7,8266,135,Freiburg,FRE,132,Eintracht Frankfurt,EIN,0,0,2017-08-20 14:30:00
8,8267,130,Borussia M.Gladbach,BMG,134,FC Cologne,COL,1,0,2017-08-20 17:00:00
9,8268,134,FC Cologne,COL,118,Hamburger SV,HAM,1,3,2017-08-25 19:30:00
10,8269,123,Werder Bremen,WER,117,Bayern Munich,BAY,0,2,2017-08-26 14:30:00
11,8270,132,Eintracht Frankfurt,EIN,131,Wolfsburg,WOL,0,1,2017-08-26 14:30:00
12,8271,119,Bayer Leverkusen,LEV,120,Hoffenheim,HOF,2,2,2017-08-26 14:30:00
13,8272,121,Augsburg,AUG,130,Borussia M.Gladbach,BMG,2,2,2017-08-26 14:30:00
14,8273,133,VfB Stuttgart,STU,125,Mainz 05,MAI,1,0,2017-08-26 14:30:00
15,8274,129,Borussia Dortmund,DOR,122,Hertha Berlin,HER,2,0,2017-08-26 17:30:00
16,8275,136,RasenBallsport Leipzig,RBL,135,Freiburg,FRE,4,1,2017-08-27 14:30:00
17,8276,128,Hannover 96,HAN,124,Schalke 04,SCH,1,0,2017-08-27 17:00:00
18,8277,118,Hamburger SV,HAM,136,RasenBallsport Leipzig,RBL,0,2,2017-09-08 19:30:00
19,8278,125,Mainz 05,MAI,119,Bayer Leverkusen,LEV,3,1,2017-09-09 14:30:00
20,8279,131,Wolfsburg,WOL,128,Hannover 96,HAN,1,1,2017-09-09 14:30:00
21,8280,135,Freiburg,FRE,129,Borussia Dortmund,DOR,0,0,2017-09-09 14:30:00
22,8281,130,Borussia M.Gladbach,BMG,132,Eintracht Frankfurt,EIN,0,1,2017-09-09 14:30:00
23,8282,121,Augsburg,AUG,134,FC Cologne,COL,3,0,2017-09-09 14:30:00
24,8283,120,Hoffenheim,HOF,117,Bayern Munich,BAY,2,0,2017-09-09 17:30:00
25,8284,122,Hertha Berlin,HER,123,Werder Bremen,WER,1,1,2017-09-10 14:30:00
26,8285,124,Schalke 04,SCH,133,VfB Stuttgart,STU,3,1,2017-09-10 17:00:00
27,8286,128,Hannover 96,HAN,118,Hamburger SV,HAM,2,0,2017-09-15 19:30:00
28,8287,123,Werder Bremen,WER,124,Schalke 04,SCH,1,2,2017-09-16 14:30:00
29,8288,132,Eintracht Frankfurt,EIN,121,Augsburg,AUG,1,2,2017-09-16 14:30:00
30,8289,117,Bayern Munich,BAY,125,Mainz 05,MAI,4,0,2017-09-16 14:30:00
31,8290,133,VfB Stuttgart,STU,131,Wolfsburg,WOL,1,0,2017-09-16 14:30:00
32,8291,136,RasenBallsport Leipzig,RBL,130,Borussia M.Gladbach,BMG,2,2,2017-09-16 17:30:00
33,8292,120,Hoffenheim,HOF,122,Hertha Berlin,HER,1,1,2017-09-17 12:30:00
34,8293,119,Bayer Leverkusen,LEV,135,Freiburg,FRE,4,0,2017-09-17 14:30:00
35,8294,129,Borussia Dortmund,DOR,134,FC Cologne,COL,5,0,2017-09-17 17:00:00
36,8295,130,Borussia M.Gladbach,BMG,133,VfB Stuttgart,STU,2,0,2017-09-19 17:30:00
37,8296,124,Schalke 04,SCH,117,Bayern Munich,BAY,0,3,2017-09-19 19:30:00
38,8297,121,Augsburg,AUG,136,RasenBallsport Leipzig,RBL,1,0,2017-09-19 19:30:00
39,8298,131,Wolfsburg,WOL,123,Werder Bremen,WER,1,1,2017-09-19 19:30:00
40,8299,134,FC Cologne,COL,132,Eintracht Frankfurt,EIN,0,1,2017-09-20 17:30:00
41,8300,122,Hertha Berlin,HER,119,Bayer Leverkusen,LEV,2,1,2017-09-20 19:30:00
42,8301,135,Freiburg,FRE,128,Hannover 96,HAN,1,1,2017-09-20 19:30:00
43,8302,118,Hamburger SV,HAM,129,Borussia Dortmund,DOR,0,3,2017-09-20 19:30:00
44,8303,125,Mainz 05,MAI,120,Hoffenheim,HOF,2,3,2017-09-20 19:30:00
45,8304,117,Bayern Munich,BAY,131,Wolfsburg,WOL,2,2,2017-09-22 19:30:00
46,8305,133,VfB Stuttgart,STU,121,Augsburg,AUG,0,0,2017-09-23 14:30:00
47,8306,125,Mainz 05,MAI,122,Hertha Berlin,HER,1,0,2017-09-23 14:30:00
48,8307,123,Werder Bremen,WER,135,Freiburg,FRE,0,0,2017-09-23 14:30:00
49,8308,136,RasenBallsport Leipzig,RBL,132,Eintracht Frankfurt,EIN,2,1,2017-09-23 14:30:00
50,8309,120,Hoffenheim,HOF,124,Schalke 04,SCH,2,0,2017-09-23 14:30:00
51,8310,129,Borussia Dortmund,DOR,130,Borussia M.Gladbach,BMG,6,1,2017-09-23 17:30:00
52,8311,128,Hannover 96,HAN,134,FC Cologne,COL,0,0,2017-09-24 14:30:00
53,8312,119,Bayer Leverkusen,LEV,118,Hamburger SV,HAM,3,0,2017-09-24 17:00:00
54,8314,124,Schalke 04,SCH,119,Bayer Leverkusen,LEV,1,1,2017-09-29 19:30:00
55,8315,130,Borussia M.Gladbach,BMG,128,Hannover 96,HAN,2,1,2017-09-30 14:30:00
56,8318,131,Wolfsburg,WOL,125,Mainz 05,MAI,1,1,2017-09-30 14:30:00
57,8320,132,Eintracht Frankfurt,EIN,133,VfB Stuttgart,STU,2,1,2017-09-30 14:30:00
58,8321,121,Augsburg,AUG,129,Borussia Dortmund,DOR,1,2,2017-09-30 14:30:00
59,8319,118,Hamburger SV,HAM,123,Werder Bremen,WER,0,0,2017-09-30 17:30:00
60,8316,135,Freiburg,FRE,120,Hoffenheim,HOF,3,2,2017-10-01 12:30:00
61,8317,122,Hertha Berlin,HER,117,Bayern Munich,BAY,2,2,2017-10-01 14:30:00
62,8313,134,FC Cologne,COL,136,RasenBallsport Leipzig,RBL,1,2,2017-10-01 17:00:00
63,8330,133,VfB Stuttgart,STU,134,FC Cologne,COL,2,1,2017-10-13 19:30:00
64,8322,117,Bayern Munich,BAY,135,Freiburg,FRE,5,0,2017-10-14 14:30:00
65,8324,120,Hoffenheim,HOF,121,Augsburg,AUG,2,2,2017-10-14 14:30:00
66,8325,122,Hertha Berlin,HER,124,Schalke 04,SCH,0,2,2017-10-14 14:30:00
67,8328,125,Mainz 05,MAI,118,Hamburger SV,HAM,3,2,2017-10-14 14:30:00
68,8329,128,Hannover 96,HAN,132,Eintracht Frankfurt,EIN,1,2,2017-10-14 14:30:00
69,8323,129,Borussia Dortmund,DOR,136,RasenBallsport Leipzig,RBL,2,3,2017-10-14 17:30:00
70,8327,119,Bayer Leverkusen,LEV,131,Wolfsburg,WOL,2,2,2017-10-15 14:30:00
71,8326,123,Werder Bremen,WER,130,Borussia M.Gladbach,BMG,0,2,2017-10-15 17:00:00
72,8335,124,Schalke 04,SCH,125,Mainz 05,MAI,2,0,2017-10-20 19:30:00
73,8331,136,RasenBallsport Leipzig,RBL,133,VfB Stuttgart,STU,1,0,2017-10-21 14:30:00
74,8334,130,Borussia M.Gladbach,BMG,119,Bayer Leverkusen,LEV,1,5,2017-10-21 14:30:00
75,8336,132,Eintracht Frankfurt,EIN,129,Borussia Dortmund,DOR,2,2,2017-10-21 14:30:00
76,8337,121,Augsburg,AUG,128,Hannover 96,HAN,1,2,2017-10-21 14:30:00
77,8338,118,Hamburger SV,HAM,117,Bayern Munich,BAY,0,1,2017-10-21 17:30:00
78,8332,134,FC Cologne,COL,123,Werder Bremen,WER,0,0,2017-10-22 12:30:00
79,8333,135,Freiburg,FRE,122,Hertha Berlin,HER,1,1,2017-10-22 14:30:00
80,8339,131,Wolfsburg,WOL,120,Hoffenheim,HOF,1,1,2017-10-22 17:00:00
81,8346,125,Mainz 05,MAI,132,Eintracht Frankfurt,EIN,1,1,2017-10-27 19:30:00
82,8341,120,Hoffenheim,HOF,130,Borussia M.Gladbach,BMG,1,3,2017-10-28 14:30:00
83,8342,122,Hertha Berlin,HER,118,Hamburger SV,HAM,2,1,2017-10-28 14:30:00
84,8344,124,Schalke 04,SCH,131,Wolfsburg,WOL,1,1,2017-10-28 14:30:00
85,8345,119,Bayer Leverkusen,LEV,134,FC Cologne,COL,2,1,2017-10-28 14:30:00
86,8347,128,Hannover 96,HAN,129,Borussia Dortmund,DOR,4,2,2017-10-28 14:30:00
87,8340,117,Bayern Munich,BAY,136,RasenBallsport Leipzig,RBL,2,0,2017-10-28 17:30:00
88,8343,123,Werder Bremen,WER,121,Augsburg,AUG,0,3,2017-10-29 14:30:00
89,8348,133,VfB Stuttgart,STU,135,Freiburg,FRE,3,0,2017-10-29 17:00:00
90,8353,132,Eintracht Frankfurt,EIN,123,Werder Bremen,WER,2,1,2017-11-03 19:30:00
91,8349,136,RasenBallsport Leipzig,RBL,128,Hannover 96,HAN,2,1,2017-11-04 14:30:00
92,8351,135,Freiburg,FRE,124,Schalke 04,SCH,0,1,2017-11-04 14:30:00
93,8352,130,Borussia M.Gladbach,BMG,125,Mainz 05,MAI,1,1,2017-11-04 14:30:00
94,8354,121,Augsburg,AUG,119,Bayer Leverkusen,LEV,1,1,2017-11-04 14:30:00
95,8355,118,Hamburger SV,HAM,133,VfB Stuttgart,STU,3,1,2017-11-04 14:30:00
96,8357,129,Borussia Dortmund,DOR,117,Bayern Munich,BAY,1,3,2017-11-04 17:30:00
97,8350,134,FC Cologne,COL,120,Hoffenheim,HOF,0,3,2017-11-05 14:30:00
98,8356,131,Wolfsburg,WOL,122,Hertha Berlin,HER,3,3,2017-11-05 17:00:00
99,8366,133,VfB Stuttgart,STU,129,Borussia Dortmund,DOR,2,1,2017-11-17 19:30:00
100,8358,117,Bayern Munich,BAY,121,Augsburg,AUG,3,0,2017-11-18 14:30:00
101,8359,120,Hoffenheim,HOF,132,Eintracht Frankfurt,EIN,1,1,2017-11-18 14:30:00
102,8363,119,Bayer Leverkusen,LEV,136,RasenBallsport Leipzig,RBL,2,2,2017-11-18 14:30:00
103,8364,125,Mainz 05,MAI,134,FC Cologne,COL,1,0,2017-11-18 14:30:00
104,8365,131,Wolfsburg,WOL,135,Freiburg,FRE,3,1,2017-11-18 14:30:00
105,8360,122,Hertha Berlin,HER,130,Borussia M.Gladbach,BMG,2,4,2017-11-18 17:30:00
106,8362,124,Schalke 04,SCH,118,Hamburger SV,HAM,2,0,2017-11-19 14:30:00
107,8361,123,Werder Bremen,WER,128,Hannover 96,HAN,4,0,2017-11-19 17:00:00
108,8375,128,Hannover 96,HAN,133,VfB Stuttgart,STU,1,1,2017-11-24 19:30:00
109,8367,129,Borussia Dortmund,DOR,124,Schalke 04,SCH,4,4,2017-11-25 14:30:00
110,8368,136,RasenBallsport Leipzig,RBL,123,Werder Bremen,WER,2,0,2017-11-25 14:30:00
111,8370,135,Freiburg,FRE,125,Mainz 05,MAI,2,1,2017-11-25 14:30:00
112,8372,132,Eintracht Frankfurt,EIN,119,Bayer Leverkusen,LEV,0,1,2017-11-25 14:30:00
113,8373,121,Augsburg,AUG,131,Wolfsburg,WOL,2,1,2017-11-25 14:30:00
114,8371,130,Borussia M.Gladbach,BMG,117,Bayern Munich,BAY,2,1,2017-11-25 17:30:00
115,8374,118,Hamburger SV,HAM,120,Hoffenheim,HOF,3,0,2017-11-26 14:30:00
116,8369,134,FC Cologne,COL,122,Hertha Berlin,HER,0,2,2017-11-26 17:00:00
117,8379,135,Freiburg,FRE,118,Hamburger SV,HAM,0,0,2017-12-01 19:30:00
118,8376,117,Bayern Munich,BAY,128,Hannover 96,HAN,3,1,2017-12-02 14:30:00
119,8377,120,Hoffenheim,HOF,136,RasenBallsport Leipzig,RBL,4,0,2017-12-02 14:30:00
120,8380,123,Werder Bremen,WER,133,VfB Stuttgart,STU,1,0,2017-12-02 14:30:00
121,8382,119,Bayer Leverkusen,LEV,129,Borussia Dortmund,DOR,1,1,2017-12-02 14:30:00
122,8383,125,Mainz 05,MAI,121,Augsburg,AUG,1,3,2017-12-02 14:30:00
123,8381,124,Schalke 04,SCH,134,FC Cologne,COL,2,2,2017-12-02 17:30:00
124,8378,122,Hertha Berlin,HER,132,Eintracht Frankfurt,EIN,1,2,2017-12-03 14:30:00
125,8384,131,Wolfsburg,WOL,130,Borussia M.Gladbach,BMG,3,0,2017-12-03 17:00:00
126,8393,133,VfB Stuttgart,STU,119,Bayer Leverkusen,LEV,0,2,2017-12-08 19:30:00
127,8385,129,Borussia Dortmund,DOR,123,Werder Bremen,WER,1,2,2017-12-09 14:30:00
128,8386,136,RasenBallsport Leipzig,RBL,125,Mainz 05,MAI,2,2,2017-12-09 14:30:00
129,8387,118,Hamburger SV,HAM,131,Wolfsburg,WOL,0,0,2017-12-09 14:30:00
130,8391,132,Eintracht Frankfurt,EIN,117,Bayern Munich,BAY,0,1,2017-12-09 14:30:00
131,8390,130,Borussia M.Gladbach,BMG,124,Schalke 04,SCH,1,1,2017-12-09 17:30:00
132,8389,134,FC Cologne,COL,135,Freiburg,FRE,3,4,2017-12-10 12:30:00
133,8388,128,Hannover 96,HAN,120,Hoffenheim,HOF,2,0,2017-12-10 14:30:00
134,8392,121,Augsburg,AUG,122,Hertha Berlin,HER,1,1,2017-12-10 17:00:00
135,8402,131,Wolfsburg,WOL,136,RasenBallsport Leipzig,RBL,1,1,2017-12-12 17:30:00
136,8397,135,Freiburg,FRE,130,Borussia M.Gladbach,BMG,1,0,2017-12-12 19:30:00
137,8400,118,Hamburger SV,HAM,132,Eintracht Frankfurt,EIN,1,2,2017-12-12 19:30:00
138,8401,125,Mainz 05,MAI,129,Borussia Dortmund,DOR,0,2,2017-12-12 19:30:00
139,8395,120,Hoffenheim,HOF,133,VfB Stuttgart,STU,1,0,2017-12-13 17:30:00
140,8394,117,Bayern Munich,BAY,134,FC Cologne,COL,1,0,2017-12-13 19:30:00
