,Unnamed: 0,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,shot_per_game,key_passes_per_game,dribbles_per_game,fouled_per_game,offsides_per_game,dispossessed_per_game,bad_control_per_game,rating
0,0,320834,Achraf Hakimi,23," D(LR),M(R)",181,73,8(1),8,1,757,2,0,0.3,0.6,2.4,0.7,0.1,1.6,1.1,7.34
1,1,82989,Isco,30," M(CLR),FW",176,79,21(9),21,9,1781,7,7,1.6,1.6,1.9,2.0,0.2,1.7,2.1,7.16
2,2,20874,Luka Modric,37, M(C),172,66,23(3),23,3,1976,1,6,1.3,1.5,1.8,1.2,0.0,0.8,1.0,7.29
3,3,303115,Theo Hernández,24," D(L),M(L)",184,81,10(3),10,3,963,0,0,0.2,0.6,1.7,1.2,0.1,1.6,1.3,6.98
4,4,93894,Mateo Kovacic,28, M(CL),178,78,10(11),10,11,989,0,1,0.4,0.5,1.7,1.0,0.0,0.7,0.9,6.73
5,5,106883,Daniel Carvajal,30, D(R),173,73,25,25,0,2223,0,2,0.5,1.4,1.3,1.3,0.1,0.8,1.2,7.06
6,6,13812,Gareth Bale,33," M(CLR),FW",185,81,20(6),20,6,1803,16,2,3.0,1.6,1.2,0.6,0.5,0.8,1.3,7.49
7,7,20241,Marcelo,34," D(L),M(L)",174,75,26(2),26,2,2262,2,6,1.2,2.0,1.2,1.5,0.1,0.6,1.4,7.07
8,8,5583,Cristiano Ronaldo,37," M(L),FW",187,83,27,27,0,2293,26,5,6.6,1.4,1.1,0.7,1.5,1.0,1.6,7.94
9,9,144511,Lucas Vázquez,31," D(R),M(R)",173,70,16(17),16,17,1670,4,7,1.0,1.5,1.1,1.3,0.4,1.4,0.9,6.91
10,10,14296,Karim Benzema,34, FW,185,81,25(7),25,7,2156,5,10,2.0,1.4,1.0,0.3,0.5,1.3,0.8,7.0
11,11,137467,Marco Asensio,26," AM(CLR),FW",182,76,19(13),19,13,1839,6,6,1.8,1.6,1.0,0.8,0.1,0.8,1.0,7.02
12,12,144890,Dani Ceballos,26, M(CL),179,70,4(8),4,8,397,2,0,0.6,0.3,0.9,1.3,0.0,0.3,0.5,6.57
13,13,31772,Toni Kroos,32, M(C),183,76,26(1),26,1,2268,5,7,1.5,2.4,0.9,1.4,0.1,0.5,0.7,7.47
14,14,238901,Jesús Vallejo,25, D(CR),184,79,7,7,0,630,0,0,0.0,0.0,0.7,0.3,0.1,0.0,0.3,6.95
15,15,254582,Marcos Llorente,27," D(R),M(CR),FW",184,74,5(8),5,8,540,0,0,0.5,0.2,0.5,0.3,0.0,0.4,0.2,6.45
16,16,278721,Borja Mayoral,25, FW,182,74,3(11),3,11,338,3,1,1.1,0.1,0.5,0.4,0.5,0.5,0.5,6.52
17,17,88526,Casemiro,30, DMC,185,84,30,30,0,2601,5,3,1.1,0.8,0.4,2.4,0.1,1.1,0.7,7.49
18,18,9909,Sergio Ramos,36, D(CR),184,82,26,26,0,2292,4,1,1.1,0.5,0.3,0.8,0.2,0.2,0.4,7.09
19,19,93206,Raphaël Varane,29, D(C),191,81,27,27,0,2324,0,1,0.4,0.3,0.3,0.4,0.0,0.2,0.3,6.85
20,20,106875,Nacho,32, D(CLR),180,76,22(5),22,5,2073,3,0,0.3,0.2,0.2,1.0,0.0,0.2,0.6,6.9
21,21,23154,Kiko Casilla,36, GK,190,86,10,10,0,900,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,6.53
22,22,65901,Keylor Navas,35, GK,185,80,27,27,0,2430,0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,6.94
23,23,320833,Luca Zidane,24, GK,183,78,1,1,0,90,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.17
