,id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
0,318,Pierre-Emerick Aubameyang,33,2724,16,15.39676003716886,6,6.378020296804607,102,46,4,0,F M S,Borussia Dortmund,14,13.881206726655364,20.852728059515357,2.5126496041193604
1,319,Marco Reus,20,1574,7,7.951785370707512,5,5.261479150503874,65,49,1,0,F M S,Borussia Dortmund,7,7.951785370707512,15.548376187682152,5.912268990650773
2,321,Shinji Kagawa,28,1883,5,5.051944455131888,5,3.917682643979788,38,49,2,0,M S,Borussia Dortmund,5,5.051944455131888,14.911291249096394,7.45311975479126
3,314,Ilkay Gündogan,23,1913,3,2.2297320486977696,4,3.2291626166552305,40,28,2,0,M S,Borussia Dortmund,3,2.2297320486977696,12.495797311887145,9.189232844859362
4,317,Henrikh Mkhitaryan,28,1919,3,5.736274187453091,4,6.632584829814732,69,45,4,0,M S,Borussia Dortmund,3,5.736274187453091,14.594515852630138,6.200586562976241
5,1209,Ciro Immobile,24,953,3,4.783483169972897,1,0.6823710855096579,42,8,1,0,F S,Borussia Dortmund,3,4.025706455111504,5.215689189732075,1.2569437278434634
6,312,Neven Subotic,28,2272,2,1.089241225272417,0,0.4661989863961935,19,11,9,0,D S,Borussia Dortmund,2,1.089241225272417,7.769886472262442,7.488763388246298
7,324,Adrián Ramos,18,707,2,2.9587675146758556,2,1.453199926763773,19,17,0,0,F S,Borussia Dortmund,2,2.9587675146758556,5.211286336183548,1.518416404724121
8,373,Mats Hummels,24,2034,2,0.9594423286616802,0,0.5257385009899735,22,9,2,0,D S,Borussia Dortmund,2,0.9594423286616802,6.03959143627435,5.78589824680239
9,371,Sokratis,21,1726,1,0.5992728527635336,0,0.356668203137815,12,7,6,0,D S,Borussia Dortmund,1,0.5992728527635336,5.593086355365813,5.330763563513756
10,2640,Erik Durm,18,1585,1,0.4193238513544202,1,1.4024270791560411,11,11,2,0,D,Borussia Dortmund,1,0.4193238513544202,6.135863805189729,5.001122256740928
11,2642,Nuri Sahin,7,544,1,0.7693044804036617,0,0.8520553465932608,13,7,0,0,M S,Borussia Dortmund,1,0.7693044804036617,2.7483027083799243,2.1882268097251654
12,144,Milos Jojic,10,512,0,0.47327037900686264,0,0.33241797145456076,14,5,3,0,M S,Borussia Dortmund,0,0.47327037900686264,2.63830809853971,1.9330461025238037
13,188,Kevin Kampl,13,723,0,0.6272457111626863,1,1.5446477169170976,11,10,2,0,M S,Borussia Dortmund,0,0.6272457111626863,3.823810003697872,2.683469843119383
14,310,Lukasz Piszczek,22,1652,0,0.9348000064492226,1,1.4224047316238284,12,16,4,0,D S,Borussia Dortmund,0,0.9348000064492226,6.482338234782219,4.76804312504828
15,311,Sven Bender,20,1249,0,0.11613010056316853,0,0.8965984545648098,5,11,2,0,M S,Borussia Dortmund,0,0.11613010056316853,3.547368563711643,2.800574218854308
16,313,Marcel Schmelzer,22,1921,0,0.8214583974331617,2,2.391752226278186,27,34,4,0,D,Borussia Dortmund,0,0.8214583974331617,8.0266976300627,6.774325702339411
17,315,Matthias Ginter,14,840,0,0.4161708950996399,1,0.5902807619422674,14,4,1,0,D M S,Borussia Dortmund,0,0.4161708950996399,1.1347711775451899,0.36203148029744625
18,325,Roman Weidenfeller,25,2250,0,0.0,0,0.0,0,0,0,0,GK,Borussia Dortmund,0,0.0,1.1712424205616117,1.1712424205616117
19,1966,Jakub Blaszczykowski,13,599,0,1.2101372759789228,0,0.8835856132209301,7,15,0,0,M S,Borussia Dortmund,0,1.2101372759789228,4.451464792713523,2.6871454399079084
20,2628,Mitchell Langerak,9,810,0,0.0,0,0.0,0,0,0,0,GK,Borussia Dortmund,0,0.0,1.1491378098726273,1.1491378098726273
21,2664,Kevin Großkreutz,17,1044,0,0.9832837786525488,2,1.5178450951352715,13,15,2,0,D M S,Borussia Dortmund,0,0.9832837786525488,3.1476672012358904,1.157137019559741
22,4239,Sebastian Kehl,21,1696,0,0.27686949633061886,1,1.0580824222415686,8,13,3,0,M S,Borussia Dortmund,0,0.27686949633061886,6.0580079816281796,5.174453688785434
23,4240,Jeremy Dudziak,3,60,0,0.0,1,0.34820491075515747,0,3,0,0,S,Borussia Dortmund,0,0.0,1.0932699143886566,1.0837524831295013
24,4294,Oliver Kirch,6,433,0,0.27730173245072365,1,0.3513343892991543,6,6,0,0,D M S,Borussia Dortmund,0,0.27730173245072365,2.163275830447674,1.8171423804014921
25,4377,Joseph-Claude Gyau,1,16,0,0.0,0,0.06471725553274155,0,1,0,0,S,Borussia Dortmund,0,0.0,0.06471725553274155,0.0
26,4379,Mitsuru Maruoka,1,10,0,0.0,0,0.018032046034932137,0,1,0,0,S,Borussia Dortmund,0,0.0,0.018032046034932137,0.0
