,Unnamed: 0,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,shot_per_game,key_passes_per_game,dribbles_per_game,fouled_per_game,offsides_per_game,dispossessed_per_game,bad_control_per_game,rating
0,0,93307,Paul-Georges Ntep,30," AM(LR),FW",180,80,29(6),29,6,2700,9,5,1.8,1.4,2.2,1.5,0.7,2.8,1.8,7.07
1,1,110424,Pedro Henrique,32," AM(LR),FW",179,72,21(13),21,13,1801,2,4,1.1,0.6,0.8,1.3,0.4,1.3,1.6,6.59
2,2,30524,Kamil Grosicki,34, AM(LR),180,78,9(10),9,10,836,0,3,1.1,0.7,0.7,0.1,0.3,1.3,1.4,6.49
3,3,30781,Mouhamadou Bezannier,35, FW,192,80,8(18),8,18,1015,3,1,0.7,0.3,0.6,0.8,0.4,1.2,1.5,6.3
4,4,4107,Christian Brüls,34, AM(CLR),179,74,6(3),6,3,587,0,3,0.8,0.9,0.6,0.7,0.0,1.0,1.7,6.63
5,5,116317,Abdoulaye Doucouré,29, M(C),184,75,31(4),31,4,2752,3,5,1.5,1.3,0.5,0.6,0.2,1.4,1.8,6.69
6,6,29594,Cheikh M'Bengue,34," D(CL),M(L)",182,79,32,32,0,2815,0,1,0.3,0.5,0.5,1.2,0.1,0.5,1.0,7.05
7,7,129648,Steven Moreira,28," D(LR),M(R)",178,72,13(10),13,10,1124,0,0,0.2,0.4,0.5,0.3,0.2,0.4,1.0,6.38
8,8,1735,Sylvain Armand,42, D(CL),182,82,36,36,0,3240,1,0,0.3,0.3,0.4,0.5,0.0,0.1,0.2,7.17
9,9,31142,Anders Konradsen,32, DMC,183,76,10(9),10,9,1063,2,0,0.8,0.1,0.4,0.8,0.0,0.6,0.8,6.47
10,10,76984,Philipp Hosiner,33, FW,179,79,3(9),3,9,286,0,1,0.4,0.5,0.3,0.6,0.3,0.8,0.8,6.29
11,11,107891,Sanjin Prcic,28, M(C),181,75,7(10),7,10,634,1,1,0.8,0.4,0.3,0.1,0.0,0.3,0.8,6.44
12,12,43415,Benjamin André,32," D(R),M(CLR)",180,76,16(6),16,6,1365,1,0,0.4,0.5,0.3,1.9,0.0,1.4,1.0,6.75
13,13,43031,Fallou Diagne,33," D(CR),DMC",185,75,13(2),13,2,1172,0,0,0.5,0.2,0.3,0.3,0.0,0.6,0.6,6.66
14,14,22418,Gelson Fernandes,36, DMC,179,70,32(1),32,1,2795,0,0,0.1,0.3,0.2,0.6,0.0,0.6,0.6,6.95
15,15,121720,Mexer,34, D(C),188,79,35,35,0,3150,4,0,0.5,0.1,0.2,0.6,0.0,0.4,0.3,7.1
16,16,23618,Romain Danzé,36," D(R),M(CR)",184,73,29(2),29,2,2662,0,2,0.1,0.6,0.1,0.5,0.0,0.1,0.6,6.84
17,17,16032,Ola Toivonen,36," AM(C),FW",189,78,28(2),28,2,2401,7,1,1.8,0.9,0.1,1.5,0.4,0.9,1.5,6.63
18,18,90061,Vincent Pajot,32, M(C),180,68,20(3),20,3,1626,0,1,0.5,0.3,0.1,1.3,0.3,1.0,1.4,6.89
19,19,29586,Benoît Costil,35, GK,188,88,38,38,0,3420,0,0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,6.64
20,20,69611,Ermir Lenjani,33," D(L),M(L)",175,65,1(2),1,2,66,0,0,0.0,0.3,0.0,0.0,0.0,1.0,1.3,6.07
21,21,5973,Jean Makoun,39, M(C),173,65,1,1,0,63,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.51
