,id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
0,1513,Mauro Icardi,34,2984,29,23.019863829016685,2,4.514054702594876,98,31,2,0,F,Inter,23,17.690772108733654,22.24777720309794,3.045393479987979
1,448,Ivan Perisic,37,3320,11,9.322531446814537,9,9.830475346185267,116,72,4,0,D F M,Inter,11,9.322531446814537,23.86037928238511,7.067653961479664
2,1223,Milan Skriniar,38,3420,4,2.8585435282438993,0,0.24822564143687487,21,8,2,0,D,Inter,4,2.8585435282438993,11.452165620401502,10.730751264840364
3,1511,Marcelo Brozovic,31,1921,4,2.565198538824916,9,4.810288807377219,45,61,9,0,M S,Inter,4,2.565198538824916,11.204496514052153,6.665437184274197
4,1423,Matías Vecino,29,2132,3,3.237505007535219,2,2.7788890413939953,40,22,6,1,M S,Inter,3,3.237505007535219,13.080431872978806,9.962971406057477
5,1514,Éder,29,755,3,2.6402875557541847,0,1.268086296506226,27,15,4,0,F S,Inter,3,2.6402875557541847,5.9343785447999835,2.427261846140027
6,1422,Borja Valero,36,2572,2,1.57649599108845,0,1.7523474199697375,18,35,3,0,M S,Inter,2,1.57649599108845,13.817346123978496,11.573933646082878
7,1522,Andrea Ranocchia,11,623,2,1.2024775743484497,0,0.0,7,0,4,0,D S,Inter,2,1.2024775743484497,0.9234477169811726,0.9234477169811726
8,1523,Danilo D&#039;Ambrosio,34,2992,2,3.63325222581625,3,1.923124110326171,18,20,6,0,D,Inter,2,3.63325222581625,11.572087332606316,9.690557489171624
9,2100,Rafinha,17,1060,2,1.4508810387924314,3,2.7465306986123323,15,28,1,0,M S,Inter,2,1.4508810387924314,7.4488357827067375,4.42744398675859
10,2379,João Cancelo,26,1846,1,0.3484153598546982,3,4.389314066618681,12,34,4,0,D S,Inter,1,0.3484153598546982,6.314971523359418,5.309586387127638
11,5700,Yann Karamoh,16,477,1,2.194524579681456,0,0.09473558515310287,19,1,0,0,F M S,Inter,1,2.194524579681456,4.8447936018928885,2.953126035630703
12,1496,Roberto Gagliardini,30,1978,0,1.8351670075207949,0,1.269213897176087,22,18,8,0,M S,Inter,0,1.8351670075207949,9.630336777307093,7.630485703237355
13,1505,Samir Handanovic,38,3420,0,0.0,0,0.0,0,0,0,0,GK,Inter,0,0.0,4.585602520033717,4.585602520033717
14,1506,Yuto Nagatomo,11,791,0,0.1325835408642888,0,0.6581089645624161,4,8,1,0,D S,Inter,0,0.1325835408642888,1.715751439332962,1.1086786072701216
15,1507,Miranda,31,2732,0,0.6870462130755186,0,0.1570044904947281,9,5,8,0,D,Inter,0,0.6870462130755186,7.462812611833215,7.263189958408475
16,1509,Davide Santon,15,828,0,0.13491751719266176,0,0.0349646070972085,7,2,2,0,D S,Inter,0,0.13491751719266176,2.836130775511265,2.692815490067005
17,1512,João Mário,14,548,0,1.532603157684207,3,1.673550397157669,12,17,0,0,M S,Inter,0,1.532603157684207,4.666060229763389,2.6421901043504477
18,1517,Antonio Candreva,36,2577,0,4.335177663713694,8,9.271566467359662,72,72,4,0,F M S,Inter,0,4.335177663713694,16.685865320265293,8.170430563390255
19,4895,Andrea Pinamonti,1,13,0,0.08949045091867447,0,0.0,1,0,0,0,S,Inter,0,0.08949045091867447,0.08949045091867447,0.0
20,5699,Dalbert,13,524,0,0.11171707883477211,0,0.2081056833267212,6,3,0,0,D S,Inter,0,0.11171707883477211,1.5272403955459595,1.2978894859552383
21,6506,Lisandro López,1,43,0,0.0,0,0.0,0,0,0,0,S,Inter,0,0.0,0.11407971382141113,0.11407971382141113
