,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,yellow_cards,red_cards,shots_per_game,pass_success_percentage,aerials_won,man_of_the_match,rating
0,132838,Kenedy,26," D(L),M(LR)",182,77,1,1,0.0,59,0,1,0,0,1.0,73.9,0.0,0,7.46
1,299272,Ben Chilwell,25," D(L),M(L)",178,77,6(1),6,1.0,541,3,1,0,0,1.9,83.0,1.0,1,7.42
2,361330,Reece James,22," D(CR),DMC,M(R)",182,82,22(4),22,4.0,1868,5,9,4,1,1.4,89.6,0.7,4,7.24
3,343346,Mason Mount,23, M(CLR),178,70,27(5),27,5.0,2365,11,10,4,0,2.4,85.4,0.2,7,7.19
4,84008,Marcos Alonso,31," D(CL),M(L)",188,84,25(3),25,3.0,2173,4,4,8,0,1.5,81.1,1.4,1,7.1
5,28550,Thiago Silva,37, D(C),183,79,28(4),28,4.0,2651,3,0,2,0,0.6,92.8,1.8,1,7.08
6,93894,Mateo Kovacic,28, M(CL),178,78,16(9),16,9.0,1557,2,5,4,0,0.9,88.8,0.2,1,7.05
7,353292,Trevoh Chalobah,23," D(CR),DMC",190,75,17(3),17,3.0,1451,3,1,2,0,0.5,90.6,1.7,1,7.03
8,113880,Kepa Arrizabalaga,27, GK,189,84,4,4,0.0,360,0,0,0,0,0.0,78.9,0.3,0,7.02
9,114075,N'Golo Kanté,31, DMC,168,68,21(5),21,5.0,1778,2,4,2,0,0.7,86.7,0.5,2,7.01
10,106968,Jorginho,30, DMC,180,65,26(3),26,3.0,2279,6,2,5,0,0.6,89.3,0.4,3,6.97
11,115868,Hakim Ziyech,29, M(CLR),180,65,14(9),14,9.0,1317,4,3,3,0,2.3,81.2,0.6,3,6.92
12,130331,Andreas Christensen,26," D(C),DMC",187,82,17(2),17,2.0,1496,0,0,2,0,0.3,90.0,2.6,0,6.9
13,255777,Ruben Loftus-Cheek,26, M(CLR),191,88,13(11),13,11.0,1388,0,2,1,0,0.8,89.7,1.5,0,6.87
14,104010,Antonio Rüdiger,29, D(CR),190,85,34,34,0.0,3035,3,0,9,0,1.4,88.1,1.6,0,6.87
15,326413,Kai Havertz,23," M(CR),FW",188,83,22(7),22,7.0,1816,8,3,3,0,1.9,81.3,1.3,1,6.85
16,25931,César Azpilicueta,33," D(CLR),M(R)",178,76,24(3),24,3.0,2075,1,2,3,0,0.4,85.7,1.7,0,6.82
17,78498,Romelu Lukaku,29," AM(R),FW",190,93,16(10),16,10.0,1586,8,0,1,0,1.7,72.9,2.0,2,6.82
18,92547,Ross Barkley,28, M(CLR),189,76,1(5),1,5.0,176,1,0,0,0,1.5,85.1,1.0,1,6.82
19,350088,Callum Hudson-Odoi,21, M(CLR),182,76,11(4),11,4.0,966,1,2,1,0,1.2,85.3,0.3,0,6.77
20,322747,Malang Sarr,23, D(CL),182,73,6(2),6,2.0,546,0,0,2,0,0.1,88.2,1.6,0,6.77
21,321390,Édouard Mendy,30, GK,197,86,34,34,0.0,3060,0,0,3,0,0.0,82.0,0.3,1,6.68
22,302692,Christian Pulisic,24," M(CLR),FW",172,69,13(9),13,9.0,1286,6,2,2,0,1.3,80.3,0.5,1,6.67
23,130903,Timo Werner,26," AM(CLR),FW",180,75,15(6),15,6.0,1286,4,1,1,0,2.1,78.2,0.3,0,6.52
24,112161,Saúl Ñíguez,27," D(CL),M(CLR)",184,76,5(5),5,5.0,480,0,0,1,0,0.5,88.9,0.8,0,6.49
25,101955,Emerson,28," D(L),M(L)",176,63,0(1),0,1.0,4,0,0,0,0,0.0,50.0,0.0,0,6.03
