,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,yellow_cards,red_cards,shots_per_game,pass_success_percentage,aerials_won,man_of_the_match,rating
0,367185,Bukayo Saka,21," D(L),M(CLR)",178,65,36(2),36,2,2996,11,7,6,0,2.6,79.5,0.6,3,7.06
1,238940,Thomas Partey,29," D(R),M(CR)",185,77,23(1),23,1,2032,2,1,5,0,1.8,85.6,1.0,1,6.96
2,247454,Martin Ødegaard,23, AM(CR),178,68,32(4),32,4,2793,7,4,4,0,1.5,86.0,0.4,1,6.91
3,380706,Gabriel Martinelli,21," AM(L),FW",178,75,21(8),21,8,1866,6,6,1,1,1.8,79.7,0.6,1,6.86
4,377283,Takehiro Tomiyasu,23, D(CR),188,70,20(1),20,1,1682,0,1,2,0,0.5,81.1,2.2,1,6.83
5,322036,Ben White,24," D(CR),DMC",186,78,32,32,0,2880,0,0,3,0,0.4,84.6,1.9,1,6.78
6,297403,Kieran Tierney,25," D(CL),M(L)",178,70,22,22,0,1919,1,3,0,0,0.7,82.5,0.5,0,6.77
7,334087,Gabriel Magalhães,24, D(C),190,78,35,35,0,3068,5,0,6,1,0.8,89.5,1.6,1,6.74
8,363686,Emile Smith Rowe,22, AM(CL),182,79,21(12),21,12,1922,10,2,1,0,1.2,87.4,0.2,1,6.74
9,44120,Pierre-Emerick Aubameyang,33," M(CLR),FW",187,80,12(2),12,2,1040,4,1,3,0,2.5,70.1,1.8,1,6.74
10,73078,Alexandre Lacazette,31," M(CLR),FW",175,73,20(10),20,10,1789,4,7,0,0,1.5,76.4,0.7,2,6.74
11,89401,Granit Xhaka,29," D(L),M(C)",186,80,27,27,0,2331,1,2,10,1,1.0,86.8,1.0,1,6.67
12,141032,Pablo Marí,29, D(C),193,87,2,2,0,180,0,0,1,0,0.5,85.9,2.5,0,6.65
13,316858,Aaron Ramsdale,24, GK,188,77,34,34,0,3060,0,0,1,0,0.0,62.6,0.2,2,6.65
14,345845,Eddie Nketiah,23, FW,175,72,8(13),8,13,825,5,1,3,0,1.4,77.7,0.4,2,6.6
15,69945,Cédric Soares,31," D(LR),M(R)",172,67,16(5),16,5,1487,1,1,3,0,0.6,83.5,0.6,1,6.53
16,349102,Albert Sambi Lokonga,22, DMC,173,67,12(7),12,7,1133,0,0,5,0,1.1,88.4,0.8,0,6.51
17,288795,Rob Holding,27, D(CR),189,81,9(6),9,6,840,1,0,2,1,0.3,86.8,1.9,1,6.48
18,125209,Mohamed Elneny,30, DMC,179,72,8(6),8,6,802,0,2,1,0,0.6,93.5,0.4,0,6.46
19,239872,Nicolas Pépé,27," AM(LR),FW",183,73,5(15),5,15,682,1,2,0,0,1.2,83.7,0.9,1,6.44
20,379790,Nuno Tavares,22," D(L),M(L)",183,75,13(9),13,9,1171,1,1,2,0,1.0,82.1,1.1,0,6.42
21,92173,Bernd Leno,30, GK,189,82,4,4,0,360,0,0,0,0,0.0,62.4,0.8,0,6.41
22,255169,Ainsley Maitland-Niles,25," D(LR),M(CLR)",177,71,2(6),2,6,265,0,0,0,0,0.3,77.0,0.4,0,6.35
23,124316,Calum Chambers,27," D(CR),DMC",182,66,2,2,0,171,0,0,0,0,1.0,81.7,1.0,0,6.13
24,342564,Reiss Nelson,22, M(LR),175,71,0(1),0,1,19,0,0,0,0,1.0,66.7,0.0,0,6.04
25,384065,Folarin Balogun,21, FW,178,66,1(1),1,1,70,0,0,0,0,1.5,44.4,0.5,0,5.95
26,110260,Sead Kolasinac,29," D(CL),DMC,M(L)",183,85,1(1),1,1,91,0,0,1,0,0.0,92.9,0.0,0,5.72
