,Unnamed: 0,player_number,name,age,position,tall,weight,games,mins,goals,assists,yel,red,spg,ps,aw,motm,rating,start_games,sub_games
0,0,4528,Lionel Letizi,49, Goalkeeper,187,80,1(1),145,0,0,0,0,0,56.8,0,1,7.35,1,1
1,1,25606,Ismaël Gace,36, D(C),180,77,19(1),1685,1,1,4,0,0.2,67.6,0.8,1,7.12,19,1
2,2,11896,Didier Digard,36, M(C),183,76,11(1),870,1,0,1,0,0.8,70.5,0.8,0,7.03,11,1
3,3,23054,Loïc Rémy,35," M(LR),FW",185,80,33(1),2879,14,3,1,0,3.2,75.7,0.8,4,7.02,33,1
4,4,18117,Renato Civelli,38, D(C),195,92,17,1530,1,0,4,1,0.3,79.6,1,0,6.95,17,0
5,5,22457,Drissa Diakité,37," D(R),M(R)",176,69,28(3),2583,0,0,10,0,0.1,81.0,0.8,0,6.91,28,3
6,6,23284,Onyekachi Apam,35, D(C),176,84,23,2016,0,1,5,2,0.5,76.1,0.6,1,6.91,23,0
7,7,28963,Anthony Mounier,34, AM(CLR),174,65,23(8),2046,2,6,3,0,1.3,70.2,0.7,3,6.91,23,8
8,8,6296,Emerse Faé,38," D(C),M(C),FW",174,71,26(3),2343,4,4,6,1,1.1,86.5,0.4,1,6.88,26,3
9,9,36745,David Ospina,34, GK,183,80,37,3276,0,1,0,0,0,46.5,0.1,1,6.87,37,0
10,10,34966,Kafoumba Coulibaly,36," D(CR),M(CR)",179,74,24(3),2051,1,1,10,0,0.5,76.1,0.7,0,6.84,24,3
11,11,38734,Larrys Mabiala,34, D(C),189,84,19,1560,0,0,3,0,0.1,76.0,0.6,0,6.82,19,0
12,12,10600,David Hellebuyck,43," M(CR),FW",178,73,27(2),2378,2,0,2,0,1.7,78.1,0.8,0,6.81,27,2
13,13,5774,Chaouki Ben Saada,38, M(C),176,72,18(10),1661,6,4,1,0,1.5,77.7,0.3,3,6.78,18,10
14,14,6672,Julien Sablé,42, M(C),181,73,19(4),1670,0,3,2,0,1,73.1,0.4,0,6.73,19,4
15,15,2445,Grégory Paisley,45," D(C),DMC",185,85,28(1),2307,0,2,6,0,0.1,73.2,0.3,0,6.72,28,1
16,16,2222,Olivier Echouafni,50, DMC,183,71,13(7),1247,1,0,2,0,0.4,75.6,0.5,1,6.69,13,7
17,17,13304,Gérald Cid,39, DMC,188,74,10(3),981,0,0,2,0,0.2,84.8,0.6,0,6.58,10,3
18,18,2681,Mamadou Bagayoko,43, AM(L),190,79,18(5),1599,1,0,3,1,1.2,68.1,1.8,0,6.51,18,5
19,19,25512,Alain Cantareil,39, D(C),178,70,5(5),548,0,1,1,0,0.1,62.7,0.8,0,6.51,5,5
20,20,29587,Mahamane Traoré,34, M(C),176,66,7(9),682,1,0,2,0,1.1,84.4,0.3,1,6.47,7,9
21,21,30117,Mickaël Poté,37, Forward,180,80,5(7),508,2,0,3,0,1,68.5,1.8,0,6.43,5,7
22,22,21766,Eric Mouloungui,38," M(CLR),FW",186,73,5(12),606,2,0,0,0,1,72.0,1.1,0,6.42,5,12
23,23,2661,Habib Bamogo,40, Forward,176,72,2(11),344,0,1,0,0,0.5,84.0,0.1,0,6.17,2,11
24,24,83263,Julien Berthomier,32, Defender,181,74,0(1),37,0,0,0,0,0,68.8,0,0,6.09,0,1
25,25,69652,Abeiku Quansah,31, Midfielder,175,68,0(2),14,0,0,0,0,0,85.7,0,0,5.92,0,2
