,Unnamed: 0,player_number,name,age,position,tall,weight,games,mins,goals,assists,yel,red,spg,ps,aw,motm,rating,start_games,sub_games
0,0,14195,Nenê,41," AM(CLR),FW",181,70,34,2997,14,4,5,0,4,66.7,0,8,7.73,34,0.0
1,1,17744,Sébastien Puygrenier,40, D(C),187,90,36,3235,2,2,11,0,0.7,77.7,1.3,4,7.12,36,0.0
2,2,7665,Diego Pérez,42, M(C),178,80,20(3),1755,0,0,6,1,0.6,75.5,1.2,0,7.05,20,3.0
3,3,21064,Park Chu-Young,37, FW,182,75,26(1),2104,8,3,5,0,2,64.4,2.7,1,7.03,26,1.0
4,4,34212,Thomas Mangani,35, M(C),183,79,10(4),924,0,0,1,0,0.4,70.8,1.1,0,6.99,10,4.0
5,5,25608,Stéphane Ruffier,35, GK,188,93,37,3330,0,0,1,0,0,45.1,0.1,2,6.97,37,0.0
6,6,43834,Nicolas Nkoulou,32, D(C),184,77,21(3),1962,0,0,4,0,0.3,76.2,0.7,1,6.96,21,3.0
7,7,82125,Adriano Pereira,40, D(CLR),179,70,15(1),1315,0,0,7,1,0.8,68.0,0.9,1,6.96,15,1.0
8,8,10196,Francois Modesto,44," D(C),DMC",183,80,23(1),2083,0,2,3,0,0,70.3,1,0,6.96,23,1.0
9,9,18840,Alejandro Alonso,40," D(C),M(CR)",170,68,27,2314,2,5,10,1,1.2,71.9,0.1,2,6.91,27,0.0
10,10,29573,Vincent Muratori,35, D(L),179,71,12(4),963,0,1,4,1,0.1,60.9,1.1,1,6.83,12,4.0
11,11,3808,Djimi Traore,42, D(C),191,87,28(1),2490,0,0,8,0,0.2,67.1,1.4,0,6.82,28,1.0
12,12,5691,Eduardo Costa,39, AM(CR),186,85,14(1),1243,0,1,2,0,0.7,79.4,0.5,0,6.8,14,1.0
13,13,27968,Cédric Mongongu,33, D(C),188,82,33,2966,0,0,6,0,0,79.8,1.2,0,6.79,33,0.0
14,14,25607,Juan Pablo Pino,35, DMC,176,70,9(5),775,0,1,0,0,1.6,79.4,0.1,0,6.73,9,5.0
15,15,43192,Jean-Jacques Gosso,39, M(C),177,75,7(1),573,0,0,2,0,1.4,83.8,0.4,0,6.73,7,1.0
16,16,71668,Lukman Haruna,31, M(C),180,73,16(7),1215,3,1,8,0,1.5,76.3,0.2,0,6.68,16,7.0
17,17,39724,Moussa Maâzou,34," AM(L),FW",187,80,10(8),1002,5,0,3,0,2.1,60.0,1.6,0,6.57,10,8.0
18,18,17734,Igor Lolo,40, D(LR),180,77,8(7),868,0,0,2,0,0.2,71.0,0.3,0,6.56,8,7.0
19,19,22702,Mathieu Coutadeur,36, M(C),170,69,11(8),1076,0,1,1,0,0.7,80.0,0.1,0,6.54,11,8.0
20,20,69386,Yohan Mollo,33," M(CLR),FW",175,78,7(11),867,0,0,1,0,0.8,78.1,0.3,0,6.5,7,11.0
21,21,22114,Frédéric Nimani,33, Forward,191,87,2(6),289,1,0,0,0,1.4,62.7,0.9,0,6.48,2,6.0
22,22,26538,Djamel Bakar,33," AM(LR),FW",171,71,4,254,0,0,0,0,0.8,91.3,0.3,0,6.45,4,0.0
23,23,69808,Yohann Thuram-Ulien,33, GK,188,90,1,90,0,0,0,0,0,53.8,0,0,6.43,1,0.0
24,24,19530,Serge Gakpé,35," AM(LR),FW",177,79,0(3),69,0,0,0,0,0.7,61.1,0,0,6.26,0,3.0
25,25,23,Eidur Gudjohnsen,44," AM(C),FW",185,82,6(3),489,0,0,0,0,0.6,78.8,0.2,0,6.25,6,3.0
26,26,43420,Yannick Sagbo,34, FW,183,78,1(14),323,0,1,1,0,0.8,69.7,0.5,0,6.23,1,14.0
27,27,4149,Jerko Leko,42, Midfielder,188,76,0(4),39,0,0,0,0,0,68.8,0,0,6.09,0,4.0
