,Unnamed: 0,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,total_assists,key_passes_per_game,passes_per_game,pass_success_percentage,crosses_per_game,long_ball_per_game,through_balls_per_game,rating
0,28,44120,Pierre-Emerick Aubameyang,33.0," M(CLR),FW",187.0,80.0,31(2),31.0,2,2723.0,6.0,1.4,23.2,66.7,0.5,0.5,0.1,7.07
1,29,41330,Marco Reus,33.0," M(CLR),FW",180.0,71.0,18(2),18.0,2,1571.0,5.0,2.5,33.3,75.7,1.0,1.0,0.2,7.54
2,30,42862,Shinji Kagawa,33.0, M(CL),175.0,68.0,23(5),23.0,5,1880.0,5.0,1.8,33.1,81.8,0.3,1.9,0.1,6.78
3,31,28421,Henrikh Mkhitaryan,33.0," M(CLR),FW",177.0,75.0,21(7),21.0,7,1921.0,4.0,1.6,33.6,73.5,0.7,1.6,0.2,7.33
4,32,77464,Ilkay Gündogan,31.0, M(C),180.0,80.0,22(1),22.0,1,1911.0,4.0,1.2,70.3,85.5,0.2,4.9,0.0,7.16
5,33,24420,Adrián Ramos,36.0, FW,184.0,78.0,6(12),6.0,12,712.0,2.0,0.9,16.1,64.4,0.0,0.2,0.0,6.5
6,34,31005,Kevin Großkreutz,34.0," D(LR),M(CLR)",186.0,78.0,12(5),12.0,5,1047.0,2.0,0.9,24.6,75.8,0.1,0.6,0.1,6.48
7,35,43364,Marcel Schmelzer,34.0," D(CL),M(L)",180.0,74.0,22,22.0,0,1920.0,2.0,1.5,45.4,72.8,1.4,1.7,0.0,7.16
8,36,70141,Ciro Immobile,32.0, FW,185.0,78.0,9(15),9.0,15,955.0,1.0,0.3,10.9,65.9,0.0,0.1,0.0,6.36
9,37,115165,Erik Durm,30.0," D(LR),M(LR)",182.0,70.0,18,18.0,0,1585.0,1.0,0.6,41.3,70.4,0.4,2.5,0.0,6.91
10,38,262879,Jeremy Dudziak,27.0," D(LR),M(CL)",176.0,70.0,0(3),0.0,3,60.0,1.0,1.0,11.7,82.9,0.3,0.3,0.0,6.62
11,39,80994,Kevin Kampl,31.0, M(CLR),178.0,66.0,8(5),8.0,5,723.0,1.0,0.8,24.2,71.1,0.1,0.5,0.1,6.69
12,40,11090,Lukasz Piszczek,37.0," D(CR),M(R)",184.0,79.0,19(3),19.0,3,1654.0,1.0,0.7,41.1,72.2,0.3,2.0,0.0,6.79
13,41,110182,Matthias Ginter,28.0," D(CR),DMC",191.0,86.0,9(5),9.0,5,840.0,1.0,0.3,36.6,80.5,0.0,2.1,0.0,6.76
14,42,5513,Oliver Kirch,40.0," D(R),M(C)",182.0,76.0,5(1),5.0,1,434.0,1.0,1.0,63.7,83.0,0.5,5.2,0.2,7.05
15,43,842,Sebastian Kehl,42.0, M(C),187.0,87.0,20(1),20.0,1,1695.0,1.0,0.6,60.3,81.9,0.0,2.5,0.0,6.82
16,44,21988,Jakub Blaszczykowski,36.0," D(R),M(CR)",175.0,71.0,6(7),6.0,7,599.0,0.0,1.2,23.9,75.2,0.4,0.5,0.1,6.67
17,45,115163,Jonas Hofmann,30.0," D(R),M(CLR)",176.0,73.0,0(2),0.0,2,19.0,0.0,1.0,6.5,69.2,0.5,0.0,0.0,5.94
18,46,110185,Joseph-Claude Gyau,30.0," D(R),M(LR)",175.0,75.0,0(1),0.0,1,16.0,0.0,1.0,9.0,88.9,0.0,0.0,0.0,6.43
19,47,21541,Mats Hummels,33.0, D(C),191.0,94.0,23(1),23.0,1,2032.0,0.0,0.4,59.0,77.3,0.0,5.1,0.0,7.6
20,48,119563,Milos Jojic,30.0, M(CLR),177.0,79.0,5(5),5.0,5,513.0,0.0,0.5,29.1,85.2,0.4,2.0,0.1,6.46
21,49,34595,Mitchell Langerak,34.0, GK,193.0,81.0,9,9.0,0,810.0,0.0,0.0,22.6,63.1,0.0,5.2,0.0,6.35
22,50,238732,Mitsuru Maruoka,26.0, Midfielder,173.0,64.0,0(1),0.0,1,10.0,0.0,1.0,13.0,100.0,0.0,0.0,0.0,6.44
23,51,25482,Neven Subotic,33.0, D(C),193.0,83.0,24(4),24.0,4,2275.0,0.0,0.4,60.0,79.6,0.0,4.6,0.0,7.12
24,52,14176,Nuri Sahin,34.0, M(C),180.0,73.0,6(1),6.0,1,544.0,0.0,1.0,48.1,74.5,0.0,2.6,0.1,7.44
25,53,5490,Roman Weidenfeller,42.0, GK,190.0,90.0,25,25.0,0,2250.0,0.0,0.0,23.5,63.4,0.0,4.7,0.0,6.4
26,54,22210,Sokratis Papastathopoulos,34.0, D(CR),186.0,85.0,19(2),19.0,2,1727.0,0.0,0.3,54.8,79.1,0.1,3.7,0.0,7.17
27,55,22589,Sven Bender,33.0," D(C),M(C)",186.0,79.0,14(6),14.0,6,1253.0,0.0,0.6,37.6,79.5,0.1,1.5,0.1,6.97
