,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,yellow_cards,red_cards,shots_per_game,pass_success_percentage,aerials_won,man_of_the_match,rating
0,3283,Joaquín,41," M(CLR),FW",179,75,24(6),24,6,2073,4,7,6,0,1.1,83.6,0.6,1,7.19
1,25363,Juan Mata,34, AM(CLR),170,63,31(2),31,2,2592,8,12,3,0,2.1,86.0,0.1,1,7.19
2,9426,César,51, GK,185,82,15,15,0,1270,0,0,5,0,0.0,58.2,0.3,2,7.13
3,5881,Jeremy Mathieu,38, D(CL),189,82,27(2),27,2,2216,1,3,4,0,0.6,77.7,1.8,2,7.1
4,33724,Éver Banega,34, M(C),174,77,19(9),19,9,1745,2,4,8,0,1.3,86.9,0.3,0,7.09
5,18275,Roberto Soldado,37, FW,180,74,26(8),26,8,2418,18,3,8,0,2.4,77.9,0.6,4,7.04
6,5854,Marius Stankevicius,41," D(CLR),DMC",190,83,19(2),19,2,1700,2,0,4,2,0.5,79.9,1.1,1,6.99
7,42834,Alberto Costa,37, M(C),176,77,17(7),17,7,1624,4,1,11,0,1.6,80.5,0.2,2,6.98
8,29571,Pablo Hernández,37, M(CLR),173,64,20(7),20,7,1774,5,6,4,0,1.3,79.3,0.1,2,6.98
9,9418,Miguel Ángel Moyá,38, GK,188,83,4,4,0,360,0,0,0,0,0.0,54.8,0.0,0,6.95
10,33866,Vicente Guaita,35, GK,190,81,19(2),19,2,1793,0,0,2,0,0.0,58.5,0.0,0,6.93
11,10110,Ricardo Costa,41, D(C),183,80,29,29,0,2501,0,2,7,1,0.5,83.6,1.9,0,6.93
12,9294,Aritz Aduriz,41, FW,181,77,20(9),20,9,1856,10,2,6,1,1.7,73.5,3.2,2,6.92
13,6687,Miguel Brito,42, D(R),179,78,20(4),20,4,1827,0,2,1,0,0.3,76.1,0.8,0,6.9
14,22167,Mehmet Topal,36," D(C),M(C)",187,82,21(2),21,2,1830,1,1,5,1,0.7,86.1,1.2,1,6.89
15,44288,Jordi Alba,33," D(L),M(L)",170,68,14(13),14,13,1412,2,0,6,0,0.3,78.4,0.6,0,6.89
16,23957,Bruno,41," D(R),M(R)",181,76,17(2),17,2,1538,0,2,6,0,0.1,81.2,1.0,1,6.89
17,12476,Manuel Fernandes,36, M(CL),176,75,5(2),5,2,481,0,1,1,0,1.0,86.5,0.1,0,6.85
18,14525,Hedwiges Maduro,37, DMC,185,79,17(1),17,1,1481,1,0,5,0,0.5,84.0,0.8,0,6.85
19,22033,Jonas,38," AM(CLR),FW",181,73,8(5),8,5,689,3,3,2,0,2.0,80.3,0.6,0,6.8
20,35202,Ángel Dealbert,39, D(C),185,80,10(4),10,4,994,0,0,2,0,0.2,84.7,1.4,0,6.74
21,879,David Albelda,45, M(C),181,77,12(4),12,4,1066,0,1,7,1,0.4,78.4,0.7,0,6.7
22,5999,David Navarro,42, D(C),188,82,17(1),17,1,1340,1,0,7,2,0.4,81.8,1.0,0,6.69
23,956,Vicente,41, AM(C),175,72,5(9),5,9,562,1,0,1,0,0.8,78.8,0.4,0,6.66
24,10717,Chori Domínguez,41," AM(C),FW",176,69,3(6),3,6,326,0,1,1,0,0.6,75.3,0.1,0,6.36
25,34239,Sofiane Feghouli,32, M(CR),177,75,0(3),0,3,28,0,0,0,0,0.0,72.2,0.7,0,6.18
26,82989,Isco,30," M(CLR),FW",176,79,0(4),0,4,61,0,0,0,0,1.3,75.9,0.0,0,6.15
