,Unnamed: 0,player_number,name,age,position,tall,weight,games,mins,goals,assists,yel,red,spg,ps,aw,motm,rating,start_games,sub_games
0,0,14296,Karim Benzema,34, FW,185,81,35(1),2964,21,6,1,0,2.9,82.6,1.2,7,7.38,35,1
1,1,88526,Casemiro,30, DMC,185,84,27(2),2316,3,0,5,1,1.4,88.0,3,4,7.15,27,2
2,2,31772,Toni Kroos,32, M(C),183,76,26(2),2227,0,4,2,0,1.1,93.2,0.8,2,7.09,26,2
3,3,106883,Daniel Carvajal,30, D(R),173,73,23(1),2106,1,2,10,0,0.5,87.4,0.8,1,7.04,23,1
4,4,20874,Luka Modric,37, M(C),172,66,31(3),2618,3,6,6,0,1.1,88.9,0.4,1,7.03,31,3
5,5,362275,Sergio Reguilón,25," D(L),M(L)",178,68,13(1),1122,0,2,3,0,0.4,85.9,1.1,0,7.0,13,1
6,6,9909,Sergio Ramos,36, D(CR),184,82,28,2476,6,1,5,1,1.1,92.1,2.2,2,6.91,28,0
7,7,13812,Gareth Bale,33," M(CLR),FW",185,81,21(8),1794,8,3,4,0,2.6,78.3,1.3,2,6.88,21,8
8,8,254582,Marcos Llorente,27," D(R),M(CR),FW",184,74,6(1),540,0,0,1,0,0.1,93.1,0.3,0,6.83,6,1
9,9,20241,Marcelo,34," D(L),M(L)",174,75,21(2),1841,2,2,6,0,1.5,83.5,0.3,1,6.81,21,2
10,10,137467,Marco Asensio,26, AM(CLR),182,76,19(11),1779,1,4,3,0,1.5,86.8,0.1,0,6.78,19,11
11,11,93206,Raphaël Varane,29, D(C),191,81,31(1),2757,2,0,0,1,0.6,89.0,2.9,0,6.78,31,1
12,12,337782,Vinícius Júnior,22," AM(L),FW",176,73,9(9),864,2,0,0,0,2.3,76.1,0.1,0,6.77,9,9
13,13,144890,Dani Ceballos,26, M(CL),179,70,13(10),1248,3,0,3,0,1,92.6,0.4,0,6.76,13,10
14,14,65901,Keylor Navas,35, GK,185,80,10,900,0,0,1,0,0,75.0,0.5,0,6.76,10,0
15,15,317354,Álvaro Odriozola,26, D(R),176,66,14,1180,0,2,2,0,0.1,90.6,0.1,0,6.74,14,0
16,16,317541,Brahim Díaz,23, AM(CLR),171,59,5(4),378,1,1,0,0,0.8,85.9,0,0,6.74,5,4
17,17,73798,Thibaut Courtois,30, GK,200,96,27,2430,0,0,2,0,0,72.5,0.3,1,6.71,27,0
18,18,82989,Isco,30," M(CLR),FW",176,79,11(16),1188,3,2,3,0,0.9,88.6,0.3,0,6.66,11,16
19,19,106875,Nacho,32, D(CLR),180,76,19(1),1701,0,1,6,1,0.3,90.1,1.5,0,6.64,19,1
20,20,144511,Lucas Vázquez,31," D(R),M(R)",173,70,15(16),1502,1,3,4,1,0.8,84.1,0.2,1,6.63,15,16
21,21,344644,Federico Valverde,24, M(CLR),182,78,6(10),652,0,0,4,0,0.4,86.3,0.6,0,6.51,6,10
22,22,362276,Javi Sánchez,25, D(C),186,71,0(1),45,0,0,1,0,0,87.5,3,0,6.5,0,1
23,23,238901,Jesús Vallejo,25, D(CR),184,79,4(1),311,1,0,1,1,0.2,87.8,0.6,0,6.46,4,1
24,24,323236,Mariano Díaz,29, FW,180,76,3(10),441,3,0,2,0,1.8,75.0,0.8,0,6.36,3,10
25,25,238327,Cristo González,24, Forward,179,69,0(1),45,0,0,0,0,1,100.0,0,0,6.16,0,1
26,26,320833,Luca Zidane,24, GK,183,78,1,90,0,0,0,0,0,84.2,1,0,6.02,1,0
