,team_id,team_name,clean_sheets
0,171,Monaco,10
1,178,Lyon,9
2,172,Troyes,8
3,163,Rennes,14
4,175,Saint-Etienne,4
5,225,Strasbourg,13
6,176,Bordeaux,1
7,170,Nice,13
8,180,Metz,6
9,166,Montpellier,8
10,179,Lorient,9
11,160,Lille,6
12,161,Paris Saint Germain,12
13,167,Angers,7
14,241,Brest,7
15,270,Clermont Foot,7
16,168,Nantes,7
17,177,Reims,8
18,210,Lens,8
19,164,Marseille,13
