,Unnamed: 0,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,tackles_per_game,interceptions_per_game,fouls_per_game,offsides_won_per_game,clearances_per_game,dribbled_past_per_game,outfielder_blocks_per_game,own_goals,rating
0,29,91879,Carl Jenkinson,30.0, D(R),185.0,77.0,1,1.0,0,83.0,4.0,2.0,1.0,1.0,5.0,0.0,1.0,0.0,7.03
1,30,69738,Francis Coquelin,31.0, M(CLR),176.0,74.0,22(7),22.0,7,1786.0,2.5,1.8,1.1,0.0,1.1,1.2,0.3,0.0,6.8
2,31,23072,Nacho Monreal,36.0," D(CL),M(L)",179.0,72.0,35(1),35.0,1,3153.0,2.5,2.5,0.9,0.2,2.8,1.4,0.3,0.0,6.98
3,32,89401,Granit Xhaka,30.0," D(L),M(C)",186.0,80.0,28(4),28.0,4,2486.0,2.4,1.3,1.2,0.0,1.0,1.3,0.2,0.0,6.96
4,33,80921,Shkodran Mustafi,30.0, D(CR),184.0,82.0,26,26.0,0,2275.0,2.2,2.5,1.3,1.2,5.0,0.8,0.2,0.0,7.35
5,34,124316,Calum Chambers,27.0," D(CR),DMC",182.0,66.0,1,1.0,0,90.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,7.63
6,35,6292,Per Mertesacker,38.0, D(C),198.0,90.0,0(1),0.0,1,37.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,6.72
7,36,125209,Mohamed Elneny,30.0, DMC,179.0,72.0,8(6),8.0,6,694.0,1.6,0.5,0.7,0.0,0.4,0.5,0.0,0.0,6.53
8,37,30051,Laurent Koscielny,37.0, D(C),186.0,75.0,33,33.0,0,2824.0,1.5,2.7,0.6,1.0,6.1,0.6,0.7,0.0,7.25
9,38,25244,Alexis Sánchez,33.0," M(CLR),FW",169.0,62.0,36(2),36.0,2,3224.0,1.4,0.7,1.3,0.0,0.1,0.7,0.0,0.0,7.76
10,39,288795,Rob Holding,27.0, D(CR),189.0,81.0,9,9.0,0,810.0,1.3,1.1,1.1,0.9,5.1,0.9,0.7,0.0,6.97
11,40,76810,Gabriel Paulista,31.0, D(CR),185.0,72.0,15(4),15.0,4,1516.0,1.3,1.6,1.1,0.5,4.5,0.5,0.5,0.0,6.9
12,41,13796,Theo Walcott,33.0," M(CLR),FW",176.0,68.0,23(5),23.0,5,1925.0,1.3,0.5,0.5,0.0,0.5,0.6,0.0,0.0,6.99
13,42,84146,Alex Oxlade Chamberlain,29.0, M(CLR),180.0,70.0,16(13),16.0,13,1563.0,1.3,0.4,1.0,0.0,0.8,0.6,0.1,0.0,6.99
14,43,4522,Santi Cazorla,37.0, M(CLR),168.0,65.0,7(1),7.0,1,619.0,1.3,0.9,0.5,0.0,0.4,1.0,0.3,0.0,7.04
15,44,255169,Ainsley Maitland-Niles,25.0," D(LR),M(CLR)",177.0,71.0,0(1),0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.14
16,45,42686,Jack Wilshere,30.0, M(CLR),172.0,68.0,0(2),0.0,2,37.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,6.4
17,46,27550,Kieran Gibbs,33.0," D(L),M(L)",181.0,73.0,8(3),8.0,3,702.0,1.0,0.9,1.0,0.4,3.0,0.7,0.0,0.0,6.98
18,47,26820,Aaron Ramsey,31.0, M(CLR),178.0,76.0,13(10),13.0,10,1231.0,0.9,0.5,0.7,0.0,0.6,1.0,0.1,0.0,6.72
19,48,13756,Mesut Özil,33.0, M(CLR),180.0,76.0,32(1),32.0,1,2848.0,0.8,0.5,0.4,0.0,0.3,0.8,0.0,0.0,7.3
20,49,136824,Alex Iwobi,26.0, M(CLR),180.0,75.0,18(8),18.0,8,1463.0,0.7,0.3,0.3,0.0,0.2,0.4,0.2,0.0,6.72
21,50,125211,Héctor Bellerín,27.0," D(R),M(R)",178.0,74.0,27(6),27.0,6,2500.0,0.7,1.1,0.6,0.2,1.4,0.5,0.2,0.0,6.81
22,51,24444,Olivier Giroud,36.0, FW,192.0,93.0,11(18),11.0,18,1198.0,0.5,0.2,0.7,0.0,0.6,0.4,0.1,0.0,6.81
23,52,39308,Danny Welbeck,31.0," AM(CLR),FW",185.0,73.0,8(8),8.0,8,746.0,0.4,0.4,0.4,0.0,0.6,0.1,0.1,0.0,6.56
24,53,135663,Lucas Pérez,34.0," AM(CR),FW",180.0,82.0,2(9),2.0,9,265.0,0.3,0.2,0.2,0.0,0.1,0.3,0.0,0.0,6.36
25,54,36745,David Ospina,34.0, GK,183.0,80.0,1(1),1.0,1,142.0,0.0,0.0,0.0,0.0,1.5,1.0,0.0,0.0,6.17
26,55,102248,Emiliano Martínez,30.0, GK,195.0,88.0,2,2.0,0,180.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,6.65
27,56,11367,Mathieu Debuchy,37.0," D(CR),M(R)",176.0,76.0,1,1.0,0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4
28,57,6775,Petr Cech,40.0, GK,196.0,90.0,35,35.0,0,3098.0,0.0,0.0,0.1,0.0,0.5,0.0,0.0,1.0,6.94
