,Unnamed: 0,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,shot_per_game,key_passes_per_game,dribbles_per_game,fouled_per_game,offsides_per_game,dispossessed_per_game,bad_control_per_game,rating
0,0,17740,Gervinho,35," M(LR),FW",179,66,21(3),21,3,1896,2,4,1.6,1.4,3.1,0.8,1.0,1.0,2.0,7.01
1,1,97452,Juan Iturbe,29, AM(LR),172,64,17(10),17,10,1385,2,1,1.3,0.6,1.9,1.8,0.1,1.0,1.2,6.71
2,2,21499,José Holebas,38," D(CL),M(L)",184,77,23(1),23,1,2054,1,1,0.8,0.8,1.5,0.8,0.3,0.5,0.6,7.27
3,3,52380,Radja Nainggolan,34, M(C),176,65,30(5),30,5,2776,5,2,2.3,1.0,1.1,1.7,0.0,1.3,1.1,7.21
4,4,68034,Adem Ljajic,31," AM(CLR),FW",182,80,23(9),23,9,2025,8,2,1.6,1.4,1.1,0.5,0.3,1.0,1.3,6.8
5,5,244301,Daniele Verde,26, AM(CLR),168,64,1(6),1,6,209,0,2,1.4,0.6,1.0,0.9,0.0,0.9,1.1,6.55
6,6,240886,Michele Somma,27, Defender,182,76,0(1),0,1,41,0,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,6.35
7,7,74805,Victor Ibarbo,32," AM(LR),FW",186,69,6(4),6,4,574,0,1,0.8,1.3,1.0,3.0,0.4,2.1,2.5,6.59
8,8,30226,Miralem Pjanic,32, M(C),178,72,28(6),28,6,2530,5,10,1.3,2.0,0.9,1.1,0.0,0.9,1.2,7.17
9,9,101596,Alessandro Florenzi,31," D(R),M(CLR)",173,67,24(11),24,11,2294,5,4,1.5,1.1,0.8,0.6,0.1,0.6,0.9,6.9
10,10,34190,Mapou Yanga-Mbiwa,33, D(CR),184,77,22(6),22,6,2092,1,1,0.2,0.3,0.8,0.7,0.0,0.2,0.2,7.09
11,11,27909,Seydou Doumbia,34, FW,178,74,6(7),6,7,544,2,0,0.6,0.3,0.8,0.8,0.4,0.8,1.1,6.36
12,12,2664,Seydou Keita,42, M(C),183,75,18(8),18,8,1725,2,1,0.5,0.5,0.6,1.7,0.1,0.3,0.8,6.94
13,13,23567,Vasilis Torosidis,37," D(CLR),M(R)",185,80,17(3),17,3,1493,2,0,1.0,0.4,0.6,0.7,0.1,0.6,0.7,6.95
14,14,183,Francesco Totti,46," AM(CL),FW",180,82,24(3),24,3,1751,8,6,1.9,1.7,0.5,1.5,0.3,1.2,1.5,6.86
15,15,135057,Antonio Sanabria,26, FW,180,70,0(2),0,2,33,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,6.16
16,16,93854,Salih Uçan,28, M(C),182,65,2(2),2,2,164,0,1,0.5,0.5,0.5,0.0,0.3,0.8,0.8,6.63
17,17,8007,Maicon,41, D(R),184,77,11(3),11,3,984,1,1,0.9,0.6,0.4,0.6,0.0,0.6,0.6,6.87
18,18,5202,Daniele De Rossi,39," D(C),M(C)",184,83,25(1),25,1,2154,2,0,0.7,0.5,0.3,1.2,0.0,0.3,0.2,7.06
19,19,342,Ashley Cole,41," D(L),M(L)",176,66,11,11,0,990,0,0,0.5,0.4,0.3,0.8,0.1,0.7,0.9,6.99
20,20,44643,Davide Astori,35, D(C),188,80,22(2),22,2,2039,1,0,0.3,0.2,0.2,1.3,0.0,0.2,0.1,7.4
21,21,35954,Kevin Strootman,32, DMC,186,78,4(2),4,2,319,0,2,0.5,1.3,0.2,0.8,0.0,1.3,0.2,6.91
22,22,70149,Kostas Manolas,31, D(C),189,83,30,30,0,2610,0,0,0.2,0.1,0.2,0.6,0.0,0.1,0.2,7.15
23,23,67434,Mattia Destro,31, FW,181,73,8(8),8,8,815,5,0,1.4,0.2,0.1,0.3,0.7,0.7,1.7,6.47
24,24,93700,Leandro Paredes,28, DMC,180,75,4(6),4,6,318,1,0,0.7,0.0,0.1,0.3,0.0,0.5,0.3,6.41
25,25,13356,Federico Balzaretti,40, D(L),178,70,1,1,0,90,0,0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,6.2
26,26,18139,Castán,35, D(C),184,80,1,1,0,46,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.83
27,27,148546,Lorenzo Pellegrini,26, M(CL),186,77,0(1),0,1,23,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.19
28,28,77397,Lukasz Skorupski,31, GK,187,84,3,3,0,270,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.37
29,29,4500,Morgan De Sanctis,45, GK,190,86,35,35,0,3150,0,1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,6.73
30,30,14636,Nicolás Spolli,39, D(C),193,88,1,1,0,90,0,0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,6.11
31,31,17491,Urby Emanuelson,36," D(L),M(CLR)",176,68,0(2),0,2,15,0,0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,6.2
