,team_id,team_name,clean_sheets
0,146,Valencia,10
1,239,Mallorca,6
2,261,Cadiz,10
3,157,Osasuna,9
4,158,Alaves,4
5,152,Celta Vigo,13
6,148,Barcelona,11
7,138,Sevilla,15
8,154,Villarreal,12
9,207,Elche,6
10,153,Real Betis,13
11,155,Granada,6
12,141,Espanyol,9
13,147,Athletic Club,12
14,140,Real Sociedad,16
15,143,Atletico Madrid,10
16,151,Levante,4
17,142,Getafe,9
18,145,Rayo Vallecano,8
19,150,Real Madrid,12
