,team_id,team_name,clean_sheets
0,159,Leganes,10
1,146,Valencia,10
2,152,Celta Vigo,6
3,223,Girona,11
4,138,Sevilla,13
5,147,Athletic Club,7
6,148,Barcelona,18
7,139,Deportivo La Coruna,4
8,151,Levante,9
9,137,Malaga,4
10,140,Real Sociedad,10
11,153,Real Betis,12
12,158,Alaves,12
13,144,Las Palmas,5
14,141,Espanyol,10
15,156,Eibar,9
16,142,Getafe,12
17,150,Real Madrid,10
18,154,Villarreal,10
19,143,Atletico Madrid,21
