,Unnamed: 0,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,tackles_per_game,interceptions_per_game,fouls_per_game,offsides_won_per_game,clearances_per_game,dribbled_past_per_game,outfielder_blocks_per_game,own_goals,rating
0,28,84603,Juan Jesus,31.0, D(CL),185.0,83.0,27,27.0,0,2354.0,4.1,2.3,1.3,0.6,3.6,1.3,0.5,0.0,7.21
1,29,9838,Esteban Cambiasso,42.0," D(C),M(C)",177.0,78.0,32,32.0,0,2713.0,3.3,1.8,0.9,0.0,2.0,1.3,0.1,0.0,7.29
2,30,9279,Rolando,37.0, D(C),189.0,77.0,28(1),28.0,1,2573.0,2.9,2.1,1.1,0.6,4.7,0.4,0.4,0.0,7.19
3,31,41489,Ricardo Álvarez,34.0, M(CR),188.0,84.0,25(4),25.0,4,2115.0,2.5,0.6,1.6,0.0,0.5,0.7,0.0,0.0,7.4
4,32,17108,Hernanes,37.0, M(C),180.0,78.0,13(1),13.0,1,1142.0,2.5,0.9,1.6,0.0,0.4,0.5,0.2,0.0,7.76
5,33,5070,Hugo Campagnaro,42.0, D(CR),181.0,85.0,20(1),20.0,1,1729.0,2.0,2.8,0.5,0.4,4.7,1.0,0.4,0.0,7.41
6,34,27421,Andrea Ranocchia,34.0, D(C),195.0,81.0,23(1),23.0,1,2098.0,2.0,1.9,1.4,0.6,5.0,0.5,0.7,0.0,7.25
7,35,31177,Álvaro Pereira,36.0," D(L),M(L)",180.0,78.0,2(3),2.0,3,228.0,1.8,1.2,1.2,0.2,1.6,0.2,0.2,0.0,6.63
8,36,85692,Saphir Taïder,30.0, M(CL),180.0,73.0,13(12),13.0,12,1051.0,1.6,0.6,1.0,0.0,0.7,0.7,0.1,0.0,6.59
9,37,22701,Fredy Guarín,36.0, M(CR),183.0,77.0,26(6),26.0,6,2209.0,1.5,0.7,1.9,0.0,0.5,0.7,0.2,0.0,7.26
10,38,64271,Danilo D'Ambrosio,34.0," D(CLR),M(LR)",180.0,75.0,8(3),8.0,3,644.0,1.5,1.5,1.1,0.0,0.8,0.3,0.1,0.0,6.69
11,39,28485,Jonathan,36.0," D(R),M(R)",170.0,72.0,31,31.0,0,2604.0,1.5,0.5,0.3,0.0,1.6,0.4,0.2,0.0,7.05
12,40,93894,Mateo Kovacic,28.0, M(CL),178.0,78.0,14(18),14.0,18,1608.0,1.4,0.4,0.5,0.0,0.3,0.4,0.0,0.0,6.95
13,41,575,Walter Samuel,44.0, D(C),183.0,83.0,13(1),13.0,1,1169.0,1.4,1.8,2.4,0.2,6.5,0.4,0.6,0.0,7.26
14,42,37188,Yuto Nagatomo,36.0," D(LR),M(LR)",170.0,68.0,32(2),32.0,2,2847.0,1.2,1.1,1.1,0.1,1.2,0.9,0.1,0.0,7.02
15,43,14871,Rodrigo Palacio,40.0," AM(CLR),FW",180.0,75.0,36(1),36.0,1,3170.0,1.1,0.4,0.8,0.0,1.0,0.6,0.0,0.0,7.41
16,44,12564,Gaby Mudingayi,41.0, M(C),180.0,80.0,0(1),0.0,1,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.12
17,45,78892,Marco Andreolli,36.0, D(C),187.0,81.0,2(2),2.0,2,203.0,1.0,1.0,0.5,0.0,3.0,0.3,0.5,0.0,6.86
18,46,18963,Zdravko Kuzmanovic,35.0, M(C),186.0,80.0,11(4),11.0,4,835.0,0.9,0.5,0.9,0.0,1.2,0.7,0.1,0.0,6.54
19,47,2668,Javier Zanetti,49.0," D(R),DMC,M(R)",178.0,75.0,4(8),4.0,8,456.0,0.8,0.5,0.3,0.1,0.3,0.3,0.2,0.0,6.43
20,48,78970,Ishak Belfodil,30.0," AM(LR),FW",192.0,86.0,1(7),1.0,7,181.0,0.6,0.1,1.1,0.0,0.3,0.0,0.0,0.0,6.34
21,49,72786,Rubén Botta,32.0," AM(CLR),FW",175.0,65.0,1(9),1.0,9,189.0,0.5,0.2,0.8,0.0,0.0,0.2,0.0,0.0,6.18
22,50,101953,Wallace Oliveira,28.0, D(R),175.0,72.0,0(3),0.0,3,39.0,0.3,0.0,0.3,0.0,0.0,0.3,0.0,0.0,6.22
23,51,106964,Mauro Icardi,29.0, FW,181.0,75.0,12(10),12.0,10,1309.0,0.3,0.0,0.6,0.0,0.1,0.0,0.0,0.0,6.73
24,52,10090,Diego Milito,43.0, FW,183.0,78.0,6(11),6.0,11,630.0,0.1,0.1,0.7,0.1,0.1,0.2,0.1,0.0,6.24
25,53,149543,Federico Bonazzoli,25.0," AM(C),FW",182.0,79.0,0(1),0.0,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.89
26,54,19676,Juan Carrizo,38.0, GK,187.0,87.0,2(2),2.0,2,308.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,6.37
27,55,9972,Samir Handanovic,38.0, GK,193.0,92.0,36,36.0,0,3111.0,0.0,0.0,0.0,0.0,1.1,0.1,0.0,0.0,6.96
