,Unnamed: 0,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,shot_per_game,key_passes_per_game,dribbles_per_game,fouled_per_game,offsides_per_game,dispossessed_per_game,bad_control_per_game,rating
0,0,96182,Roberto Firmino,31," M(CLR),FW",181,76,5(1),5,1,420,5,3,3.0,1.5,0.3,0.5,0.5,1.7,1.7,7.67
1,1,377168,Luis Díaz,25, AM(L),178,65,6(1),6,1,573,3,1,2.3,0.7,2.0,2.1,0.3,3.1,2.0,7.4
2,2,401385,Fábio Carvalho,20, AM(C),0,0,2(5),2,5,196,2,0,1.0,0.0,0.1,0.7,0.0,0.7,1.1,6.51
3,3,108226,Mohamed Salah,30," AM(CLR),FW",175,71,7,7,0,630,2,3,3.1,3.6,1.3,0.6,1.0,3.0,2.4,7.15
4,4,400828,Darwin Núñez,23," AM(CL),FW",187,78,2(2),2,2,177,1,1,4.0,1.0,0.3,0.3,0.3,1.0,1.0,6.32
5,5,363982,Harvey Elliott,19, AM(CR),170,0,5(2),5,2,455,1,0,1.6,1.1,1.3,0.7,0.1,1.1,0.7,6.84
6,6,318871,Trent Alexander-Arnold,23," D(R),M(R)",175,69,7,7,0,573,1,0,1.6,1.9,0.4,0.0,0.3,0.6,1.0,6.98
7,7,95408,Virgil van Dijk,31, D(C),193,92,7,7,0,630,1,0,1.3,0.1,0.1,0.0,0.0,0.0,0.3,6.95
8,8,114147,Alisson,30, GK,191,91,7,7,0,630,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.55
9,9,115726,Andrew Robertson,28," D(L),M(L)",178,64,5(1),5,1,409,0,1,0.5,1.5,0.2,0.2,0.2,0.3,0.5,6.58
10,10,450021,Bobby Clark,17, Midfielder,0,0,0(1),0,1,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.04
11,11,235755,Diogo Jota,25," AM(CLR),FW",178,68,0(2),0,2,26,0,0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,6.04
12,12,115916,Fabinho,28," D(CR),DMC",188,78,6(1),6,1,540,0,0,0.6,0.4,0.0,0.7,0.0,0.3,0.7,6.83
13,13,4511,James Milner,36," D(LR),M(CLR)",175,70,2(5),2,5,270,0,1,0.6,0.6,0.4,0.4,0.0,1.0,0.9,6.33
14,14,136451,Joe Gomez,25, D(CLR),188,77,4(1),4,1,387,0,0,0.4,0.2,0.6,0.6,0.0,0.4,0.8,6.99
15,15,74341,Joël Matip,31, D(C),195,90,2(1),2,1,190,0,0,0.0,0.0,0.3,0.3,0.0,0.3,0.3,6.37
16,16,68659,Jordan Henderson,32," D(C),M(CLR)",182,67,5(1),5,1,376,0,0,0.5,1.2,0.2,0.5,0.0,0.5,0.8,6.66
17,17,301455,Konstantinos Tsimikas,26, D(L),178,77,2(4),2,4,189,0,2,0.5,1.0,0.2,0.5,0.0,0.2,0.7,6.59
18,18,381527,Nathaniel Phillips,25, D(C),190,0,1,1,0,63,0,0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,6.77
19,19,444540,Stefan Bajcetic,17, Defender,0,0,0(1),0,1,20,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.46
20,20,74939,Thiago,31, M(C),174,70,2,2,0,140,0,0,0.0,1.5,0.0,3.0,0.0,1.0,1.5,6.57
