,Unnamed: 0,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,shot_per_game,key_passes_per_game,dribbles_per_game,fouled_per_game,offsides_per_game,dispossessed_per_game,bad_control_per_game,rating
0,0,75830,Erik Lamela,30," AM(CLR),FW",181,79,25(8),25,8,2302,2,7,1.2,1.8,1.7,1.5,0.2,2.3,1.6,7.07
1,1,83532,Harry Kane,29," AM(C),FW",188,86,28(6),28,6,2582,21,4,3.3,0.8,1.5,1.3,1.0,2.8,2.1,7.28
2,2,12187,Mousa Dembélé,35, M(CR),185,87,10(16),10,16,1140,1,1,0.4,0.8,1.4,0.7,0.0,1.5,0.6,6.63
3,3,34302,Nacer Chadli,33," M(CLR),FW",187,80,28(7),28,7,2417,11,5,1.5,1.2,1.3,0.7,0.3,1.4,1.3,6.9
4,4,69344,Christian Eriksen,30," M(CLR),FW",182,76,37(1),37,1,3142,10,2,2.6,2.2,1.2,0.6,0.0,2.2,1.4,7.09
5,5,137521,Nabil Bentaleb,27, M(C),187,78,25(1),25,1,2195,0,2,1.0,0.6,1.1,0.6,0.0,0.8,0.6,7.02
6,6,69778,Kyle Walker,32," D(CR),M(R)",178,70,15,15,0,1307,0,0,0.4,0.7,0.9,0.7,0.0,1.1,1.0,6.97
7,7,24711,Danny Rose,32," D(L),M(L)",173,72,27(1),27,1,2372,3,4,0.9,1.0,0.9,1.8,0.1,0.9,1.0,7.23
8,8,71522,Andros Townsend,31," AM(LR),FW",181,77,10(7),10,7,754,2,2,0.9,0.8,0.8,0.6,0.1,1.6,1.2,6.54
9,9,117973,Eric Dier,28," D(CR),DMC",188,88,25(3),25,3,2291,2,2,0.4,0.5,0.8,0.4,0.0,0.4,0.7,6.93
10,10,14805,Younes Kaboul,36, D(C),193,87,11,11,0,990,0,0,0.5,0.4,0.7,0.3,0.0,0.5,0.5,7.02
11,11,6363,Emmanuel Adebayor,38, FW,191,82,9(4),9,4,814,2,1,1.5,0.9,0.7,0.5,0.8,1.5,1.9,6.63
12,12,69878,Ryan Mason,31, DMC,175,68,29(2),29,2,2326,1,4,1.3,0.9,0.5,1.2,0.0,0.6,0.9,6.86
13,13,83303,Benjamin Stambouli,32," D(CR),M(C)",180,82,4(8),4,8,454,0,0,0.2,0.3,0.4,0.6,0.0,0.3,0.4,6.52
14,14,33590,Etienne Capoue,34," D(C),M(CL)",189,80,11(1),11,1,901,0,0,0.6,0.3,0.4,0.8,0.0,0.7,0.1,6.92
15,15,21778,Jan Vertonghen,35, D(CL),189,79,31(1),31,1,2810,0,0,0.4,0.1,0.4,0.6,0.0,0.2,0.2,7.06
16,16,29908,Federico Fazio,35, D(C),195,85,20,20,0,1777,0,0,0.6,0.2,0.4,0.4,0.0,0.2,0.5,7.39
17,17,36399,Paulinho,34, M(CR),181,81,3(12),3,12,479,0,1,0.5,0.3,0.3,0.2,0.1,1.1,0.3,6.4
18,18,76921,Vlad Chiriches,32, D(CR),184,75,8(2),8,2,709,0,0,0.1,0.3,0.3,0.7,0.1,0.6,0.7,6.57
19,19,5625,Aaron Lennon,35, M(LR),165,63,3(6),3,6,276,0,2,0.2,1.0,0.2,0.3,0.0,0.7,0.2,6.42
20,20,103837,Ben Davies,29," D(CL),M(L)",181,76,9(5),9,5,891,0,1,0.1,0.6,0.2,0.8,0.0,0.4,0.6,6.69
21,21,18275,Roberto Soldado,37, FW,180,74,7(17),7,17,796,1,1,0.9,0.4,0.1,0.3,0.3,0.4,0.5,6.21
22,22,25604,Hugo Lloris,35, GK,188,82,35,35,0,3064,0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,6.89
23,23,126958,DeAndre Yedlin,29," D(R),M(R)",172,75,0(1),0,1,11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.11
24,24,34131,Kyle Naughton,33," D(CLR),M(R)",180,73,5,5,0,326,0,0,0.0,0.2,0.0,0.4,0.0,0.6,0.2,6.3
25,25,41004,Lewis Holtby,32, M(CLR),176,72,0(1),0,1,29,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.26
26,26,19270,Michel Vorm,38, GK,183,84,3(1),3,1,356,0,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,6.9
