,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,yellow_cards,red_cards,shots_per_game,pass_success_percentage,aerials_won,man_of_the_match,rating
0,259393,Marko Dmitrovic,30, GK,194,94,0(1),0,1,45,0,0,0,0,0.0,75.0,0.0,0,7.2
1,113708,Óliver Torres,27, M(CLR),178,70,4,4,0,287,2,0,0,0,1.0,82.4,0.0,1,7.13
2,303729,Marcos Acuña,30," D(L),M(CL)",172,69,5,5,0,373,0,0,2,1,1.4,80.2,1.2,0,6.85
3,422956,José Ángel Carmona,20, Defender,183,0,2(2),2,2,219,2,1,3,0,0.8,79.3,0.0,1,6.83
4,31958,Fernando,35, DMC,183,76,6,6,0,496,0,0,2,0,0.0,89.1,0.3,0,6.59
5,77417,Nemanja Gudelj,30," D(C),M(C)",187,81,4,4,0,316,0,0,1,0,0.5,93.9,1.5,0,6.59
6,82989,Isco,30," M(CLR),FW",176,79,3(2),3,2,304,0,1,2,0,0.2,88.2,0.4,0,6.54
7,75830,Erik Lamela,30," AM(CLR),FW",181,79,4(1),4,1,356,1,0,1,1,2.0,82.9,0.8,0,6.48
8,22546,Papu Gómez,34," M(CL),FW",167,68,3(2),3,2,265,0,1,1,0,1.2,91.1,0.2,0,6.44
9,300369,Rafa Mir,25, FW,191,86,4,4,0,306,1,0,1,0,2.8,70.5,1.3,1,6.42
10,125793,Alex Telles,29," D(L),M(L)",181,71,1(4),1,4,178,0,1,2,0,0.2,80.4,0.8,0,6.4
11,73744,Thomas Delaney,31, DMC,182,79,1(2),1,2,157,0,0,1,0,0.7,87.3,1.3,0,6.38
12,106530,Karim Rekik,27, D(CL),186,84,3(1),3,1,261,1,0,1,0,1.0,93.1,1.8,0,6.36
13,431509,Kike Salas,20, Defender,0,0,2,2,0,157,0,0,0,0,0.0,77.4,1.0,0,6.34
14,382492,Tanguy Nianzou,20, D(C),187,83,3(2),3,2,338,0,0,0,0,0.6,90.6,1.6,0,6.3
15,115587,Lucas Ocampos,28," M(CLR),FW",187,84,1(2),1,2,132,0,0,1,0,0.3,83.3,1.0,0,6.29
16,238941,Joan Jordán,28, M(C),184,74,5,5,0,330,0,0,1,0,0.6,82.2,0.4,0,6.25
17,136220,Bono,31, GK,192,78,6,6,0,496,0,0,1,0,0.0,71.6,0.0,0,6.21
18,90310,Jesús Corona,29," D(R),M(CLR),FW",173,59,1,1,0,63,0,0,0,0,0.0,88.2,0.0,0,6.2
19,22732,Ivan Rakitic,34, M(C),184,78,1(3),1,3,128,0,0,0,0,1.0,74.0,0.3,0,6.2
20,105591,Suso,28," AM(CLR),FW",177,70,0(2),0,2,47,0,0,0,0,0.5,83.3,0.0,0,6.19
21,323547,Youssef En-Nesyri,25, FW,189,73,2(3),2,3,225,0,0,1,0,1.2,59.5,1.6,0,6.16
22,9446,Jesús Navas,36," D(R),M(R)",172,60,3(1),3,1,262,0,0,1,0,0.5,85.1,0.0,0,6.11
23,322163,Kasper Dolberg,24, FW,187,82,0(1),0,1,34,0,0,0,0,0.0,50.0,0.0,0,6.03
24,407567,Iván Romero,21, Forward,172,0,0(1),0,1,10,0,0,1,0,0.0,33.3,1.0,0,5.92
25,316883,Gonzalo Montiel,25," D(CR),M(R)",178,69,2,2,0,154,0,0,1,0,1.0,79.7,1.5,0,5.88
