,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,yellow_cards,red_cards,shots_per_game,pass_success_percentage,aerials_won,man_of_the_match,rating
0,11119,Lionel Messi,35," AM(CR),FW",170,72,8,8,0.0,710,4,7,0,0,4.9,84.5,0.0,5,8.95
1,50835,Neymar,30," AM(CLR),FW",175,68,7(1),7,1.0,619,8,7,2,0,2.6,81.0,0.0,1,8.32
2,300713,Kylian Mbappé,23," AM(LR),FW",178,73,7,7,0.0,587,7,0,1,0,5.1,86.4,0.9,1,8.04
3,262515,Gianluigi Donnarumma,23, GK,196,90,8,8,0.0,720,0,0,1,0,0.0,88.2,0.3,0,7.38
4,320834,Achraf Hakimi,23," D(LR),M(R)",181,73,7(1),7,1.0,624,2,1,1,0,0.6,90.7,0.3,0,7.25
5,395221,Nuno Mendes,20," D(L),M(L)",176,70,6(2),6,2.0,551,1,2,1,0,0.6,87.2,0.3,0,7.2
6,91961,Marco Verratti,29, M(C),165,60,8,8,0.0,577,0,0,3,0,0.0,94.4,0.3,0,7.12
7,101949,Marquinhos,28," D(CR),DMC",183,75,7(1),7,1.0,630,1,0,0,0,0.9,95.4,0.8,0,6.9
8,247800,Presnel Kimpembe,27, D(C),183,77,6,6,0.0,540,0,0,3,0,0.5,93.9,1.3,0,6.88
9,9909,Sergio Ramos,36, D(CR),184,82,7(1),7,1.0,626,0,0,2,0,0.3,95.2,1.5,0,6.82
10,94891,Danilo Pereira,31," D(C),DMC",188,83,4(2),4,2.0,396,0,0,1,0,0.7,95.0,1.3,0,6.78
11,384887,Vitinha,22, M(C),172,64,6(1),6,1.0,464,0,0,2,0,0.9,92.9,0.3,0,6.73
12,294193,Fabián Ruiz,26, M(CL),189,70,1(1),1,1.0,85,0,0,0,0,0.5,92.3,0.0,0,6.66
13,93700,Leandro Paredes,28, DMC,180,75,0(3),0,3.0,49,0,1,0,0,0.0,97.1,0.0,0,6.55
14,299450,Renato Sanches,25, M(CR),176,70,1(4),1,4.0,173,1,0,0,0,0.6,95.6,0.2,0,6.51
15,106894,Juan Bernat,29," D(L),M(CL)",177,67,2(3),2,3.0,170,1,0,1,0,0.4,84.0,0.0,0,6.48
16,94868,Pablo Sarabia,30," D(L),M(CLR),FW",174,70,2(3),2,3.0,168,0,0,0,0,0.4,77.6,0.0,0,6.38
17,299077,Nordi Mukiele,24," D(CR),M(R)",187,84,1(5),1,5.0,155,0,0,0,0,0.2,88.9,0.3,0,6.29
18,444679,Warren Zaïre-Emery,16, Midfielder,178,0,0(2),0,2.0,9,0,0,0,0,0.0,100.0,0.5,0,6.15
19,313542,Carlos Soler,25, M(CLR),180,76,0(1),0,1.0,4,0,0,0,0,0.0,81.8,0.0,0,6.14
20,403784,Hugo Ekitike,20, FW,189,0,0(5),0,5.0,66,0,0,0,0,0.4,85.0,0.0,0,6.13
