,team_id,team_name,clean_sheets
0,89,Manchester United,11
1,75,Leicester,8
2,202,Queens Park Rangers,4
3,85,Stoke,9
4,76,West Bromwich Albion,15
5,81,West Ham,8
6,83,Arsenal,11
7,87,Liverpool,12
8,86,Newcastle United,8
9,92,Burnley,6
10,71,Aston Villa,7
11,80,Chelsea,17
12,78,Crystal Palace,6
13,74,Southampton,13
14,84,Swansea,13
15,72,Everton,7
16,91,Hull,8
17,82,Tottenham,7
18,77,Sunderland,9
19,88,Manchester City,14
