,Unnamed: 0,player_number,name,age,position,tall,weight,games,mins,goals,assists,yel,red,spg,ps,aw,motm,rating,start_games,sub_games
0,0,97659,Gerard Moreno,30," AM(CR),FW",180,77,33(2),2755,18,5,5,0,2.5,74.5,1.6,6,7.31,33,2
1,1,4522,Santi Cazorla,37, M(CLR),168,65,29(6),2461,11,9,3,0,1.4,86.4,0.3,2,7.17,29,6
2,2,349561,André-Frank Zambo Anguissa,26, M(C),184,78,28(8),2582,2,0,6,0,0.8,87.8,2.3,5,7.06,28,8
3,3,32258,Sergio Asenjo,33, GK,189,87,34,3060,0,0,2,0,0,67.5,0.2,1,6.83,34,0
4,4,32565,Andrés Fernández,35, GK,187,82,4,360,0,1,1,0,0,75.5,0.8,0,6.79,4,0
5,5,34052,Vicente Iborra,34, M(C),190,80,33(1),2663,1,2,10,1,0.6,85.6,2.8,0,6.77,33,1
6,6,118479,Rubén Peña,31," D(R),M(LR)",170,65,21(5),1906,2,2,5,0,0.2,80.6,0.8,4,6.76,21,5
7,7,12575,Raúl Albiol,37, D(C),187,74,36,3238,1,0,9,0,0.4,84.0,2.3,0,6.74,36,0
8,8,236504,Karl Toko-Ekambi,30," AM(LR),FW",185,74,11(7),995,6,2,0,0,2.2,78.7,0.6,1,6.71,11,7
9,9,101238,Moi Gómez,28, M(CLR),176,71,26(11),2330,5,4,1,0,1,84.3,0.4,1,6.71,26,11
10,10,95953,Paco Alcácer,29," AM(R),FW",175,72,11(2),930,4,1,1,0,2,79.1,0.5,0,6.67,11,2
11,11,344259,Pau Torres,25, D(C),191,80,33(1),2971,2,1,6,0,0.3,85.4,1.4,0,6.67,33,1
12,12,102234,Manu Trigueros,30," M(CLR),FW",178,75,17(12),1544,2,4,6,0,0.9,88.0,0.5,0,6.66,17,12
13,13,79909,Mario Gaspar,31," D(CR),M(R)",182,74,22(3),1962,0,2,2,0,0.6,75.0,1.7,0,6.64,22,3
14,14,363665,Samuel Chukwueze,23, AM(CR),172,70,20(17),2039,3,2,2,0,1.3,74.1,0.4,1,6.63,20,17
15,15,113275,Alberto Moreno,30," D(L),M(L)",171,65,17(1),1475,0,0,6,0,0.5,86.7,0.7,0,6.63,17,1
16,16,369884,Xavier Quintillá,26, D(L),183,70,17(2),1573,0,2,6,0,0.2,85.7,0.5,0,6.54,17,2
17,17,300365,Javier Ontiveros,25, AM(LR),170,75,7(23),875,2,1,2,0,1.6,80.7,0.3,0,6.53,7,23
18,18,349660,Manu Morlanes,23, DMC,178,75,3(6),249,0,1,0,0,0,91.4,0.1,0,6.38,3,6
19,19,71687,Carlos Bacca,36, FW,181,77,7(12),683,2,1,1,0,0.9,75.6,0.7,0,6.34,7,12
20,20,14231,Bruno Soriano,38, M(C),184,73,1(6),260,0,0,1,0,0.1,93.8,0.4,0,6.27,1,6
21,21,121454,Ramiro Mori,31," D(C),DMC",186,79,5(2),452,0,0,1,0,0.4,82.5,1.4,0,6.21,5,2
22,22,391082,Fernando Niño,21, FW,191,0,1(4),81,1,0,1,0,0.2,70.0,0.4,0,6.15,1,4
23,23,395242,Álex Baena,21, Midfielder,0,0,0(1),13,0,0,0,0,0,100.0,0,0,6.07,0,1
24,24,391561,Sofian Chakla,29, D(C),188,77,2,180,0,0,1,0,0.5,82.4,1,0,5.81,2,0
