,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,yellow_cards,red_cards,shots_per_game,pass_success_percentage,aerials_won,man_of_the_match,rating
0,29400,Robert Lewandowski,34, FW,185,81,31(2),31,2,2807,20,6,3,0,3.5,72.1,4.4,7,8.0
1,41330,Marco Reus,33," M(CLR),FW",180,71,26(4),26,4,2221,16,13,6,0,3.7,74.7,0.9,5,7.91
2,21541,Mats Hummels,33, D(C),191,94,23,23,0,1962,2,2,4,1,0.9,81.4,4.9,1,7.71
3,28421,Henrikh Mkhitaryan,33," M(CLR),FW",177,75,29(2),29,2,2454,9,10,6,0,2.3,76.7,1.1,3,7.59
4,22210,Sokratis Papastathopoulos,34, D(CR),186,85,24(4),24,4,2265,1,2,4,1,0.8,81.7,5.8,1,7.54
5,14176,Nuri Sahin,34, M(C),180,73,31(3),31,3,2779,2,2,4,0,1.6,79.5,2.5,1,7.46
6,25482,Neven Subotic,33, D(C),193,83,10,10,0,826,0,0,1,0,1.1,83.4,3.6,0,7.4
7,115165,Erik Durm,30," D(LR),M(LR)",182,70,14(5),14,5,1392,0,0,0,0,0.6,73.8,2.3,1,7.27
8,842,Sebastian Kehl,42, M(C),187,87,12(5),12,5,1148,1,1,0,0,0.6,79.9,2.8,1,7.21
9,43364,Marcel Schmelzer,34," D(CL),M(L)",180,74,19,19,0,1592,1,3,1,0,0.6,77.0,1.6,0,7.17
10,5627,Manuel Friedrich,43, D(C),189,87,8(3),8,3,798,1,0,2,0,0.3,84.7,5.5,0,7.16
11,31005,Kevin Großkreutz,34," D(LR),M(CLR)",186,78,31(2),31,2,2804,1,3,3,0,0.9,80.2,1.7,0,7.12
12,22589,Sven Bender,33," D(C),M(C)",186,79,18(1),18,1,1383,1,0,2,0,0.7,84.0,2.5,0,7.12
13,44120,Pierre-Emerick Aubameyang,33," M(CLR),FW",187,80,21(11),21,11,1974,13,4,1,0,2.0,68.2,1.1,1,7.05
14,119563,Milos Jojic,30, M(CLR),177,79,4(6),4,6,482,4,1,2,0,0.8,76.8,1.3,0,6.99
15,11090,Lukasz Piszczek,37," D(CR),M(R)",184,79,15(4),15,4,1405,3,0,0,0,0.8,73.0,1.9,0,6.98
16,5513,Oliver Kirch,40," D(R),M(C)",182,76,4(4),4,4,466,1,0,1,0,0.8,82.1,0.6,0,6.9
17,77464,Ilkay Gündogan,31, M(C),180,80,1,1,0,57,0,0,0,0,0.0,77.8,2.0,0,6.74
18,21988,Jakub Blaszczykowski,36," D(R),M(CR)",175,71,11(5),11,5,791,2,1,0,0,0.9,76.0,0.5,0,6.69
19,5490,Roman Weidenfeller,42, GK,190,90,30,30,0,2700,0,0,1,0,0.0,68.1,0.6,0,6.6
20,115163,Jonas Hofmann,30, M(CLR),176,73,4(22),4,22,711,2,4,1,0,0.5,81.8,0.1,0,6.53
21,34595,Mitchell Langerak,34, GK,193,81,4,4,0,360,0,0,0,0,0.0,51.4,0.3,0,6.46
22,44800,Julian Schieber,33, FW,187,87,1(11),1,11,165,0,0,0,0,0.4,60.7,0.9,0,6.22
23,115509,Marvin Ducksch,28, FW,188,79,1(5),1,5,161,0,0,0,0,1.0,80.5,0.3,0,6.15
24,123996,Marian Sarr,27, Defender,188,83,2,2,0,136,0,0,1,0,0.0,84.3,1.0,0,5.94
25,116944,Koray Günter,28, D(C),184,79,0(1),0,1,1,0,0,0,0,0.0,75.0,1.0,0,5.88
