,Unnamed: 0,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,shot_per_game,key_passes_per_game,dribbles_per_game,fouled_per_game,offsides_per_game,dispossessed_per_game,bad_control_per_game,rating
0,0,91430,Vitolo,32," M(CLR),FW",185,80,25(5),25,5,2336,6,6,1.1,1.5,2.4,2.6,0.7,1.7,1.6,7.08
1,1,13298,Samir Nasri,35, M(CLR),175,75,22(1),22,1,1845,2,3,1.1,1.6,1.7,0.7,0.2,2.0,1.6,6.92
2,2,125378,Joaquín Correa,28," AM(CL),FW",189,75,15(11),15,11,1312,4,0,1.3,0.5,1.5,1.7,0.2,1.5,1.1,6.65
3,3,89856,Sergio Escudero,33," D(L),M(L)",176,65,25(1),25,1,2282,0,3,1.2,0.9,1.1,1.6,0.1,0.6,1.4,7.21
4,4,40771,Mariano,36," D(R),M(R)",185,77,29(2),29,2,2643,0,2,0.3,1.2,1.0,0.7,0.0,0.5,1.3,6.9
5,5,40266,Hiroshi Kiyotake,32, AM(CLR),172,66,3(1),3,1,286,1,2,0.5,1.5,1.0,1.0,0.0,1.5,2.0,6.75
6,6,10623,Michael Krohn-Dehli,39, M(CLR),171,70,2,2,0,172,0,0,1.5,0.5,1.0,0.0,0.0,1.5,0.5,6.61
7,7,102439,Franco Vázquez,33," AM(CLR),FW",187,82,26(4),26,4,2092,7,3,1.8,1.0,0.9,2.4,0.4,1.6,1.3,7.03
8,8,39935,Steven Nzonzi,33, M(C),196,75,34(1),34,1,3067,2,3,0.9,0.6,0.9,0.9,0.1,0.8,0.7,7.13
9,9,44417,Timothée Kolodziejczak,31," D(CL),M(L)",185,75,3(2),3,2,329,0,0,0.6,0.2,0.8,0.4,0.2,0.6,1.0,6.74
10,10,94868,Pablo Sarabia,30," D(L),M(CLR),FW",174,70,22(12),22,12,2134,8,8,1.3,1.4,0.6,1.4,0.3,1.5,1.3,6.93
11,11,29072,Stevan Jovetic,32," AM(CL),FW",183,79,12(9),12,9,1206,6,4,2.8,1.0,0.5,0.8,0.8,1.2,1.0,6.84
12,12,125543,Luciano Vietto,28," AM(CLR),FW",174,69,14(7),14,7,1313,6,3,1.5,0.8,0.4,1.0,0.4,1.5,1.6,6.68
13,13,40237,Ganso,32, AM(C),184,79,5(5),5,5,485,2,1,1.1,0.7,0.4,0.8,0.0,1.3,1.3,6.72
14,14,43824,Daniel Carriço,34," D(C),DMC",180,79,6,6,0,454,0,0,0.0,0.2,0.3,0.3,0.0,0.3,0.2,6.34
15,15,34052,Vicente Iborra,34, M(C),190,80,12(19),12,19,1473,7,2,1.0,0.5,0.3,0.8,0.1,0.4,0.5,6.8
16,16,303907,Walter Montoya,29, AM(CR),172,73,1(3),1,3,111,0,0,0.5,0.3,0.3,1.3,0.0,0.8,0.8,6.25
17,17,130446,Matías Kranevitter,29, DMC,178,74,14(7),14,7,1283,0,0,0.1,0.1,0.2,0.7,0.0,0.7,0.3,6.52
18,18,89946,Wissam Ben Yedder,32," AM(C),FW",170,68,20(11),20,11,1667,11,4,1.4,0.8,0.2,0.4,1.0,0.8,0.9,6.73
19,19,19193,Nicolás Pareja,38, D(C),181,75,27,27,0,2168,1,1,0.3,0.2,0.2,0.6,0.0,0.2,0.3,6.82
20,20,236511,Clément Lenglet,27, D(C),186,81,15(2),15,2,1359,0,0,0.1,0.1,0.2,0.5,0.1,0.2,0.5,6.8
21,21,26877,Adil Rami,36, D(C),190,90,21,21,0,1785,0,0,0.5,0.1,0.1,0.7,0.0,0.1,0.5,6.78
22,22,35689,Gabriel Mercado,35, D(CR),180,81,26(3),26,3,2188,3,1,0.4,0.2,0.1,0.5,0.1,0.1,0.4,6.67
23,23,140812,Carlos Fernández,26," AM(C),FW",185,72,1(2),1,2,88,1,0,1.0,0.0,0.0,0.0,0.3,0.7,1.3,6.35
24,24,243262,David Soria,29, GK,192,85,1,1,0,90,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.01
25,25,316957,Diego González,27, D(CL),185,83,0(3),0,3,31,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,6.23
26,26,22627,Salvatore Sirigu,35, GK,192,80,2,2,0,178,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.04
27,27,109338,Sergio Rico,29, GK,195,90,35,35,0,3150,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.82
