,Unnamed: 0,player_number,name,age,position,tall,weight,games,mins,goals,assists,yel,red,spg,ps,aw,motm,rating,start_games,sub_games
0,0,344166,Daichi Kamada,26," AM(CLR),FW",184,76,5(1),441,4,2,0,0,2,80.5,0,2,7.29,5,1
1,1,65581,Sebastian Rode,31," D(R),M(C)",180,71,5,285,2,1,0,0,0.4,83.6,0.6,0,7.0,5,0
2,2,333542,Randal Kolo Muani,23," AM(R),FW",187,73,6(1),533,2,4,0,0,1.4,64.9,1.3,1,6.96,6,1
3,3,332268,Luca Pellegrini,23," D(L),M(L)",178,72,3,234,0,0,0,0,1,72.8,0.3,0,6.77,3,0
4,4,80382,Mario Götze,30," M(CLR),FW",176,75,7,587,1,0,0,0,0.9,73.5,0,0,6.76,7,0
5,5,366558,Tuta,23, D(C),185,81,7,621,1,0,1,0,0.6,82.0,1.4,0,6.73,7,0
6,6,130897,Christopher Lenz,27," D(L),M(L)",181,81,2(3),258,0,0,0,0,0.4,85.6,0.2,0,6.67,2,3
7,7,402665,Kristijan Jakic,25, DMC,181,75,5(2),495,1,0,0,0,0.7,72.1,0.9,0,6.67,5,2
8,8,317630,Djibril Sow,25, DMC,184,77,7,630,1,0,4,0,0.3,85.5,0.9,0,6.59,7,0
9,9,323450,Evan Ndicka,23, D(CL),192,80,7,623,0,0,1,0,0.4,88.9,2.3,1,6.57,7,0
10,10,372927,Éric Ebimbe,21, AM(CR),183,66,0(2),81,0,0,0,0,0,82.5,0,0,6.48,0,2
11,11,262262,Almamy Touré,26," D(CR),M(R)",183,81,2,163,0,0,0,0,0.5,80.6,2,0,6.39,2,0
12,12,16954,Makoto Hasebe,38," D(CR),M(CR)",180,72,1(2),116,0,0,0,0,0,80.4,0.3,0,6.34,1,2
13,13,403747,Ansgar Knauff,20, M(R),180,73,4(3),364,0,0,1,0,0.7,61.9,0.1,0,6.28,4,3
14,14,403646,Jesper Lindstrøm,22," AM(CR),FW",182,66,4(2),316,1,0,0,0,1.2,71.8,0.5,0,6.28,4,2
15,15,125654,Lucas Alario,29, FW,184,78,1(3),117,0,0,0,0,0.8,81.0,0.5,0,6.23,1,3
16,16,66424,Kevin Trapp,32, GK,189,88,7,630,0,0,1,0,0,63.6,0.1,0,6.22,7,0
17,17,401803,Hrvoje Smolcic,22, D(C),180,83,0(2),10,0,0,0,0,0,63.6,1,0,6.16,0,2
18,18,423881,Faride Alidou,21, AM(L),186,84,0(4),79,0,0,0,0,0.3,73.1,0.3,0,6.14,0,4
19,19,69467,Timothy Chandler,32," D(R),M(LR)",187,84,0(3),33,0,0,0,0,0,81.3,0.3,0,6.11,0,3
20,20,145777,Rafael Borré,27, FW,174,70,3(4),245,1,0,0,0,1.1,76.3,0,0,6.1,3,4
21,21,105995,Filip Kostic,29," M(LR),FW",184,84,1,74,0,0,1,0,1,69.2,0,0,5.93,1,0
