,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,yellow_cards,red_cards,shots_per_game,pass_success_percentage,aerials_won,man_of_the_match,rating
0,379868,Jude Bellingham,19, M(CLR),186,75,7,7,0.0,630,0,0,2,0,2.6,82.8,1.6,2,7.43
1,21541,Mats Hummels,33, D(C),191,94,6,6,0.0,512,0,0,1,0,0.3,87.8,3.3,0,7.15
2,336028,Gregor Kobel,24, GK,195,88,5,5,0.0,450,0,0,0,0,0.0,78.2,0.2,0,7.11
3,326403,Salih Özcan,24, M(C),182,74,4,4,0.0,339,0,1,0,0,0.3,86.4,0.8,0,7.02
4,115375,Raphaël Guerreiro,28," D(L),M(CL)",170,71,5,5,0.0,440,1,0,0,0,1.0,82.4,0.2,0,7.0
5,312666,Marius Wolf,27," D(R),M(CLR)",188,81,5(2),5,2.0,440,1,1,1,0,1.1,74.5,0.6,3,6.99
6,141556,Julian Brandt,26," M(CLR),FW",185,83,5(2),5,2.0,414,1,2,0,0,0.4,85.1,0.3,1,6.95
7,371275,Nico Schlotterbeck,22, D(C),191,86,7,7,0.0,630,0,0,2,0,0.0,84.5,3.3,0,6.95
8,351354,Donyell Malen,23," AM(L),FW",176,68,3,3,0.0,218,0,0,0,0,1.0,78.3,0.3,0,6.89
9,135092,Mahmoud Dahoud,26, M(C),178,68,3,3,0.0,184,0,0,0,0,1.0,78.0,0.0,0,6.82
10,25605,Anthony Modeste,34, FW,187,84,6,6,0.0,498,1,0,2,0,2.0,57.4,2.5,0,6.76
11,41330,Marco Reus,33," M(CLR),FW",180,71,7,7,0.0,572,2,2,2,0,1.7,77.1,0.6,0,6.76
12,104376,Thomas Meunier,31," D(R),M(R)",191,90,5(1),5,1.0,429,0,0,2,0,0.5,73.4,1.0,0,6.68
13,406701,Youssoufa Moukoko,17, Forward,179,72,1(5),1,5.0,155,2,1,0,0,1.0,55.0,0.2,0,6.47
14,436425,Jamie Bynoe-Gittens,18, Forward,175,0,2(2),2,2.0,161,1,0,0,0,1.0,78.1,0.3,0,6.39
15,392646,Karim Adeyemi,20, FW,180,68,2(1),2,1.0,110,0,0,1,0,1.3,82.5,1.0,0,6.36
16,101537,Thorgan Hazard,29," M(CLR),FW",175,71,1(5),1,5.0,215,0,0,1,0,0.8,82.8,0.2,0,6.32
17,389087,Giovanni Reyna,19, AM(CLR),185,79,0(4),0,4.0,118,0,0,0,0,0.8,71.7,0.0,0,6.27
18,129983,Niklas Süle,27, D(CR),195,99,1(3),1,3.0,129,0,0,0,0,0.0,87.6,0.8,0,6.17
19,111212,Emre Can,28," D(CLR),DMC",186,86,0(4),0,4.0,87,0,0,2,0,0.0,75.0,0.5,0,6.16
20,345363,Alexander Meyer,31, GK,195,90,2,2,0.0,180,0,0,0,0,0.0,88.5,0.5,0,6.15
21,438066,Justin Njinmah,21, Forward,184,75,0(1),0,1.0,21,0,0,0,0,0.0,0.0,0.0,0,5.91
