,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,yellow_cards,red_cards,shots_per_game,pass_success_percentage,aerials_won,man_of_the_match,rating
0,5583,Cristiano Ronaldo,37," M(L),FW",187,83,27,27,0.0,2293,26,5,1,0,6.6,81.6,1.3,7,7.94
1,88526,Casemiro,30, DMC,185,84,30,30,0.0,2601,5,3,8,0,1.1,88.4,2.1,1,7.49
2,13812,Gareth Bale,33," M(CLR),FW",185,81,20(6),20,6.0,1803,16,2,5,0,3.0,82.5,1.3,6,7.49
3,31772,Toni Kroos,32, M(C),183,76,26(1),26,1.0,2268,5,7,4,0,1.5,93.1,0.4,0,7.47
4,320834,Achraf Hakimi,23," D(LR),M(R)",181,73,8(1),8,1.0,757,2,0,0,0,0.3,86.5,1.0,1,7.34
5,20874,Luka Modric,37, M(C),172,66,23(3),23,3.0,1976,1,6,3,0,1.3,89.9,0.3,0,7.29
6,82989,Isco,30," M(CLR),FW",176,79,21(9),21,9.0,1781,7,7,1,0,1.6,88.8,0.2,3,7.16
7,9909,Sergio Ramos,36, D(CR),184,82,26,26,0.0,2292,4,1,7,2,1.1,90.3,3.3,1,7.09
8,20241,Marcelo,34," D(L),M(L)",174,75,26(2),26,2.0,2262,2,6,3,1,1.2,84.6,0.3,1,7.07
9,106883,Daniel Carvajal,30, D(R),173,73,25,25,0.0,2223,0,2,11,1,0.5,87.2,0.8,1,7.06
10,137467,Marco Asensio,26, AM(CLR),182,76,19(13),19,13.0,1839,6,6,2,0,1.8,90.2,0.1,2,7.02
11,14296,Karim Benzema,34, FW,185,81,25(7),25,7.0,2156,5,10,0,0,2.0,82.9,0.3,1,7.0
12,303115,Theo Hernández,24," D(L),M(L)",184,81,10(3),10,3.0,963,0,0,1,0,0.2,87.3,0.8,0,6.98
13,238901,Jesús Vallejo,25, D(CR),184,79,7,7,0.0,630,0,0,0,0,0.0,87.2,1.3,0,6.95
14,65901,Keylor Navas,35, GK,185,80,27,27,0.0,2430,0,0,1,0,0.0,76.0,0.1,1,6.94
15,144511,Lucas Vázquez,31," D(R),M(R)",173,70,16(17),16,17.0,1670,4,7,3,0,1.0,86.7,0.2,0,6.91
16,106875,Nacho,32, D(CLR),180,76,22(5),22,5.0,2073,3,0,7,0,0.3,90.8,1.4,0,6.9
17,93206,Raphaël Varane,29, D(C),191,81,27,27,0.0,2324,0,1,3,0,0.4,90.8,1.9,1,6.85
18,93894,Mateo Kovacic,28, M(CL),178,78,10(11),10,11.0,989,0,1,2,0,0.4,93.7,0.0,2,6.73
19,144890,Dani Ceballos,26, M(CL),179,70,4(8),4,8.0,397,2,0,0,0,0.6,93.6,0.0,1,6.57
20,23154,Kiko Casilla,35, GK,190,86,10,10,0.0,900,0,0,0,0,0.0,75.3,0.2,0,6.53
21,278721,Borja Mayoral,25, FW,182,74,3(11),3,11.0,338,3,1,0,0,1.1,84.2,0.3,0,6.52
22,254582,Marcos Llorente,27," D(R),M(CR),FW",184,74,5(8),5,8.0,540,0,0,1,0,0.5,93.5,0.6,0,6.45
23,320833,Luca Zidane,24, GK,183,78,1,1,0.0,90,0,0,0,0,0.0,92.3,1.0,0,6.17
