,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,yellow_cards,red_cards,shots_per_game,pass_success_percentage,aerials_won,man_of_the_match,rating
0,15224,Kader Mangane,39," D(C),DMC",193,90,29,29,0.0,2576,3,0,3,1,1.0,78.0,1.9,2,7.29
1,33886,Yann M'Vila,32, M(C),182,80,37,37,0.0,3307,2,1,4,0,0.8,82.2,1.1,1,7.15
2,36413,Jean-Armel Kana-Biyik,33, D(C),184,86,27(1),27,1.0,2479,1,0,5,1,0.2,84.7,1.5,1,7.13
3,69807,Kévin Théophile-Catherine,32, D(CLR),183,86,25(1),25,1.0,2266,2,0,0,0,0.6,75.8,1.4,1,7.1
4,78027,Yacine Brahimi,32, M(CLR),172,68,14(8),14,8.0,1228,4,1,2,0,1.0,87.5,0.1,2,6.99
5,22618,Sylvain Marveaux,36," AM(CLR),FW",172,69,9(1),9,1.0,702,1,2,0,0,1.2,83.4,0.3,1,6.95
6,67370,John Boye,35, D(C),184,73,8(2),8,2.0,687,0,0,2,0,0.0,80.3,2.0,0,6.94
7,23618,Romain Danzé,36," D(R),M(CR)",184,73,38,38,0.0,3363,1,1,5,0,0.3,77.0,1.3,1,6.92
8,80757,Samuel Souprayen,33, D(L),187,78,14(2),14,2.0,1235,0,0,2,1,0.3,77.0,1.2,0,6.88
9,27355,Jires Kembo-Ekoko,34," M(LR),FW",179,75,16(7),16,7.0,1300,3,3,2,0,2.1,76.2,0.5,3,6.84
10,12888,Abdoulrazak Boukari,35," M(CL),FW",187,70,18,18,0.0,1530,4,0,0,0,1.9,75.2,1.8,1,6.84
11,9342,Alexander Tettey,36, M(C),180,76,15(2),15,2.0,1320,1,2,3,0,0.9,87.4,1.1,0,6.83
12,3972,Rod Fanni,40, D(CR),186,78,11,11,0.0,937,0,0,1,0,0.1,79.6,1.0,0,6.82
13,3022,Stéphane Dalmat,43," M(CR),FW",181,76,30(3),30,3.0,2478,2,2,2,0,1.3,75.5,0.6,2,6.81
14,8009,Víctor Montaño,38, FW,177,76,31(1),31,1.0,2729,9,4,8,1,1.9,69.8,1.5,3,6.75
15,19664,Nicolas Douchez,42, GK,186,81,37,37,0.0,3311,0,0,0,1,0.0,52.3,0.1,1,6.7
16,1050,Jerome Leroy,47," AM(C),FW",183,75,22(12),22,12.0,2012,2,6,7,0,1.0,75.0,0.5,0,6.65
17,35556,Johann Carrasso,34, GK,188,82,1,1,0.0,90,0,0,0,0,0.0,71.4,0.0,0,6.6
18,17592,Ismael Bangoura,37, FW,174,75,1(3),1,3.0,117,2,0,0,0,1.8,72.2,0.3,0,6.57
19,33591,Fabien Lemoine,35, M(C),175,71,7(11),7,11.0,732,0,2,3,0,0.7,78.8,0.2,1,6.46
20,80471,Yassine Jebbour,31, D(LR),180,70,3(3),3,3.0,348,0,0,0,0,0.2,77.8,0.2,0,6.42
21,30150,Georges Mandjeck,33, M(C),185,75,7(15),7,15.0,781,0,0,3,0,0.3,80.3,0.6,0,6.41
22,71382,Tongo Doumbia,33, M(C),190,85,9(10),9,10.0,920,0,0,4,1,0.3,88.2,0.7,0,6.4
23,10785,Asamoah Gyan,36, FW,180,76,2(1),2,1.0,164,0,0,0,0,4.0,63.3,2.7,0,6.35
24,75495,Abdoul Camara,32, AM(LR),178,70,5(19),5,19.0,759,0,0,0,0,0.7,79.6,0.4,0,6.29
25,42995,John Verhoek,33, FW,188,87,2(5),2,5.0,188,0,1,0,0,0.4,68.2,0.1,0,6.16
26,93207,Frank Julienne,31, Forward,171,68,0(1),0,1.0,1,0,0,0,0,0.0,0.0,0.0,0,5.98
