,Unnamed: 0,player_number,name,age,position,tall,weight,games,mins,goals,assists,yel,red,spg,ps,aw,motm,rating,start_games,sub_games
0,0,91909,Son Heung-Min,30," M(CLR),FW",183,78,35,3021,23,7,2,0,2.5,86.6,0.5,6,7.51,35,0.0
1,1,83532,Harry Kane,29," AM(C),FW",188,86,36(1),3232,17,9,5,0,3.6,70.3,2,7,7.45,36,1.0
2,2,303657,Rodrigo Bentancur,25, M(C),187,72,16(1),1367,0,4,5,0,0.8,90.0,1.2,1,7.24,16,1.0
3,3,355855,Dejan Kulusevski,22," AM(CR),FW",186,80,14(4),1267,5,8,3,0,1.4,86.4,0.2,1,7.19,14,4.0
4,4,101859,Pierre-Emile Højbjerg,27, M(C),187,84,36,3199,2,2,3,0,0.9,89.7,0.6,1,7.16,36,0.0
5,5,94042,Matt Doherty,30," D(LR),M(LR)",185,80,9(6),874,2,4,0,0,1.1,83.6,1.1,0,6.96,9,6.0
6,6,362275,Sergio Reguilón,25," D(L),M(L)",178,68,22(3),1923,2,3,4,0,0.8,78.7,1.2,0,6.95,22,3.0
7,7,323663,Cristian Romero,24, D(C),185,79,21(1),1846,1,0,8,0,0.3,86.7,2,0,6.92,21,1.0
8,8,328512,Emerson Royal,23," D(R),M(R)",181,79,26(5),2291,1,1,5,0,0.5,82.3,1.1,0,6.87,26,5.0
9,9,322655,Davinson Sánchez,26, D(C),187,81,17(6),1626,2,0,4,0,0.6,87.8,2,0,6.87,17,6.0
10,10,92508,Lucas Moura,30," AM(CLR),FW",172,72,19(15),1774,2,6,4,0,1.1,76.7,1.4,3,6.82,19,15.0
11,11,25604,Hugo Lloris,35, GK,188,82,38,3420,0,0,2,0,0,76.8,0.4,0,6.79,38,0.0
12,12,103837,Ben Davies,29," D(CL),M(L)",181,76,28(1),2540,1,1,6,0,0.6,85.0,2.3,0,6.78,28,1.0
13,13,117973,Eric Dier,28," D(CR),DMC",188,88,35,3072,0,0,1,0,0.4,88.1,2,0,6.77,35,0.0
14,14,322611,Ryan Sessegnon,22," D(L),M(LR)",178,70,13(2),1054,0,2,2,0,0.4,76.8,0.7,0,6.68,13,2.0
15,15,364215,Oliver Skipp,22, DMC,175,70,14(4),1349,0,0,6,0,0.2,90.1,0.7,0,6.57,14,4.0
16,16,131519,Dele Alli,26," M(CL),FW",188,76,8(2),658,1,0,1,0,0.4,78.9,0.7,0,6.53,8,2.0
17,17,384063,Japhet Tanganga,23, D(CR),184,76,10(1),740,0,0,2,1,0.6,84.1,1.4,0,6.52,10,1.0
18,18,321389,Tanguy Ndombélé,25, M(C),181,76,6(3),486,1,1,1,0,1,87.1,0.2,1,6.46,6,3.0
19,19,143990,Harry Winks,26, DMC,178,65,9(10),908,0,1,2,0,0.2,88.2,0.2,0,6.43,9,10.0
20,20,303908,Giovani Lo Celso,26," M(CR),FW",177,68,2(7),233,0,0,0,0,1,83.3,0,0,6.3,2,7.0
21,21,279425,Steven Bergwijn,24," AM(CLR),FW",178,78,4(21),551,3,1,1,0,0.8,84.2,0.2,0,6.25,4,21.0
22,22,407154,Dane Scarlett,18, FW,180,76,0(1),3,0,0,0,0,0,100.0,0,0,6.2,0,1.0
23,23,368519,Bryan Gil,21, AM(CLR),175,60,0(9),86,0,0,0,0,0.1,83.9,0,0,6.15,0,9.0
24,24,302312,Joe Rodon,24, D(C),180,70,0(3),87,0,0,0,0,0,82.9,0.7,0,6.09,0,3.0
