,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,yellow_cards,red_cards,shots_per_game,pass_success_percentage,aerials_won,man_of_the_match,rating
0,73084,Kevin De Bruyne,31," M(CLR),FW",181,68,25(5),25,5,2205,15,8,2,0,2.6,82.5,0.4,4,7.63
1,303139,Rodri,26, DMC,191,82,33,33,0,2887,7,2,5,0,1.4,91.8,2.6,4,7.43
2,128967,João Cancelo,28," D(LR),M(R)",182,74,36,36,0,3228,1,7,7,0,2.3,85.3,1.6,5,7.42
3,331254,Phil Foden,22," AM(CLR),FW",171,70,24(4),24,4,2133,9,5,1,0,2.0,87.4,0.2,1,7.29
4,136741,Bernardo Silva,28," M(CLR),FW",173,64,33(2),33,2,2861,8,4,6,0,1.3,89.6,0.2,3,7.27
5,77464,Ilkay Gündogan,31, M(C),180,80,20(7),20,7,1856,8,4,1,0,2.0,91.2,0.4,1,7.24
6,349760,Ferran Torres,22," AM(LR),FW",184,77,4,4,0,305,2,1,0,0,3.3,77.1,1.0,1,7.23
7,97692,Raheem Sterling,27," M(CLR),FW",170,69,23(7),23,7,2127,13,5,1,0,1.9,85.4,0.1,4,7.2
8,279379,Gabriel Jesus,25," AM(LR),FW",175,73,21(7),21,7,1880,8,8,1,0,2.3,84.8,0.8,6,7.19
9,113069,Jack Grealish,27," AM(CL),FW",175,68,22(4),22,4,1917,3,3,3,0,1.7,88.4,0.5,0,7.16
10,145473,Zack Steffen,27, GK,191,86,1,1,0,90,0,0,0,0,0.0,84.8,0.0,0,7.16
11,101374,John Stones,28, D(CR),188,70,12(2),12,2,1118,1,0,0,0,0.6,91.5,3.4,0,7.1
12,273257,Oleksandr Zinchenko,25," D(L),M(CLR)",175,64,10(5),10,5,1045,0,4,0,0,0.8,90.7,1.0,0,7.05
13,104749,Riyad Mahrez,31," AM(CLR),FW",179,67,15(13),15,13,1493,11,5,0,0,2.2,90.0,0.3,2,7.0
14,313171,Rúben Dias,25, D(C),186,76,27(2),27,2,2404,2,4,5,0,0.6,93.4,1.8,1,6.95
15,122945,Nathan Aké,27," D(CL),DMC",180,75,10(4),10,4,921,2,0,0,0,0.4,90.8,2.6,0,6.92
16,122117,Aymeric Laporte,28, D(CL),191,86,33,33,0,2836,4,0,5,1,1.1,94.8,1.6,0,6.9
17,69778,Kyle Walker,32," D(CR),M(R)",178,70,20,20,0,1756,0,2,1,0,0.4,90.3,1.0,0,6.72
18,19119,Fernandinho,37," D(CR),DMC",179,67,10(9),10,9,960,2,1,1,0,0.9,88.8,1.2,0,6.7
19,121774,Ederson,29, GK,188,86,37,37,0,3330,0,0,3,0,0.0,88.8,0.3,0,6.69
20,105962,Benjamin Mendy,28," D(L),DMC,M(L)",185,85,1,1,0,79,0,0,0,0,0.0,92.2,0.0,0,6.6
21,401254,Liam Delap,19, FW,0,0,0(1),0,1,9,0,0,0,0,0.0,100.0,0.0,0,6.49
22,395692,Cole Palmer,20, Midfielder,182,0,1(3),1,3,122,0,0,0,0,1.0,90.2,0.5,0,6.43
23,425574,CJ Egan-Riley,19, Defender,0,0,0(1),0,1,3,0,0,0,0,0.0,100.0,0.0,0,6.38
24,425576,James McAtee,19, Midfielder,0,0,0(2),0,2,19,0,0,0,0,0.5,69.2,0.5,0,6.13
25,416803,Kayky,19, Forward,175,68,0(1),0,1,6,0,0,0,0,0.0,100.0,0.0,0,6.09
