,id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
0,3294,Edinson Cavani,36,2983,35,36.86662236601114,4,2.200447032228112,143,25,5,0,F S,Paris Saint Germain,28,30.785861127078533,30.913603503257036,2.781269960105419
1,3293,Lucas Moura,37,2446,12,10.220889555290341,5,6.092719649896026,66,55,0,0,F M S,Paris Saint Germain,11,9.460794435814023,22.506100092083216,11.131712997332215
2,3553,Ángel Di María,29,2053,6,5.974738443270326,7,10.616921172477305,83,77,1,1,F M S,Paris Saint Germain,6,5.974738443270326,19.09286143630743,10.834140354767442
3,152,Julian Draxler,17,1019,4,2.9870047997683287,1,1.6623531505465508,24,21,2,0,F M S,Paris Saint Germain,4,2.9870047997683287,9.99673805385828,6.0710532404482365
4,3296,Blaise Matuidi,34,2413,4,3.6843605805188417,4,4.457987611182034,41,27,4,0,F M S,Paris Saint Germain,4,3.6843605805188417,20.97232723236084,15.154585115611553
5,3288,Thiago Silva,27,2386,3,3.1607942869886756,2,2.471491824835539,22,12,1,0,D,Paris Saint Germain,3,3.1607942869886756,12.74720911309123,12.626300942152739
6,3291,Adrien Rabiot,27,1931,3,1.5700372625142336,2,0.9431774578988552,21,14,2,0,M S,Paris Saint Germain,3,1.5700372625142336,13.465031992644072,11.49405000731349
7,3297,Marquinhos,29,2499,3,3.0870851166546345,0,0.40338426642119884,15,8,1,0,D S,Paris Saint Germain,3,3.0870851166546345,13.711110271513462,12.599473394453526
8,3552,Marco Verratti,28,2162,3,1.167392797768116,5,5.925053656101227,12,39,6,0,M S,Paris Saint Germain,3,1.167392797768116,21.391431659460068,18.042390421032906
9,3298,Layvin Kurzawa,18,1529,2,2.697669668123126,2,2.704293144866824,24,16,3,0,D,Paris Saint Germain,2,2.697669668123126,9.235694540664554,6.917725009843707
10,2256,Jesé,9,256,1,1.333030816167593,0,0.25514418072998524,8,4,0,0,F S,Paris Saint Germain,0,0.5729356966912746,1.9265712834894657,1.208524513989687
11,3299,Jean-Kevin Augustin,10,185,1,1.1755459066480398,2,0.5155867207795382,10,5,0,0,F S,Paris Saint Germain,1,1.1755459066480398,2.022756787016988,0.42485956102609634
12,3300,Christopher Nkunku,8,400,1,0.6498416513204575,0,0.07221710495650768,7,3,2,0,F M S,Paris Saint Germain,1,0.6498416513204575,1.1016694530844688,0.40363155864179134
13,5680,Thomas Meunier,22,1684,1,1.215106962248683,4,3.6352710407227278,21,24,3,0,D S,Paris Saint Germain,1,1.215106962248683,13.064929010346532,9.917463982477784
14,1676,David Luiz,3,245,0,0.5423957705497742,0,0.025805329903960228,3,1,1,0,D,Paris Saint Germain,0,0.5423957705497742,1.685201846063137,1.685201846063137
15,2310,Alphonse Areola,15,1296,0,0.0,0,0.0,0,0,0,0,GK S,Paris Saint Germain,0,0.0,2.2330419421195984,2.2330419421195984
16,2414,Grzegorz Krychowiak,11,658,0,0.47588038071990013,0,0.1213162112981081,5,3,2,0,M S,Paris Saint Germain,0,0.47588038071990013,4.252391027286649,3.839772390201688
17,3286,Kevin Trapp,24,2124,0,0.0,0,0.0,0,0,0,0,GK,Paris Saint Germain,0,0.0,7.304156020283699,7.304156020283699
18,3289,Maxwell,20,1714,0,0.13935336098074913,6,4.808912420645356,4,20,0,0,D S,Paris Saint Germain,0,0.13935336098074913,12.834362283349037,10.873017642647028
19,3292,Thiago Motta,30,2225,0,0.8791031818836927,0,0.7912346366792917,12,21,7,1,M S,Paris Saint Germain,0,0.8791031818836927,13.185211369767785,12.663322435691953
20,3295,Javier Pastore,15,860,0,0.854005298577249,4,3.4419918479397893,11,23,0,0,F M S,Paris Saint Germain,0,0.854005298577249,9.541565908119082,7.234897922724485
21,3599,Presnel Kimpembe,19,1710,0,0.08435437455773354,0,0.18085488863289356,4,3,7,0,D,Paris Saint Germain,0,0.08435437455773354,11.344920337200165,11.2180608920753
22,3600,Serge Aurier,22,1830,0,3.4841275941580534,3,3.09870926477015,23,24,3,1,D S,Paris Saint Germain,0,3.4841275941580534,7.570712868124247,5.508281936869025
23,3638,Hatem Ben Arfa,23,611,0,1.3349228017032146,1,2.904992450028658,15,18,1,0,F M S,Paris Saint Germain,0,1.3349228017032146,5.540499417111278,2.3078558035194874
24,5681,Giovani Lo Celso,4,82,0,0.1530971508473158,2,1.3054185211658478,3,2,1,0,M S,Paris Saint Germain,0,0.1530971508473158,1.4585039392113686,0.15308541059494019
25,5682,Gonçalo Guedes,7,141,0,0.4054928570985794,1,1.007025694474578,5,3,0,0,F S,Paris Saint Germain,0,0.4054928570985794,1.4125185459852219,0.12473026476800442
26,5750,Lorenzo Callegari,1,3,0,0.0,0,0.0,0,0,0,0,S,Paris Saint Germain,0,0.0,0.12114381790161133,0.12114381790161133
