,Unnamed: 0,player_number,name,age,position,tall,weight,games,mins,goals,assists,yel,red,spg,ps,aw,motm,rating,start_games,sub_games
0,0,11119,Lionel Messi,35," AM(CR),FW",170,72,36(1),3268,50,16,6,0,5.5,84.2,0.1,24,8.88,36,1
1,1,8040,Cesc Fàbregas,35," M(CL),FW",180,77,23(5),1947,9,8,6,0,1.6,86.9,0.1,2,7.44,23,5
2,2,5780,Dani Alves,39," D(R),M(CR)",172,70,29(4),2676,2,11,6,2,1.1,84.5,0.5,1,7.43,29,4
3,3,9486,Andrés Iniesta,38, M(CL),171,68,21(6),1867,2,9,3,0,1.8,89.7,0.1,2,7.43,21,6
4,4,25244,Alexis Sánchez,33," M(CLR),FW",169,62,20(5),1681,12,5,4,0,1.8,80.8,0.4,1,7.43,20,5
5,5,7415,Javier Mascherano,38," D(C),M(C)",174,73,30(1),2738,0,0,4,1,0.1,88.7,0.7,0,7.42,30,1
6,6,2302,Xavi,42, DMC,170,68,27(5),2256,10,7,3,0,1.2,92.4,0,2,7.41,27,5
7,7,44721,Sergio Busquets,34, DMC,189,76,28(3),2439,1,1,9,0,0.2,91.6,0.8,0,7.41,28,3
8,8,74939,Thiago,31, M(C),174,70,20(7),1820,2,3,2,1,0.9,92.7,0.4,1,7.4,20,7
9,9,13471,Adriano,37," D(CLR),M(L)",172,75,20(6),1733,1,5,3,0,0.8,89.9,0.5,1,7.13,20,6
10,10,6646,Eric Abidal,43, D(C),186,75,20(2),1765,0,2,0,0,0.2,89.9,1,0,7.07,20,2
11,11,91580,Isaac Cuenca,31," D(R),M(LR)",181,74,11(5),1076,2,2,1,0,0.9,88.8,0.1,0,7.05,11,5
12,12,1320,Carles Puyol,44, D(C),178,80,23(3),1920,3,0,3,0,0.4,90.7,0.8,0,6.95,23,3
13,13,14191,Pinto,46, GK,185,82,3,270,0,0,0,0,0,82.5,0,0,6.94,3,0
14,14,91387,Martín Montoya,31," D(LR),M(R)",175,73,3(4),369,0,1,1,0,0.3,89.0,0.7,0,6.86,3,4
15,15,12712,Gerard Piqué,35, D(C),194,85,17(5),1476,2,0,7,1,0.6,86.0,1,0,6.82,17,5
16,16,6319,David Villa,40," AM(L),FW",175,69,8(7),890,5,1,1,0,2.3,77.2,0.1,0,6.81,8,7
17,17,44055,Pedro,35," M(CLR),FW",169,65,20(9),1640,5,5,4,0,1.4,88.2,0,0,6.78,20,9
18,18,2664,Seydou Keita,42, M(C),183,75,14(12),1336,3,1,4,0,0.5,91.9,0.9,1,6.77,14,12
19,19,4871,Maxwell,41, D(L),176,73,4(3),420,0,0,1,0,0.3,88.8,1,0,6.71,4,3
20,20,82598,Jonathan dos Santos,32, M(CR),172,74,1(2),119,0,0,0,0,0.3,91.0,1,0,6.71,1,2
21,21,9484,Víctor Valdés,40, GK,183,78,35,3150,0,0,4,0,0,77.9,0,0,6.65,35,0
22,22,74938,Andreu Fontàs,32," D(C),DMC",185,89,1,80,0,0,0,0,0,93.0,1,0,6.55,1,0
23,23,91800,Cristian Tello,31, M(LR),178,65,4(12),438,3,0,1,0,1.3,85.6,0,0,6.47,4,12
24,24,90782,Sergi Roberto,30," D(R),M(CR)",178,68,1,90,0,0,1,0,1,74.6,2,0,6.43,1,0
25,25,83686,Marc Bartra,31," D(CR),DMC",184,70,0(1),22,0,0,0,0,0,83.3,0,0,6.29,0,1
26,26,12480,Ibrahim Afellay,36, M(CLR),180,76,1(3),120,0,0,0,0,0.3,94.1,0,0,6.26,1,3
27,27,98317,Gerard Deulofeu,28," AM(CLR),FW",177,73,0(1),26,0,0,0,0,0,50.0,0,0,6.11,0,1
28,28,75177,Marc Muniesa,30, D(CL),179,72,0(1),7,0,0,0,0,0,100.0,0,0,6.01,0,1
