,team_id,team_name,clean_sheets
0,228,Fulham,6
1,78,Crystal Palace,6
2,87,Liverpool,11
3,81,West Ham,11
4,76,West Bromwich Albion,4
5,82,Tottenham,12
6,238,Sheffield United,5
7,220,Brighton,8
8,72,Everton,12
9,245,Leeds,9
10,89,Manchester United,11
11,83,Arsenal,10
12,74,Southampton,8
13,86,Newcastle United,6
14,80,Chelsea,14
15,75,Leicester,11
16,71,Aston Villa,12
17,229,Wolverhampton Wanderers,9
18,92,Burnley,10
19,88,Manchester City,19
