,team_id,team_name,clean_sheets
0,87,Liverpool,15
1,81,West Ham,7
2,73,Bournemouth,3
3,92,Burnley,14
4,78,Crystal Palace,9
5,90,Watford,5
6,82,Tottenham,8
7,86,Newcastle United,8
8,75,Leicester,11
9,89,Manchester United,12
10,83,Arsenal,10
11,71,Aston Villa,5
12,220,Brighton,8
13,72,Everton,7
14,79,Norwich,5
15,74,Southampton,9
16,88,Manchester City,17
17,238,Sheffield United,13
18,80,Chelsea,9
19,229,Wolverhampton Wanderers,11
