,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,yellow_cards,red_cards,shots_per_game,pass_success_percentage,aerials_won,man_of_the_match,rating
0,3281,Zlatan Ibrahimovic,40, FW,195,95,29,29,0.0,2535,14,11,8,2,4.0,71.2,2.4,7,7.59
1,28550,Thiago Silva,37, D(C),183,79,33,33,0.0,2898,1,0,1,0,0.6,91.9,1.3,3,7.48
2,5689,Mario Yepes,46, D(C),186,83,11(2),11,2.0,1036,0,0,1,0,0.5,86.0,2.8,0,7.4
3,23206,Ignazio Abate,35," D(R),M(R)",180,73,26(3),26,3.0,2413,0,1,1,1,0.2,81.8,0.4,1,7.39
4,191,Massimo Ambrosini,45, M(C),182,72,16(2),16,2.0,1388,1,1,5,0,0.6,86.8,0.6,1,7.25
5,584,Mark van Bommel,45," D(C),DMC,M(R)",187,85,14,14,0.0,1127,0,1,5,1,0.7,88.7,0.3,0,7.22
6,160,Gianluca Zambrotta,45, D(CR),181,76,15,15,0.0,1317,0,0,1,0,0.5,89.7,0.6,0,7.18
7,23158,Alexandre Pato,33," M(CLR),FW",175,72,19(6),19,6.0,1602,14,3,3,0,2.5,75.4,0.3,4,7.17
8,546,Massimo Oddo,46," D(R),M(R)",182,76,3(4),3,4.0,433,0,2,1,0,0.3,74.9,0.9,0,7.15
9,70148,Rodney Strasser,32, M(C),178,80,1(2),1,2.0,159,1,0,0,0,1.0,85.7,2.3,0,7.14
10,14247,Robinho,38," AM(CLR),FW",172,60,26(8),26,8.0,2330,14,3,2,0,2.8,85.9,0.1,4,7.11
11,591,Gennaro Gattuso,44," D(C),M(C)",177,77,28(3),28,3.0,2211,2,2,7,0,0.6,82.9,0.5,0,7.09
12,2579,Andrea Pirlo,43, M(C),177,68,12(5),12,5.0,1140,1,3,3,0,0.8,86.4,0.1,1,7.06
13,4644,Marco Borriello,40, FW,180,73,1,1,0.0,62,0,0,0,0,4.0,50.0,1.0,0,7.05
14,1690,Clarence Seedorf,46, M(C),177,80,23(7),23,7.0,2137,4,6,1,0,2.0,86.0,0.1,1,7.04
15,500,Alessandro Nesta,46, D(C),186,80,26,26,0.0,2231,0,0,3,0,0.3,88.3,0.5,0,7.01
16,2533,Christian Abbiati,45, GK,191,92,35,35,0.0,3081,0,0,2,0,0.0,61.2,0.0,1,7.01
17,70699,Dídac Vilá,33," D(L),M(L)",185,74,1,1,0.0,90,0,0,0,0,1.0,93.0,1.0,0,6.97
18,2247,Daniele Bonera,41, D(CR),183,84,15(1),15,1.0,1280,0,1,3,0,0.4,84.6,0.5,0,6.94
19,711,Antonio Cassano,40," AM(CL),FW",175,80,9(8),9,8.0,923,4,6,0,1,1.3,77.0,0.1,1,6.93
20,5869,Luca Antonini,40," D(CL),M(L)",182,70,18(4),18,4.0,1623,0,2,2,0,0.3,86.3,0.5,1,6.9
21,1792,Ronaldinho,42, AM(C),182,80,7(4),7,4.0,606,0,3,0,0,1.5,81.9,0.0,1,6.88
22,6321,Mathieu Flamini,38, M(C),178,67,14(8),14,8.0,1414,2,0,3,0,1.3,87.1,0.4,0,6.78
23,22210,Sokratis Papastathopoulos,34, D(CR),186,85,3(2),3,2.0,343,0,0,1,0,0.6,92.8,0.8,0,6.77
24,11867,Kevin-Prince Boateng,35," M(CLR),FW",187,85,18(8),18,8.0,1643,3,2,9,0,1.5,81.6,0.7,0,6.75
25,871,Marek Jankulovski,45, D(C),184,76,3(2),3,2.0,196,0,0,0,0,0.6,84.4,0.2,0,6.73
26,6022,Marco Amelia,40, GK,190,90,3(1),3,1.0,338,0,0,0,0,0.0,81.4,0.0,1,6.72
27,83220,Alexander Merkel,30, M(CR),179,73,6,6,0.0,422,0,0,1,0,0.7,82.9,0.8,0,6.66
28,158,Filippo Inzaghi,49, FW,181,74,1(5),1,5.0,178,2,0,0,0,1.2,93.3,0.3,0,6.53
29,17491,Urby Emanuelson,36," D(L),M(CLR)",176,68,2(7),2,7.0,375,0,0,0,0,1.1,81.6,0.2,0,6.53
30,2959,Nicola Legrottaglie,45, D(C),185,73,0(1),0,1.0,39,0,0,0,0,0.0,76.5,0.0,0,6.38
31,96002,Giacomo Beretta,30, Forward,185,80,0(1),0,1.0,4,0,0,0,0,1.0,50.0,0.0,0,6.14
32,2645,Flavio Roma,48, Goalkeeper,191,86,0(1),0,1.0,3,0,0,0,0,0.0,100.0,0.0,0,6.05
33,91541,Nnamdi Oduamadi,31, Forward,171,65,0(1),0,1.0,5,0,0,0,0,0.0,100.0,0.0,0,5.96
