,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,yellow_cards,red_cards,shots_per_game,pass_success_percentage,aerials_won,man_of_the_match,rating
0,19664,Nicolas Douchez,42, GK,186,81,1,1,0.0,90,0,0,0,0,0.0,91.7,1.0,0,8.32
1,3281,Zlatan Ibrahimovic,40, FW,195,95,29(2),29,2.0,2553,38,13,1,0,5.0,78.9,1.4,14,8.29
2,23110,Ángel Di María,34," M(CLR),FW",180,75,26(3),26,3.0,2134,10,18,0,0,2.4,80.5,0.0,5,7.94
3,92795,Layvin Kurzawa,30," D(L),M(L)",182,74,14(2),14,2.0,1287,3,5,1,0,1.0,89.9,1.9,1,7.9
4,83683,Serge Aurier,29," D(CLR),M(R)",176,76,21,21,0.0,1887,2,2,8,0,1.0,88.4,2.8,0,7.75
5,28550,Thiago Silva,37, D(C),183,79,29(1),29,1.0,2622,1,1,3,0,0.5,94.6,2.4,2,7.65
6,44178,Gregory van der Wiel,34," D(CR),M(R)",183,69,16(1),16,1.0,1381,2,3,2,0,0.5,89.8,1.0,0,7.45
7,22627,Salvatore Sirigu,35, GK,192,80,2(1),2,1.0,225,0,0,0,0,0.0,80.0,0.0,0,7.42
8,92508,Lucas Moura,30," AM(CLR),FW",172,72,26(10),26,10.0,2328,9,4,3,0,1.8,85.1,0.9,1,7.4
9,128048,Hervin Ongenda,27, AM(L),170,65,4(1),4,1.0,350,1,1,0,0,1.0,87.9,0.2,0,7.31
10,247800,Presnel Kimpembe,27, D(C),183,77,5(1),5,1.0,426,0,0,1,0,0.0,92.5,1.2,0,7.28
11,24328,Edinson Cavani,35," AM(LR),FW",184,71,24(8),24,8.0,2305,19,5,3,0,2.7,85.4,0.3,2,7.27
12,116609,Adrien Rabiot,27," DMC,M(L)",188,71,19(5),19,5.0,1616,1,1,3,1,0.6,90.8,1.5,1,7.26
13,17778,Blaise Matuidi,35, M(CL),180,75,23(8),23,8.0,2064,4,6,4,0,0.5,91.8,0.6,2,7.18
14,41220,Javier Pastore,33, AM(CLR),187,78,11(5),11,5.0,877,2,6,1,0,1.3,82.3,0.2,1,7.17
15,27586,David Luiz,35," D(C),DMC",189,84,23(2),23,2.0,2088,1,2,4,0,0.6,92.1,1.2,1,7.16
16,4871,Maxwell,41, D(L),176,73,24(4),24,4.0,2223,3,3,0,0,0.4,91.2,0.8,1,7.14
17,91961,Marco Verratti,29, M(C),165,60,11(7),11,7.0,1064,0,3,2,0,0.1,93.0,0.2,0,7.08
18,4649,Thiago Motta,40, M(C),187,83,26(6),26,6.0,2348,1,1,6,0,0.4,92.5,1.5,0,7.02
19,101949,Marquinhos,28," D(CR),DMC",183,75,20(9),20,9.0,1920,1,0,1,0,0.3,93.3,1.0,0,6.92
20,83303,Benjamin Stambouli,32," D(CR),M(C)",180,82,18(9),18,9.0,1500,0,0,2,0,0.1,90.9,0.9,0,6.9
21,300945,Christopher Nkunku,24," M(CLR),FW",175,73,4(1),4,1.0,329,0,0,0,0,0.2,94.4,0.4,0,6.8
22,66424,Kevin Trapp,32, GK,189,88,35,35,0.0,3106,0,0,0,0,0.0,81.0,0.2,0,6.78
23,16844,Ezequiel Lavezzi,37," AM(CLR),FW",173,75,3(13),3,13.0,427,2,0,0,0,0.8,86.4,0.0,0,6.4
24,245643,Jean-Kévin Augustin,25," AM(R),FW",177,69,4(9),4,9.0,416,1,0,1,0,0.7,86.8,0.5,0,6.39
25,302931,Kevin Rimane,31, Defender,181,0,0(1),0,1.0,2,0,0,0,0,0.0,100.0,0.0,0,6.06
26,315558,Yakou Meite,26," AM(LR),FW",184,82,0(1),0,1.0,1,0,0,0,0,0.0,0.0,0.0,0,6.0
27,315560,Timothee Taufflieb,29, Midfielder,172,75,0(1),0,1.0,3,0,0,0,0,0.0,100.0,0.0,0,5.98
