,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,yellow_cards,red_cards,shots_per_game,pass_success_percentage,aerials_won,man_of_the_match,rating
0,81726,Phil Jones,30," D(CR),DMC",180,71,22,22,0.0,1879,0,0,3,0,0.1,85.3,2.3,3,7.51
1,71345,Chris Smalling,32, D(CR),194,81,21(4),21,4.0,1880,4,0,1,1,0.7,88.6,2.8,2,7.34
2,71174,Ander Herrera,33, M(C),182,71,19(7),19,7.0,1869,6,4,6,0,1.4,89.2,0.5,4,7.33
3,3859,Wayne Rooney,36," M(CLR),FW",176,83,33,33,0.0,2877,12,5,5,1,2.4,84.7,1.2,1,7.28
4,70050,Marcos Rojo,32, D(CL),186,82,20(2),20,2.0,1765,0,0,6,0,0.7,85.5,2.6,1,7.26
5,8166,Ashley Young,37," D(LR),M(LR)",175,65,23(3),23,3.0,2068,2,5,5,0,1.1,80.9,0.7,4,7.23
6,18296,Antonio Valencia,37," D(R),M(R)",180,83,29(3),29,3.0,2584,0,2,4,0,0.2,89.5,0.8,1,7.23
7,70033,Daley Blind,32," D(CL),DMC,M(L)",180,72,25,25,0.0,2172,2,2,4,0,1.1,87.7,1.3,1,7.19
8,22738,Marouane Fellaini,34, M(C),194,85,19(8),19,8.0,1831,6,0,5,1,1.3,84.7,4.1,3,7.16
9,22079,Jonny Evans,34, D(CL),188,77,12(2),12,2.0,1091,0,0,1,0,0.1,85.1,1.7,0,7.13
10,4564,Robin van Persie,39," AM(C),FW",183,71,25(2),25,2.0,2114,10,2,5,0,2.8,85.2,1.2,3,7.11
11,2115,Michael Carrick,41," D(C),M(C)",188,74,16(2),16,2.0,1457,1,2,1,0,0.4,89.6,0.8,0,7.06
12,23110,Ángel Di María,34," M(CLR),FW",180,75,20(7),20,7.0,1645,3,10,1,0,2.3,77.8,0.0,1,7.0
13,25363,Juan Mata,34, AM(CLR),170,63,27(6),27,6.0,2309,9,4,2,0,1.0,89.5,0.1,2,6.89
14,9484,Víctor Valdés,40, GK,183,78,1(1),1,1.0,106,0,0,0,0,0.0,43.1,0.0,0,6.85
15,118244,Luke Shaw,27," D(CL),M(L)",185,75,15(1),15,1.0,1127,0,0,1,1,0.2,86.7,1.8,0,6.79
16,4092,Rafael,32," D(LR),M(R)",172,78,6(4),6,4.0,591,0,1,2,0,0.2,84.2,0.5,1,6.75
17,244565,Patrick McNair,27," D(CR),M(C)",183,72,12(4),12,4.0,1028,0,0,2,0,0.3,86.7,1.1,0,6.7
18,107941,Michael Keane,29, D(CR),191,82,0(1),0,1.0,46,0,0,0,0,1.0,94.1,2.0,0,6.69
19,79554,David de Gea,31, GK,192,76,37,37,0.0,3314,0,0,0,0,0.0,64.1,0.1,0,6.68
20,18701,Radamel Falcao,36, FW,177,72,14(12),14,12.0,1287,4,4,2,0,1.5,86.2,0.7,0,6.61
21,69956,Tom Cleverley,33, M(CLR),175,67,1,1,0.0,90,0,0,1,0,1.0,90.2,1.0,0,6.57
22,21723,Anderson,34, M(CR),176,69,0(1),0,1.0,20,0,0,0,0,0.0,88.2,1.0,0,6.49
23,130334,Adnan Januzaj,27, AM(CLR),186,76,7(11),7,11.0,850,0,0,0,0,1.4,81.9,0.5,0,6.47
24,137795,Tyler Blackett,28," D(CL),M(L)",188,76,6(5),6,5.0,650,0,0,3,1,0.0,84.8,1.2,0,6.45
25,39308,Danny Welbeck,31," AM(CLR),FW",185,73,0(2),0,2.0,44,0,0,0,0,0.0,76.5,1.0,0,6.4
26,19104,Nani,35," M(CLR),FW",178,66,0(1),0,1.0,45,0,0,0,0,0.0,93.8,0.0,0,6.37
27,145271,James Wilson,26," AM(CR),FW",183,73,2(11),2,11.0,349,1,0,3,0,0.6,76.5,0.6,0,6.32
28,243254,Andreas Pereira,26, M(CLR),178,71,0(1),0,1.0,13,0,0,0,0,0.0,50.0,0.0,0,6.32
29,109000,Jesse Lingard,29," AM(CLR),FW",175,62,1,1,0.0,24,0,0,0,0,0.0,69.2,0.0,0,6.32
30,5835,Darren Fletcher,38, M(C),183,83,4(7),4,7.0,365,0,0,1,0,0.1,90.0,0.1,0,6.19
31,35003,Chicharito,34, FW,175,73,1,1,0.0,46,0,0,0,0,0.0,90.0,0.0,0,6.19
32,107945,Tom Thorpe,29, D(C),185,89,0(1),0,1.0,1,0,0,0,0,0.0,0.0,0.0,0,6.0
