,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,yellow_cards,red_cards,shots_per_game,pass_success_percentage,aerials_won,man_of_the_match,rating
0,80767,Philippe Coutinho,30, M(CLR),172,68,32(3),32,3,2801,5,5,3,0,2.9,80.2,0.2,5,7.34
1,97692,Raheem Sterling,27," M(CLR),FW",170,69,34(1),34,1,3053,7,7,5,0,2.4,81.1,0.1,3,7.27
2,19840,Martin Skrtel,37, D(C),191,81,33,33,0,2970,1,0,8,0,0.6,90.0,3.4,4,7.21
3,68659,Jordan Henderson,32," D(C),M(CLR)",182,67,36(1),36,1,3256,6,9,6,0,1.4,82.4,1.1,2,7.14
4,29575,Mamadou Sakho,32, D(C),187,83,15(1),15,1,1418,0,0,1,0,0.1,89.5,2.8,1,7.05
5,111212,Emre Can,28," D(CLR),DMC",186,86,23(4),23,4,2067,1,0,2,1,0.6,83.2,1.6,2,7.05
6,23736,Daniel Sturridge,33," M(R),FW",188,76,7(5),7,5,750,4,1,0,0,3.3,79.2,0.4,0,7.01
7,29106,Dejan Lovren,33, D(C),188,84,22(4),22,4,2036,0,0,4,0,0.7,85.2,3.7,1,6.98
8,31451,Lucas Leiva,35," D(C),M(C)",179,74,16(4),16,4,1315,0,0,4,0,0.6,87.2,1.6,1,6.97
9,17,Steven Gerrard,42, M(C),185,82,25(4),25,4,2238,9,1,7,1,1.9,85.0,0.7,0,6.95
10,21683,Adam Lallana,34, M(CLR),172,73,23(4),23,4,1792,5,3,4,0,1.4,82.5,0.7,1,6.93
11,109227,Javier Manquillo,28," D(LR),M(R)",178,76,10,10,0,762,0,0,3,0,0.2,82.8,1.2,0,6.87
12,23444,Joe Allen,32, M(C),168,62,16(5),16,5,1471,1,0,3,0,0.6,87.9,0.3,0,6.81
13,4574,Glen Johnson,38," D(CLR),M(R)",182,78,15(4),15,4,1331,1,0,2,0,0.4,83.0,1.6,1,6.79
14,52197,Simon Mignolet,34, GK,193,87,35(1),35,1,3224,0,0,0,0,0.0,61.9,0.2,0,6.73
15,113275,Alberto Moreno,30," D(L),M(L)",171,65,26(2),26,2,2263,2,0,6,0,0.6,82.7,0.5,0,6.72
16,105577,Lazar Markovic,28, AM(CLR),175,65,11(8),11,8,935,2,1,0,0,0.8,81.2,0.1,1,6.67
17,105797,Jordon Ibe,26, M(CLR),176,81,7(5),7,5,618,0,0,0,0,0.8,87.4,0.3,0,6.63
18,33799,Mario Balotelli,32, FW,189,88,10(6),10,6,940,1,0,5,0,3.5,69.7,0.6,0,6.54
19,3817,Kolo Touré,41, D(C),183,74,7(5),7,5,711,0,0,0,0,0.1,87.6,1.5,0,6.52
20,14230,José Enrique,36," D(L),M(L)",184,76,2(2),2,2,203,0,0,0,0,0.3,65.7,1.3,0,6.34
21,8409,Rickie Lambert,40, FW,188,77,7(18),7,18,825,2,2,2,0,0.8,68.1,1.5,0,6.33
22,11774,Bradley Jones,40, GK,194,76,3,3,0,196,0,0,0,0,0.0,58.5,0.3,0,6.2
23,80882,Fabio Borini,31," M(CLR),FW",180,73,3(9),3,9,394,1,1,1,1,1.2,76.1,0.3,0,6.16
24,274630,Jerome Sinclair,26," AM(LR),FW",173,79,0(2),0,2,25,0,0,0,0,0.0,83.3,0.0,0,5.96
