,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,yellow_cards,red_cards,shots_per_game,pass_success_percentage,aerials_won,man_of_the_match,rating
0,6778,Jérémy Toulalan,39," D(C),M(C)",183,86,29,29,0.0,2504,1,1,6,0,0.7,82.6,2.9,4,7.51
1,92795,Layvin Kurzawa,30," D(L),M(L)",182,74,28,28,0.0,2406,5,3,3,0,1.4,77.4,1.5,5,7.44
2,71182,James Rodríguez,31," AM(CLR),FW",180,75,30(4),30,4.0,2644,9,12,1,0,2.7,81.1,0.6,4,7.44
3,16161,João Moutinho,36, M(C),170,61,31,31,0.0,2564,1,8,3,0,1.4,85.8,0.6,4,7.3
4,2213,Dimitar Berbatov,41," AM(C),FW",188,79,9(3),9,3.0,767,6,4,1,0,1.8,77.4,1.8,2,7.17
5,6666,Ricardo Carvalho,44, D(C),183,79,37,37,0.0,3330,0,2,8,0,0.2,87.2,2.2,1,7.13
6,83250,Aymen Abdennour,33, D(C),187,85,6,6,0.0,540,0,0,2,0,0.5,85.8,3.2,1,7.1
7,34230,Mounir Obbadi,39, M(C),172,65,28(3),28,3.0,2445,3,2,4,0,0.9,87.0,0.4,2,7.09
8,115916,Fabinho,28," D(CR),DMC",188,78,21(5),21,5.0,1913,0,0,3,0,0.5,83.6,0.7,1,7.06
9,115472,Yannick Carrasco,29," M(CLR),FW",185,73,14(4),14,4.0,1167,3,3,2,0,1.7,79.5,0.3,1,6.97
10,29214,Danijel Subasic,37, GK,191,84,35,35,0.0,3150,0,0,2,0,0.0,61.8,0.1,2,6.94
11,18701,Radamel Falcao,36, FW,177,72,16(1),16,1.0,1394,9,0,5,0,2.9,84.7,1.1,0,6.93
12,91978,Geoffrey Kondogbia,29," D(C),DMC",188,80,17(9),17,9.0,1569,1,2,4,0,0.7,87.4,0.6,0,6.9
13,6646,Eric Abidal,43, D(C),186,75,26,26,0.0,2311,0,0,6,0,0.1,88.3,1.2,0,6.86
14,89947,Nicolas Isimat-Mirin,30, D(C),187,82,5(1),5,1.0,479,0,0,1,0,0.3,82.4,2.8,0,6.86
15,17946,Andrea Raggi,38, D(CLR),187,82,22(6),22,6.0,2032,1,2,2,0,0.5,79.5,1.4,0,6.82
16,93917,Valère Germain,32," AM(CLR),FW",181,75,14(9),14,9.0,1225,5,2,1,0,1.5,72.2,1.4,0,6.8
17,33663,Elderson Echiéjilé,34, D(L),184,76,5,5,0.0,450,0,0,2,0,0.6,83.0,1.2,0,6.76
18,122366,Anthony Martial,26," AM(LR),FW",181,76,8(3),8,3.0,571,2,1,0,0,1.2,81.8,0.5,0,6.67
19,70104,Emmanuel Rivière,32, FW,182,76,21(9),21,9.0,1755,10,2,4,0,1.7,77.5,1.4,1,6.67
20,115587,Lucas Ocampos,28," M(CLR),FW",187,84,13(21),13,21.0,1355,5,1,3,0,1.3,78.7,0.3,1,6.61
21,134870,Jessy Pi,28, DMC,179,76,2(3),2,3.0,275,0,0,0,0,0.6,80.0,0.4,0,6.61
22,33831,Sergio Romero,35, GK,192,87,2(1),2,1.0,226,0,0,0,0,0.0,43.2,0.0,0,6.54
23,120818,Nabil Dirar,36," D(LR),M(CR)",187,82,2(9),2,9.0,321,1,2,0,0,0.2,71.4,0.1,0,6.5
24,4484,Andreas Wolf,40," D(CL),DMC",182,82,0(1),0,1.0,29,0,0,0,0,0.0,75.0,1.0,0,6.36
25,132775,Marcel Tisserand,29," D(CLR),M(R)",190,80,2(4),2,4.0,176,0,0,0,0,0.2,76.5,0.8,0,6.26
26,2645,Flavio Roma,48, Goalkeeper,191,86,1,1,0.0,44,0,0,0,0,0.0,81.8,0.0,0,6.18
27,36675,Delvin N'Dinga,34, M(C),181,75,0(2),0,2.0,6,0,0,1,0,0.0,100.0,0.0,0,6.08
28,137330,Borja López,28, D(C),192,78,0(1),0,1.0,20,0,0,0,0,0.0,42.9,1.0,0,6.06
