,Unnamed: 0,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,shot_per_game,key_passes_per_game,dribbles_per_game,fouled_per_game,offsides_per_game,dispossessed_per_game,bad_control_per_game,rating
0,0,300713,Kylian Mbappé,23," AM(LR),FW",178,73,34(1),34,1,3032,28,17,4.2,2.0,3.2,1.5,1.1,1.6,3.2,8.04
1,1,50835,Neymar,30," AM(CLR),FW",175,68,22,22,0,1861,13,6,2.5,2.8,2.6,3.2,0.5,3.0,3.7,7.65
2,2,11119,Lionel Messi,35," AM(CR),FW",170,72,24(2),24,2,2153,6,14,3.4,2.4,2.5,1.3,0.4,1.6,1.8,7.77
3,3,91961,Marco Verratti,29, M(C),165,60,23(1),23,1,1951,2,2,0.3,1.3,1.9,2.0,0.0,0.9,1.2,7.21
4,4,248112,Abdou Diallo,26, D(CL),187,79,10(2),10,2,877,0,1,0.2,0.3,1.6,0.3,0.0,0.5,1.1,6.93
5,5,106590,Rafinha,30, M(CLR),174,71,3(2),3,2,221,0,0,1.0,0.4,1.2,1.0,0.0,0.4,1.0,6.75
6,6,23110,Ángel Di María,34," M(CLR),FW",180,75,19(7),19,7,1654,5,7,2.0,2.1,1.2,0.5,0.3,0.6,1.8,7.17
7,7,395221,Nuno Mendes,20," D(L),M(L)",176,70,18(9),18,9,1654,0,1,0.3,0.7,1.0,0.9,0.0,0.7,1.0,6.67
8,8,106894,Juan Bernat,29," D(L),M(CL)",177,67,12(3),12,3,965,0,0,0.1,0.3,0.9,0.6,0.1,0.3,0.5,6.69
9,9,80464,Idrissa Gueye,33, M(C),174,66,18(8),18,8,1641,3,1,0.9,0.6,0.8,0.6,0.0,0.6,0.7,6.86
10,10,361283,Colin Dagba,24, D(R),170,62,2(1),2,1,166,0,0,0.0,0.7,0.7,0.7,0.0,1.0,0.3,6.43
11,11,320834,Achraf Hakimi,23," D(LR),M(R)",181,73,28(4),28,4,2486,4,6,0.6,1.0,0.7,0.4,0.2,0.4,1.0,6.93
12,12,372927,Éric Ebimbe,21, AM(CR),183,66,4(6),4,6,315,0,0,0.4,0.1,0.6,0.4,0.0,0.6,0.7,6.38
13,13,96449,Julian Draxler,29," AM(CLR),FW",185,72,5(13),5,13,542,2,1,0.5,0.5,0.6,0.1,0.1,0.4,0.3,6.49
14,14,94868,Pablo Sarabia,30," D(L),M(CLR),FW",174,70,0(2),0,2,21,1,0,0.5,0.0,0.5,0.5,0.0,0.0,1.0,6.53
15,15,93700,Leandro Paredes,28, DMC,180,75,10(5),10,5,842,1,2,0.5,0.5,0.4,0.5,0.0,0.1,0.3,6.73
16,16,33568,Georginio Wijnaldum,31, M(CLR),175,69,18(13),18,13,1654,1,3,0.7,0.4,0.4,0.5,0.0,0.7,0.9,6.42
17,17,9909,Sergio Ramos,36, D(CR),184,82,8(4),8,4,799,2,0,1.0,0.1,0.3,0.3,0.1,0.1,0.2,6.78
18,18,71174,Ander Herrera,33, M(C),182,71,12(7),12,7,1093,3,2,0.7,0.9,0.3,0.3,0.2,0.3,0.9,6.84
19,19,247800,Presnel Kimpembe,27, D(C),183,77,29(1),29,1,2580,1,0,0.2,0.1,0.3,0.9,0.0,0.2,0.5,6.76
20,20,94891,Danilo Pereira,31," D(C),DMC",188,83,22(5),22,5,2039,5,0,0.7,0.2,0.3,0.9,0.0,0.2,0.7,6.93
21,21,101949,Marquinhos,28," D(CR),DMC",183,75,32,32,0,2862,5,0,0.7,0.2,0.1,0.3,0.0,0.1,0.3,6.86
22,22,106964,Mauro Icardi,29, FW,181,75,10(14),10,14,1019,4,0,1.2,0.4,0.1,0.3,0.4,0.4,0.6,6.35
23,23,255167,Thilo Kehrer,26," D(CLR),M(R)",186,76,16(11),16,11,1505,2,0,0.3,0.1,0.1,0.2,0.0,0.4,0.2,6.56
24,24,262515,Gianluigi Donnarumma,23, GK,196,90,17,17,0,1530,0,0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,6.69
25,25,234358,Alexandre Letellier,31, GK,193,93,0(1),0,1,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.04
26,26,384005,Arnaud Kalimuendo,20, FW,175,63,0(2),0,2,6,0,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.07
27,27,437309,Djeidi Gassama,19, Forward,0,0,0(1),0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.12
28,28,410257,Edouard Michut,19, Midfielder,0,0,0(5),0,5,67,0,1,0.0,0.2,0.0,0.8,0.0,0.2,0.2,6.0
29,29,421405,El Chadaille Bitshiabu,17, Defender,196,0,0(1),0,1,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.24
30,30,413187,Ismaël Gharbi,18, Midfielder,0,0,0(1),0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.01
31,31,65901,Keylor Navas,35, GK,185,80,21,21,0,1858,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.78
32,32,421404,Nathan Bitumazala,19, Midfielder,0,0,0(1),0,1,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.02
33,33,425077,Sekou Yansané,19, Forward,0,0,0(1),0,1,16,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.11
34,34,109338,Sergio Rico,29, GK,195,90,0(1),0,1,22,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.89
35,35,399772,Xavi Simons,19, Midfielder,168,58,1(5),1,5,127,0,0,0.3,0.2,0.0,0.7,0.0,0.8,0.8,6.06
