,Unnamed: 0,player_number,name,age,position,tall,weight,games,mins,goals,assists,yel,red,spg,ps,aw,motm,rating,start_games,sub_games
0,0,28186,Daniel Parejo,33, M(C),182,74,28(3),2423,4,5,7,0,1,87.9,0.8,3,7.39,28,3
1,1,91304,Jonathan Viera,32," AM(CLR),FW",171,66,1,79,0,0,0,0,1,84.2,0,0,7.21,1,0
2,2,23062,Pablo Piatti,33, M(CLR),163,63,13(4),1118,5,3,3,0,1.9,75.0,0.9,2,7.07,13,4
3,3,5881,Jeremy Mathieu,38, D(CL),189,82,32,2824,3,0,6,1,0.5,82.8,1.9,0,7.07,32,0
4,4,26877,Adil Rami,36, D(C),190,90,3,270,0,0,1,0,1,84.6,3.7,1,7.02,3,0
5,5,106894,Juan Bernat,29," D(L),M(CL)",177,67,26(6),2484,1,2,2,0,0.3,86.5,0.9,2,6.99,26,6
6,6,34239,Sofiane Feghouli,32, M(CR),177,75,22(10),2067,4,8,4,0,1.5,73.5,1.2,1,6.96,22,10
7,7,33724,Éver Banega,34, M(C),174,77,14(4),1156,1,3,5,0,1.1,84.3,0.2,1,6.95,14,4
8,8,27745,Javi Fuego,38, M(C),181,76,25(2),2236,2,0,6,0,0.5,85.7,1.7,1,6.91,25,2
9,9,14085,Antonio Barragán,35," D(CR),M(R)",182,76,17(3),1492,0,4,1,2,0.3,79.9,1.2,0,6.88,17,3
10,10,10110,Ricardo Costa,41, D(C),183,80,20,1717,3,0,6,1,0.7,86.7,2,0,6.86,20,0
11,11,22033,Jonas,38," AM(CLR),FW",181,73,23(8),2097,10,1,4,0,2.8,78.2,1.8,1,6.86,23,8
12,12,135238,Fede Cartabia,29, AM(CLR),170,69,16(9),1423,0,1,3,0,1.8,81.4,0.3,2,6.85,16,9
13,13,79558,Víctor Ruiz,33, D(C),184,95,8(3),770,1,0,3,0,0.2,83.2,2.4,0,6.84,8,3
14,14,30641,Diego Alves,37, GK,190,90,27,2285,0,0,3,0,0,48.4,0.4,3,6.83,27,0
15,15,21019,Andrés Guardado,35," D(L),M(CL)",169,60,12(4),1045,0,0,3,0,0.3,82.2,0.9,0,6.79,12,4
16,16,130356,Rúben Vezo,28, D(CR),182,80,5(3),491,1,0,0,0,0.4,78.2,2,0,6.76,5,3
17,17,2664,Seydou Keita,42, M(C),183,75,9(2),760,1,0,4,0,0.5,78.2,2,0,6.76,9,2
18,18,14386,João Pereira,38, D(R),172,70,23(2),2074,0,2,7,0,0.2,80.8,0.2,0,6.69,23,2
19,19,69481,Dorlan Pabón,34," AM(CLR),FW",172,73,11(2),913,3,0,0,0,2.8,80.4,0.1,0,6.69,11,2
20,20,90780,Oriol Romeu,30, DMC,183,83,11(2),998,0,0,3,0,0.2,88.6,1.9,0,6.68,11,2
21,21,95953,Paco Alcácer,29," AM(R),FW",175,72,17(6),1542,6,2,6,0,1.9,69.0,1.5,1,6.67,17,6
22,22,119817,José Gayà,27," D(L),M(L)",172,66,1,90,0,0,0,0,0,56.6,1,0,6.66,1,0
23,23,33866,Vicente Guaita,35, GK,190,81,11(2),1136,0,0,1,0,0,52.1,0.6,0,6.63,11,2
24,24,35237,Eduardo Vargas,32," AM(CLR),FW",170,74,13(3),1103,3,1,3,0,1.8,76.3,1.8,0,6.58,13,3
25,25,5565,Hélder Postiga,40, FW,180,76,9(6),853,3,0,1,0,1.6,74.5,1.7,0,6.53,9,6
26,26,106868,Míchel,34, M(CR),182,68,6(7),532,0,2,3,0,0.8,85.5,0.9,0,6.52,6,7
27,27,11234,Philippe Senderos,37, D(C),190,86,7(1),658,0,0,4,0,0.5,78.9,2.1,0,6.49,7,1
28,28,106895,Portu,30," AM(CLR),FW",167,66,1,70,0,0,1,0,0,74.2,3,0,6.38,1,0
29,29,44189,Sergio Canales,31, M(CLR),176,65,7(12),818,0,1,1,0,1.2,87.3,0.2,0,6.31,7,12
30,30,130567,Vinícius Araújo,29," AM(L),FW",176,72,0(6),93,0,1,0,0,0.2,100.0,0.2,0,6.12,0,6
