,Unnamed: 0,player_number,name,age,position,tall,weight,games,mins,goals,assists,yel,red,spg,ps,aw,motm,rating,start_games,sub_games
0,0,61610,Ricardo Rodríguez,30," D(CL),M(L)",181,78,34,3060,5,9,2,0,1.1,80.4,3.1,8,8.01,34,0.0
1,1,7417,Diego,37, M(CLR),174,78,15,1274,3,2,7,0,2.8,81.8,0.6,1,7.73,15,0.0
2,2,73084,Kevin De Bruyne,31," M(CLR),FW",181,68,16,1420,3,6,2,1,2.1,74.2,1.1,1,7.71,16,0.0
3,3,14172,Naldo,40, D(C),198,91,33,2970,3,2,7,0,1.5,80.8,5.4,4,7.54,33,0.0
4,4,43369,Luiz Gustavo,35," D(C),M(C)",187,78,29,2543,4,2,6,3,1.1,86.6,1.9,3,7.35,29,0.0
5,5,100591,Robin Knoche,30, D(C),189,84,30(2),2783,3,2,2,0,0.3,83.6,4.5,0,7.25,30,2.0
6,6,70524,Ivan Perisic,33," M(CLR),FW",186,80,24(9),2214,10,4,4,0,2.1,71.7,2.9,2,7.17,24,9.0
7,7,3467,Ivica Olic,43," AM(LR),FW",182,85,28(4),2409,14,5,2,0,2.3,69.4,2.6,1,7.16,28,4.0
8,8,20626,Christian Träsch,35," D(R),M(C)",180,75,21(1),1826,0,1,2,1,0.3,78.6,2,0,7.1,21,1.0
9,9,115573,Junior Malanda,28, DMC,181,78,5(2),405,2,0,0,0,1.6,81.1,1.9,0,6.98,5,2.0
10,10,22652,Vieirinha,36," D(R),M(LR)",172,70,7(4),654,1,1,1,0,1.7,84.2,0.2,0,6.97,7,4.0
11,11,6540,Patrick Ochs,38, D(R),179,71,14(3),1306,0,2,7,0,0.3,79.6,0.8,0,6.94,14,3.0
12,12,108919,Maximilian Arnold,28, M(CR),184,74,27(1),2252,7,2,3,1,2,81.0,1.3,2,6.81,27,1.0
13,13,82362,Daniel Caligiuri,34," D(R),M(CLR),FW",182,80,9(15),1112,1,1,2,1,1,70.4,1.8,0,6.73,9,15.0
14,14,10714,Diego Benaglio,39, GK,194,89,29,2566,0,0,0,0,0,66.0,0.5,0,6.7,29,0.0
15,15,91029,Willi Evseev,30, Midfielder,177,73,0(3),14,0,2,0,0,0,100.0,0,0,6.68,0,3.0
16,16,34323,Bas Dost,33, FW,196,89,6(7),602,4,0,0,0,0.7,66.1,3.2,0,6.63,6,7.0
17,17,12225,Jan Polák,41, M(C),181,80,8(10),830,0,0,2,0,0.2,84.5,1.4,0,6.53,8,10.0
18,18,77114,Timm Klose,34, D(C),193,87,5(5),373,0,0,1,1,0,85.4,2.3,1,6.52,5,5.0
19,19,63012,Slobodan Medojevic,31, DMC,182,77,16(4),1362,0,0,3,0,0.6,81.6,1.1,0,6.49,16,4.0
20,20,10154,Marcel Schäfer,38," D(L),M(L)",184,75,5(16),516,1,1,1,0,0.6,74.2,0.9,0,6.45,5,16.0
21,21,86497,Koo Ja-Cheol,33, M(CLR),183,74,8(2),594,0,0,0,0,0.9,88.8,0.4,0,6.45,8,2.0
22,22,133431,Stefan Kutschke,33, FW,194,95,0(8),84,1,0,0,0,0.4,47.4,1.1,0,6.25,0,8.0
23,23,51428,Max Grün,35, GK,190,85,5(1),497,0,0,0,0,0,54.1,0.5,0,6.01,5,1.0
24,24,27976,Giovanni Sio,33," AM(LR),FW",180,78,0(1),11,0,0,0,0,2,50.0,0,0,5.76,0,1.0
25,25,16954,Makoto Hasebe,38," D(CR),M(CR)",180,72,0(1),7,0,0,0,0,0,75.0,0,0,5.76,0,1.0
