,Unnamed: 0,player_number,name,age,position,tall,weight,games,mins,goals,assists,yel,red,spg,ps,aw,motm,rating,start_games,sub_games
0,0,114863,Paulo Dybala,28," AM(CR),FW",177,75,6,474,3,2,1,0,3.3,80.3,0.3,2,7.57,6,0.0
1,1,148546,Lorenzo Pellegrini,26, M(CL),186,77,7,611,0,2,1,0,2.9,80.7,0.3,2,7.43,7,0.0
2,2,341525,Ibañez,23, D(C),185,73,7,630,1,0,0,0,1.1,89.7,1.9,0,7.42,7,0.0
3,3,317506,Tammy Abraham,24, FW,190,80,7,565,2,1,0,0,3.1,72,2,0,6.96,7,0.0
4,4,71345,Chris Smalling,32, D(CR),194,81,6(1),602,1,0,1,0,0.6,87.2,1.9,1,6.9,6,1.0
5,5,109149,Bryan Cristante,27," D(C),M(C)",186,80,7,586,1,0,1,0,1.1,80.9,1.9,1,6.89,7,0.0
6,6,244804,Gianluca Mancini,26," D(C),DMC",190,77,7,558,0,0,0,0,0.6,85.8,1.6,0,6.64,7,0.0
7,7,136481,Zeki Çelik,25," D(R),M(R)",180,78,3(3),347,0,0,2,0,0.3,76.2,0,0,6.58,3,3.0
8,8,70087,Stephan El Shaarawy,29," AM(CLR),FW",178,72,0(4),117,0,0,0,0,1.3,84.2,0.3,0,6.54,0,4.0
9,9,332398,Nicolò Zaniolo,23," AM(CR),FW",190,79,3,214,0,0,0,0,3,66.7,0.7,0,6.53,3,0.0
10,10,38128,Nemanja Matic,34, DMC,194,85,5(2),467,0,0,1,0,0.6,84.5,0.7,0,6.53,5,2.0
11,11,92329,Leonardo Spinazzola,29," D(LR),M(L)",186,75,6(1),503,0,0,0,0,0.3,76.3,0.3,0,6.49,6,1.0
12,12,232249,Rick Karsdorp,27," D(R),M(R)",184,80,4,284,0,0,0,0,0.3,76.2,0.5,0,6.3,4,0.0
13,13,403913,Nicola Zalewski,20, M(L),164,0,1(4),156,0,0,0,0,0,84.3,0.2,0,6.28,1,4.0
14,14,343778,Marash Kumbulla,22, D(C),191,78,1(1),41,0,0,0,0,0,100,0.5,0,6.27,1,1.0
15,15,23089,Rui Patrício,34, GK,190,84,7,630,0,0,0,0,0,82.3,0,0,6.21,7,0.0
16,16,112272,Andrea Belotti,28, FW,181,72,0(4),87,0,0,0,0,0.5,75,0.8,0,6.14,0,4.0
17,17,407590,Edoardo Bove,20, Midfielder,0,0,0(3),20,0,0,0,0,0.7,83.3,0.3,0,6.13,0,3.0
18,18,33568,Georginio Wijnaldum,31, M(CLR),175,69,0(1),11,0,0,0,0,1,100,0,0,6.13,0,1.0
19,19,357900,Mady Camara,25, M(C),185,75,0(2),10,0,0,0,0,0,80,0,0,6.06,0,2.0
20,20,397846,Matías Viña,24," D(L),M(L)",181,70,0(1),1,0,0,0,0,0,0,0,0,6.0,0,1.0
21,21,262707,Eldor Shomurodov,27, FW,190,81,0(2),24,0,0,0,0,1,90,0,0,5.99,0,2.0
